Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,0,456,567,0,0,279
1,0,0,461,568,0,0,284
2,0,0,463,574,0,0,280
3,0,0,451,571,0,0,283
4,0,0,450,571,0,0,285
5,0,0,452,571,0,0,287
6,0,0,453,576,0,0,290
7,0,0,440,568,0,0,287
8,0,0,437,573,0,0,284
9,0,0,387,577,0,0,284
10,0,0,332,615,0,0,283
11,0,0,74,690,0,0,257
12,0,0,108,683,0,0,223
13,0,0,156,688,0,0,242
14,0,0,127,686,0,0,225
15,0,0,91,668,0,0,231
16,0,0,79,640,0,0,231
17,0,0,156,608,0,0,248
18,0,0,188,584,0,0,260
19,0,0,161,613,0,0,261
20,0,0,198,622,0,0,265
21,0,0,343,628,0,0,276
22,0,0,379,616,0,0,282
23,0,0,376,608,0,0,283
24,0,0,351,612,0,0,287
25,0,0,303,609,0,0,290
26,0,0,285,605,0,0,287
27,0,0,313,600,0,0,289
28,0,0,344,597,0,0,285
29,0,0,345,597,0,0,282
30,0,0,340,601,0,0,279
31,0,0,349,597,0,0,281
32,0,0,325,591,0,0,277
33,0,0,300,596,0,0,282
34,0,0,328,597,0,0,282
35,0,0,308,599,0,0,278
36,0,0,338,603,0,0,282
37,0,0,344,604,0,0,283
38,0,0,334,602,0,0,280
39,0,0,354,607,0,0,282
40,0,0,351,608,0,0,282
41,0,0,343,608,0,0,282
42,0,0,330,607,0,0,282
43,0,0,340,608,0,0,283
44,0,0,347,609,0,0,283
45,0,0,347,607,0,0,282
46,0,0,303,606,0,0,282
47,0,0,304,610,0,0,283
48,0,0,256,613,0,0,282
49,0,0,236,615,0,0,283
50,0,0,222,615,0,0,283
51,0,0,206,615,0,0,282
52,0,0,207,610,0,0,283
53,0,0,187,599,0,0,285
54,0,0,191,600,0,0,286
55,0,0,202,602,0,0,288
56,0,0,200,603,0,0,288
57,0,0,196,599,0,0,285
58,0,0,192,598,0,0,284
59,0,0,192,599,0,0,285
60,0,0,194,599,0,0,285
61,0,0,205,603,0,0,283
62,0,0,224,607,0,0,280
63,0,0,224,608,0,0,281
64,0,0,224,606,0,0,278
65,0,0,224,607,0,0,278
66,0,0,234,608,0,0,279
67,0,0,246,608,0,0,280
68,0,0,265,610,0,0,284
69,0,0,268,610,0,0,285
70,0,0,281,611,0,0,286
71,0,0,284,610,0,0,283
72,0,0,320,611,0,0,280
73,0,0,340,614,0,0,277
74,0,0,332,615,0,0,277
75,0,0,378,617,0,0,280
76,0,0,322,617,0,0,278
77,0,0,324,619,0,0,278
78,0,0,384,618,0,0,278
79,0,0,403,622,0,0,280
80,0,0,401,622,0,0,282
81,0,0,359,622,0,0,286
82,0,0,353,624,0,0,287
83,0,0,340,623,0,0,289
84,0,0,324,621,0,0,288
85,0,0,303,615,0,0,286
86,0,0,307,617,0,0,284
87,0,0,313,613,0,0,284
88,0,0,315,612,0,0,283
89,0,0,311,614,0,0,285
90,0,0,306,613,0,0,284
91,0,0,314,613,0,0,285
92,0,0,322,611,0,0,287
93,0,0,336,612,0,0,289
94,0,0,334,611,0,0,289
95,0,0,330,608,0,0,289
96,0,0,307,604,0,0,285
97,0,0,302,602,0,0,283
98,0,0,297,602,0,0,282
99,0,0,298,597,0,0,282
100,0,0,301,597,0,0,282
101,0,0,295,599,0,0,283
102,0,0,283,603,0,0,281
103,0,0,243,601,0,0,278
104,0,0,219,602,0,0,278
105,0,0,212,605,0,0,280
106,0,0,217,604,0,0,278
107,0,0,245,604,0,0,278
108,0,0,248,606,0,0,280
109,0,0,245,607,0,0,282
110,0,0,246,608,0,0,284
111,0,0,241,610,0,0,285
112,0,0,209,611,0,0,288
113,0,0,207,609,0,0,289
114,0,0,211,609,0,0,288
115,0,0,212,609,0,0,290
116,0,0,211,608,0,0,288
117,0,0,208,603,0,0,284
118,0,0,208,595,0,0,281
119,0,0,188,594,0,0,282
120,0,0,178,582,0,0,279
121,0,0,204,583,0,0,279
122,0,0,206,585,0,0,279
123,0,0,207,586,0,0,279
124,0,0,203,586,0,0,279
125,0,0,193,588,0,0,278
126,0,0,200,595,0,0,278
127,0,0,191,588,0,0,275
128,0,0,191,590,0,0,275
129,0,0,197,592,0,0,275
130,0,0,180,590,0,0,274
131,0,0,180,590,0,0,274
132,0,0,189,591,0,0,275
133,0,0,182,590,0,0,274
134,0,0,177,581,0,0,274
135,0,0,200,586,0,0,275
136,0,0,183,577,0,0,271
137,0,0,184,580,0,0,276
138,0,0,184,583,0,0,274
139,0,0,182,584,0,0,275
140,0,0,182,588,0,0,275
141,0,0,175,580,0,0,269
142,0,0,177,585,0,0,274
143,0,0,181,588,0,0,275
144,0,0,180,589,0,0,271
145,0,0,180,597,0,0,276
146,0,0,182,598,0,0,274
147,0,0,176,599,0,0,275
148,0,0,172,601,0,0,280
149,0,0,172,605,0,0,282
150,0,0,169,608,0,0,286
151,0,0,192,614,0,0,291
152,0,0,194,613,0,0,295
153,0,0,173,610,0,0,296
154,0,0,173,604,0,0,295
155,0,0,174,600,0,0,293
156,0,0,198,599,0,0,289
157,0,0,221,598,0,0,287
158,0,0,253,599,0,0,286
159,0,0,255,599,0,0,279
160,0,0,253,600,0,0,278
161,0,0,257,607,0,0,280
162,0,0,246,607,0,0,280
163,0,0,259,613,0,0,282
164,0,0,263,615,0,0,283
165,0,0,284,618,0,0,281
166,0,0,273,625,0,0,278
167,0,0,235,628,0,0,273
168,0,0,177,629,0,0,275
169,0,0,262,632,0,0,274
170,0,0,334,635,0,0,276
171,0,0,368,638,0,0,276
172,0,0,369,638,0,0,276
173,0,0,363,638,0,0,275
174,0,0,354,639,0,0,276
175,0,0,385,637,0,0,269
176,0,0,378,635,0,0,269
177,0,0,384,636,0,0,269
178,0,0,394,637,0,0,273
179,0,0,369,637,0,0,278
180,0,0,352,638,0,0,286
181,0,0,334,639,0,0,291
182,0,0,351,639,0,0,291
183,0,0,365,639,0,0,292
184,0,0,378,640,0,0,298
185,0,0,386,641,0,0,301
186,0,0,384,642,0,0,304
187,0,0,379,641,0,0,303
188,0,0,386,639,0,0,303
189,0,0,402,637,0,0,300
190,0,0,401,634,0,0,298
191,0,0,400,633,0,0,298
192,0,0,393,631,0,0,294
193,0,0,386,631,0,0,294
194,0,0,386,632,0,0,293
195,0,0,377,630,0,0,292
196,0,0,383,629,0,0,292
197,0,0,382,630,0,0,292
198,0,0,374,629,0,0,289
199,0,0,369,630,0,0,290
200,0,0,370,629,0,0,286
201,0,0,355,628,0,0,284
202,0,0,358,628,0,0,286
203,0,0,366,627,0,0,282
204,0,0,353,627,0,0,278
205,0,0,358,628,0,0,281
206,0,0,376,628,0,0,280
207,0,0,367,628,0,0,277
208,0,0,389,629,0,0,280
209,0,0,399,629,0,0,278
210,0,0,405,630,0,0,279
211,0,0,406,633,0,0,285
212,0,0,411,635,0,0,288
213,0,0,407,635,0,0,288
214,0,0,421,639,0,0,294
215,0,0,424,638,0,0,295
216,0,0,438,639,0,0,294
217,0,0,462,641,0,0,297
218,0,0,462,642,0,0,297
219,0,0,438,641,0,0,299
220,0,0,441,640,0,0,298
221,0,0,441,637,0,0,294
222,0,0,455,637,0,0,293
223,0,0,467,633,0,0,285
224,0,0,453,630,0,0,283
225,0,0,445,630,0,0,281
226,0,0,450,629,0,0,283
227,0,0,445,630,0,0,279
228,0,0,422,626,0,0,277
