Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,0,0,655,0,0,457
1,0,0,0,660,0,0,458
2,0,0,0,659,0,0,456
3,0,0,0,657,0,0,453
4,0,0,0,658,0,0,452
5,0,0,0,660,0,0,448
6,0,0,0,661,0,0,448
7,0,0,0,659,0,0,448
8,0,0,0,659,0,0,447
9,0,0,0,658,0,0,445
10,0,0,0,658,0,0,444
11,0,0,0,656,0,0,443
12,0,0,0,652,0,0,439
13,0,0,0,642,0,0,431
14,0,0,0,634,0,0,431
15,0,0,0,633,0,0,431
16,0,0,0,633,0,0,431
17,0,0,0,632,0,0,432
18,0,0,0,637,0,0,432
19,0,0,0,637,0,0,433
20,0,0,0,624,0,0,436
21,0,0,0,628,0,0,428
22,0,0,0,647,0,0,428
23,0,0,0,643,0,0,427
24,0,0,0,642,0,0,427
25,0,0,0,645,0,0,424
26,0,0,0,642,0,0,421
27,0,0,0,635,0,0,421
28,0,0,0,626,0,0,428
29,0,0,0,624,0,0,425
30,0,0,0,626,0,0,425
31,0,0,0,624,0,0,424
32,0,0,0,622,0,0,418
33,0,0,0,614,0,0,419
34,0,0,0,617,0,0,420
35,0,0,0,621,0,0,418
36,0,0,0,626,0,0,419
37,0,0,0,626,0,0,420
38,0,0,0,627,0,0,418
39,0,0,0,628,0,0,419
40,0,0,0,623,0,0,420
41,0,0,0,599,0,0,419
42,0,0,0,601,0,0,418
43,0,0,0,595,0,0,416
44,0,0,0,583,0,0,409
45,0,0,0,578,0,0,405
46,0,0,0,582,0,0,404
47,0,0,0,583,0,0,404
48,0,0,0,585,0,0,410
49,0,0,0,574,0,0,413
50,0,0,0,583,0,0,415
51,0,0,0,589,0,0,413
52,0,0,0,587,0,0,413
53,0,0,0,588,0,0,419
54,0,0,0,590,0,0,421
55,0,0,0,586,0,0,421
56,0,0,0,582,0,0,421
57,0,0,0,581,0,0,422
58,0,0,0,591,0,0,420
59,0,0,0,601,0,0,412
60,0,0,0,606,0,0,412
61,0,0,0,612,0,0,407
62,0,0,0,616,0,0,406
63,0,0,0,623,0,0,403
64,0,0,0,627,0,0,403
65,0,0,0,625,0,0,404
66,0,0,0,623,0,0,407
67,0,0,0,618,0,0,403
68,0,0,0,615,0,0,406
69,0,0,0,616,0,0,397
70,0,0,0,616,0,0,395
71,0,0,0,608,0,0,396
72,0,0,0,603,0,0,395
73,0,0,0,604,0,0,395
74,0,0,0,608,0,0,385
75,0,0,0,610,0,0,386
76,0,0,0,608,0,0,388
77,0,0,0,606,0,0,388
78,0,0,0,605,0,0,389
79,0,0,0,605,0,0,389
80,0,0,0,606,0,0,389
81,0,0,0,607,0,0,391
82,0,0,0,606,0,0,393
83,0,0,0,609,0,0,393
84,0,0,0,614,0,0,392
85,0,0,0,615,0,0,391
