Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,0,1,772,1,0,0
1,0,0,0,775,0,0,0
2,0,1,1,776,1,1,1
3,0,0,0,777,1,0,0
4,0,0,1,778,1,0,0
5,0,0,0,778,1,1,1
6,0,0,0,778,1,0,0
7,0,0,1,779,0,0,0
8,0,0,0,779,0,0,0
9,0,0,0,779,1,1,0
10,0,0,0,779,1,0,0
11,0,0,0,778,1,0,0
12,0,0,0,779,0,0,0
13,0,0,0,779,1,0,0
14,0,0,1,779,0,1,1
15,0,0,0,778,1,1,0
16,0,0,0,778,0,1,1
17,0,0,0,778,1,0,0
18,0,0,0,778,1,0,0
19,0,0,1,778,0,0,0
20,0,0,1,778,0,0,0
21,0,0,0,778,0,0,0
22,0,0,0,778,1,0,0
23,0,0,0,778,0,0,0
24,0,0,0,778,0,0,0
25,0,0,1,778,0,0,0
26,0,0,0,778,1,1,0
27,0,0,0,777,0,0,0
28,0,0,0,778,0,0,0
29,0,0,0,777,1,1,0
30,0,0,1,778,1,0,0
31,0,0,0,777,1,1,1
32,0,0,0,777,1,0,0
33,0,0,0,777,0,0,0
34,0,0,0,777,0,0,0
35,0,0,0,778,1,1,0
36,0,0,0,777,1,1,1
37,0,0,0,775,1,0,0
38,0,0,0,765,1,0,1
39,0,0,0,760,0,0,0
40,0,0,0,761,1,0,0
41,0,0,0,760,1,0,0
42,0,0,1,763,0,0,0
43,0,0,0,764,0,0,0
44,0,0,0,767,1,0,0
45,0,0,0,769,0,0,0
46,0,0,0,771,1,0,0
47,0,0,0,772,1,1,1
48,0,0,0,773,0,0,1
49,0,0,0,773,1,1,1
50,0,0,0,775,1,0,0
51,0,0,0,776,0,0,0
52,0,0,1,776,0,0,0
53,0,0,0,776,0,1,0
54,0,0,0,777,1,0,0
55,0,0,0,777,1,1,0
56,0,0,0,777,0,0,0
57,0,0,0,777,1,1,1
58,0,0,0,778,0,0,0
59,0,0,1,778,1,0,0
60,0,0,0,779,1,0,0
61,0,0,0,779,1,1,1
62,0,0,0,779,1,0,0
63,0,0,0,779,1,1,1
64,0,0,0,779,1,0,0
65,0,0,0,779,1,0,1
66,0,0,0,779,1,0,0
67,0,0,0,779,1,0,0
68,0,0,0,779,1,1,1
69,0,0,0,779,0,1,0
70,0,0,0,779,1,0,0
71,0,0,0,779,0,0,0
72,0,0,0,779,1,1,0
73,0,0,0,779,1,0,0
74,0,0,1,779,0,0,0
75,0,0,1,779,0,0,0
76,0,0,1,779,0,0,0
77,0,0,0,779,0,0,0
78,0,0,1,779,1,1,1
79,0,0,0,779,1,1,1
80,0,0,0,779,0,0,1
81,0,0,0,779,1,0,0
82,0,0,0,779,1,0,0
83,0,0,0,779,1,1,0
84,0,0,1,779,1,0,0
85,0,0,0,780,0,0,0
86,0,0,0,780,1,0,0
87,0,0,0,778,1,0,0
88,0,0,0,773,1,0,0
89,0,0,0,769,0,0,0
90,0,0,0,765,1,0,0
91,0,0,0,765,1,1,0
92,0,0,0,766,0,0,0
93,0,0,0,766,1,1,1
94,0,0,0,766,0,0,0
95,0,0,0,765,0,0,0
96,0,0,0,765,0,0,0
97,0,0,0,766,1,0,0
98,0,0,0,766,1,1,0
99,0,0,0,768,1,1,0
100,0,0,0,769,0,0,0
101,0,0,0,769,0,0,0
102,0,0,0,769,1,0,0
103,0,0,0,769,1,0,0
104,0,0,1,768,0,0,0
105,0,0,0,768,1,0,0
106,0,0,0,766,1,1,0
107,0,0,0,766,0,0,0
108,0,0,0,771,1,0,0
109,0,0,0,775,1,0,0
110,0,0,0,778,1,0,0
111,0,0,0,779,1,0,0
112,0,0,0,780,1,0,0
113,0,0,1,781,1,0,0
114,0,0,1,781,1,0,1
115,0,0,1,781,1,0,0
116,0,0,1,782,1,0,0
117,0,0,1,782,0,0,0
118,0,0,1,782,1,1,1
119,0,0,0,782,1,0,0
120,0,0,1,782,1,1,1
121,0,0,0,782,0,1,1
122,0,0,0,782,0,0,0
123,0,0,0,782,1,1,1
124,0,0,0,782,0,0,0
125,0,0,0,782,1,1,1
126,0,0,0,781,0,0,0
127,0,0,0,782,0,0,0
128,0,0,1,782,1,1,1
129,0,0,0,782,1,0,0
130,0,0,1,782,1,0,0
131,0,0,0,782,0,0,0
132,0,0,0,782,1,1,0
133,0,0,0,782,1,1,0
134,0,0,0,782,1,0,0
135,0,0,1,782,1,0,0
136,0,0,0,781,0,0,0
137,0,0,1,782,1,0,0
138,0,0,0,782,0,0,1
139,0,0,1,782,0,0,0
140,0,0,1,780,1,0,0
141,0,0,0,780,1,0,0
142,0,0,0,781,1,1,1
143,0,0,0,782,1,0,0
144,0,0,0,782,1,1,0
145,0,0,0,783,1,0,0
146,0,0,0,784,1,0,0
147,0,0,0,784,1,0,1
148,0,0,1,784,0,0,0
149,0,0,0,784,1,0,0
150,0,0,0,783,0,0,1
151,0,0,0,783,1,1,0
152,0,0,1,783,0,0,0
153,0,0,0,783,0,0,0
154,0,0,1,784,1,1,1
155,0,0,0,783,1,0,0
156,0,0,1,783,1,0,0
157,0,0,0,783,0,1,1
158,0,0,1,783,1,1,0
159,0,0,0,783,1,1,0
160,0,0,0,783,1,0,0
161,0,0,1,783,1,0,0
162,0,0,0,783,1,0,0
163,0,0,1,783,1,0,0
164,0,0,1,782,1,1,0
165,0,0,1,781,0,0,0
166,0,0,1,780,1,0,0
167,0,0,1,781,1,0,1
168,0,0,0,781,1,1,1
169,0,0,0,780,1,0,0
170,0,0,0,780,1,0,0
171,0,0,0,780,1,0,0
172,0,0,0,780,1,0,0
173,0,0,0,779,1,0,0
174,0,0,0,779,1,0,0
175,0,0,1,779,1,0,0
176,0,0,0,778,0,1,0
177,0,0,0,779,1,0,0
178,0,0,1,779,0,1,1
179,0,0,0,779,0,0,0
180,0,0,1,779,1,1,1
181,0,0,1,780,0,0,1
182,0,0,1,780,1,0,0
183,0,0,0,780,1,1,1
184,0,0,0,780,1,1,0
185,0,0,0,781,0,0,1
186,0,0,0,780,1,0,0
187,0,0,0,780,1,0,0
188,0,0,0,779,0,0,1
189,0,0,1,780,0,0,0
190,0,0,1,780,0,1,1
191,0,0,0,779,0,1,0
192,0,0,1,780,1,0,0
193,0,0,0,780,1,0,0
194,0,0,0,779,1,1,0
195,0,0,0,779,1,0,1
196,0,0,0,779,1,0,1
197,0,0,0,780,1,0,0
198,0,0,0,779,1,0,1
199,0,0,1,780,1,0,0
200,0,0,0,780,1,0,1
201,0,0,1,780,1,0,0
202,0,0,1,781,1,1,0
203,0,0,1,782,0,0,0
204,0,0,0,781,1,1,1
205,0,0,1,782,1,0,0
206,0,0,0,782,1,1,1
207,0,0,0,781,1,0,0
208,0,0,0,782,1,1,1
209,0,0,1,781,1,0,0
210,0,0,1,781,1,1,0
211,0,0,1,781,1,1,1
212,0,0,1,781,1,0,0
213,0,0,0,781,1,1,1
214,0,0,0,781,1,0,0
215,0,0,0,780,1,0,0
216,0,0,1,779,1,0,0
217,0,0,0,778,1,1,0
218,0,0,0,777,1,0,0
219,0,0,1,778,1,0,0
220,0,0,1,778,1,0,0
221,0,0,0,778,0,1,0
222,0,0,0,777,1,1,0
223,0,0,0,776,1,0,0
224,0,0,0,777,1,0,0
225,0,0,0,778,1,1,1
226,0,0,0,777,1,1,0
227,0,0,0,778,1,1,1
228,0,0,0,778,1,0,0
229,0,0,1,778,1,0,0
230,0,0,1,778,0,1,1
231,0,0,1,778,1,0,0
232,0,0,0,779,1,1,1
233,0,0,0,780,1,0,0
234,0,0,0,781,1,1,0
235,0,0,0,780,1,1,1
236,0,0,1,781,1,1,0
237,0,0,0,781,1,1,1
238,0,0,0,781,1,1,1
239,0,0,0,781,1,0,0
240,0,0,1,781,1,0,0
241,0,0,0,781,1,1,1
242,0,0,0,780,1,0,1
243,0,0,0,781,1,1,1
244,0,0,0,781,1,0,0
245,0,0,1,780,0,0,0
246,0,0,1,781,1,0,0
247,0,0,0,780,0,0,1
248,0,0,0,780,1,1,1
249,0,0,0,780,1,0,0
250,0,0,0,780,1,0,0
251,0,0,1,780,1,1,1
252,0,0,0,780,1,1,1
253,0,0,0,780,1,1,1
254,0,0,0,780,1,1,0
255,0,0,1,780,0,0,0
256,0,0,0,780,1,1,1
257,0,0,1,780,1,1,1
258,0,0,1,780,1,1,0
259,0,0,0,780,1,0,0
260,0,0,0,782,1,1,0
261,0,0,1,781,1,1,1
262,0,0,1,781,1,1,0
263,0,0,1,779,1,1,1
264,0,0,0,776,1,0,1
265,0,0,0,776,1,0,0
266,0,0,0,776,1,0,0
267,0,0,0,775,1,1,1
268,0,0,0,771,1,0,1
269,0,0,0,772,1,0,0
270,0,0,0,772,1,0,1
271,0,0,0,774,1,0,0
272,0,0,1,774,1,0,0
273,0,0,0,773,0,1,1
274,0,0,1,770,1,0,0
275,0,0,0,770,1,0,1
276,0,0,1,770,1,0,0
