FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
0,450,0,0,0,5,correct
0,448,0,0,0,4,correct
0,433,1,0,0,4,correct
0,374,4,0,0,6,correct
0,281,14,0,0,6,correct
0,237,17,0,0,8,correct
0,227,20,0,0,16,correct
0,206,8,0,0,22,correct
0,168,0,0,0,26,correct
0,148,0,0,0,22,correct
0,15,0,0,0,22,correct
0,67,0,0,0,43,correct
0,157,0,0,0,40,correct
0,193,0,0,0,39,correct
0,162,0,0,0,39,correct
0,148,0,0,0,38,correct
0,131,0,0,0,39,correct
0,114,0,0,0,39,correct
0,110,0,0,0,39,correct
0,113,0,0,0,39,correct
0,126,0,0,0,40,correct
0,126,1,0,0,39,correct
0,102,0,0,0,44,correct
0,103,1,0,0,47,correct
0,115,1,0,0,46,correct
0,129,3,0,0,47,correct
0,141,6,0,0,47,correct
0,134,2,0,0,49,correct
0,129,1,0,0,50,correct
0,122,0,0,0,49,correct
0,134,2,0,0,51,correct
0,131,1,0,0,51,correct
0,134,0,0,0,50,correct
0,141,0,0,0,50,correct
0,124,0,0,0,50,correct
0,126,0,0,0,51,correct
0,127,0,0,0,51,correct
0,156,0,0,0,51,correct
0,153,0,0,0,52,correct
0,130,0,0,0,52,correct
0,149,0,0,0,52,correct
0,147,0,0,0,55,correct
0,127,0,0,0,55,correct
0,122,0,0,0,55,correct
0,119,0,0,0,58,correct
0,120,0,0,0,59,correct
0,110,0,0,0,57,correct
0,110,0,0,0,58,correct
0,111,0,0,0,58,correct
0,119,0,0,0,58,correct
0,119,0,0,0,58,correct
0,118,0,0,0,59,correct
0,118,0,0,0,60,correct
0,121,1,0,0,61,correct
0,121,2,0,0,60,correct
0,111,0,0,0,59,correct
0,88,0,0,0,58,correct
0,0,0,0,0,59,correct
0,0,0,0,0,61,correct
0,0,0,0,0,61,correct
0,0,0,0,0,62,correct
0,0,0,0,0,61,correct
0,0,0,0,0,61,correct
0,0,0,0,0,61,correct
0,0,0,0,0,62,correct
0,0,0,0,0,65,correct
0,0,0,0,0,94,correct
0,0,0,0,0,149,correct
0,0,0,0,0,148,correct
0,0,0,0,0,149,correct
0,0,0,0,0,153,correct
0,0,0,0,0,153,correct
0,0,0,0,0,148,correct
0,0,0,0,0,111,correct
0,0,0,0,0,102,correct
0,0,0,0,0,99,correct
0,0,0,0,0,103,correct
0,0,0,0,0,99,correct
0,0,0,0,0,102,correct
0,0,0,0,0,99,correct
0,0,0,0,0,98,correct
0,0,0,0,0,97,correct
0,0,0,0,0,98,correct
0,0,0,0,0,96,correct
0,0,0,0,0,93,correct
0,0,0,0,0,95,correct
0,0,0,0,0,99,correct
0,0,0,0,0,100,correct
0,0,0,0,0,96,correct
0,0,0,0,0,99,correct
0,0,0,0,0,148,correct
0,0,0,0,0,151,correct
0,0,0,0,0,146,correct
0,0,0,0,0,149,correct
0,0,0,0,0,160,correct
0,0,0,0,0,158,correct
0,0,0,0,0,158,correct
0,0,0,0,0,166,correct
0,0,0,0,0,174,correct
0,0,0,0,0,152,correct
0,0,0,0,0,151,correct
0,0,0,0,0,164,correct
0,0,0,0,0,157,correct
0,0,0,0,0,96,correct
0,0,0,0,0,114,correct
0,27,0,0,0,95,correct
0,132,0,0,0,93,correct
0,142,0,0,0,80,correct
0,152,0,0,0,57,correct
0,140,0,0,0,63,correct
0,77,0,0,0,63,correct
0,0,0,0,0,64,correct
0,32,0,0,0,64,correct
0,36,0,0,0,67,correct
0,0,0,0,0,65,correct
0,34,0,0,0,65,correct
0,61,0,0,0,65,correct
0,56,0,0,0,65,correct
0,68,0,0,0,65,correct
0,88,0,0,0,66,correct
0,88,0,0,0,66,correct
0,89,0,0,0,66,correct
0,115,0,0,0,66,correct
0,128,0,0,0,67,correct
0,126,0,0,0,66,correct
0,130,0,0,0,65,correct
0,138,0,0,0,66,correct
0,141,0,0,0,65,correct
0,142,0,0,0,64,correct
0,153,0,0,0,64,correct
0,159,0,0,0,63,correct
0,159,0,0,0,64,correct
0,159,0,0,0,64,correct
0,158,0,0,0,64,correct
0,159,0,0,0,64,correct
0,160,0,0,0,63,correct
0,161,0,0,0,64,correct
0,162,0,0,0,64,correct
0,163,0,0,0,63,correct
0,162,0,0,0,64,correct
0,173,0,0,0,63,correct
0,180,0,0,0,64,correct
0,183,0,0,0,64,correct
0,177,0,0,0,64,correct
0,164,0,0,0,64,correct
0,179,0,0,0,63,correct
0,173,0,0,0,64,correct
0,161,0,0,0,64,correct
0,149,0,0,0,65,correct
0,143,0,0,0,65,correct
0,127,0,0,0,64,correct
0,120,0,0,0,64,correct
0,142,0,0,0,64,correct
0,146,0,0,0,64,correct
0,135,0,0,0,64,correct
0,117,0,0,0,65,correct
0,121,0,0,0,64,correct
0,133,0,0,0,63,correct
0,140,0,0,0,64,correct
0,143,0,0,0,64,correct
0,148,0,0,0,63,correct
0,150,0,0,0,64,correct
0,151,0,0,0,64,correct
0,152,0,0,0,63,correct
0,154,0,0,0,63,correct
0,164,0,0,0,63,correct
0,168,0,0,0,63,correct
0,172,0,0,0,62,correct
0,0,331,0,55,285,correct
0,0,325,0,53,281,correct
0,0,324,0,53,282,correct
0,0,331,0,55,281,correct
0,0,329,0,55,281,correct
0,0,325,0,52,281,correct
0,0,318,0,48,281,correct
0,0,321,0,51,280,correct
0,0,327,0,55,280,correct
0,0,332,0,58,281,correct
0,0,327,0,58,280,correct
0,0,331,0,58,280,correct
0,0,333,0,58,281,correct
0,0,336,0,59,280,correct
0,0,338,0,60,280,correct
0,0,339,0,61,280,correct
0,0,341,0,61,280,correct
0,0,341,0,61,280,correct
0,0,340,0,62,280,correct
0,0,335,0,61,281,correct
0,0,317,0,57,281,correct
0,0,297,0,54,281,correct
0,0,278,0,51,278,correct
0,0,246,0,32,277,correct
0,0,231,0,32,264,correct
0,0,227,0,32,267,correct
0,0,236,0,34,269,correct
0,0,229,0,33,273,correct
0,0,228,0,33,273,correct
0,0,211,0,30,269,correct
0,0,207,0,28,281,correct
0,0,194,0,28,280,correct
0,0,196,0,29,279,correct
0,0,196,0,28,283,correct
0,0,192,0,28,282,correct
0,0,192,0,29,282,correct
0,0,193,0,31,281,correct
0,0,191,0,32,282,correct
0,0,190,0,32,282,correct
0,0,191,0,30,283,correct
0,0,189,0,30,281,correct
0,0,188,0,30,281,correct
0,0,188,0,31,283,correct
0,0,193,0,32,285,correct
0,0,191,0,32,286,correct
0,0,190,0,32,286,correct
0,0,188,0,31,283,correct
0,0,190,0,31,282,correct
0,0,197,0,33,282,correct
0,0,211,0,35,283,correct
0,0,227,0,57,280,correct
0,0,251,0,68,278,correct
0,0,253,0,69,280,correct
0,0,223,0,58,278,correct
0,0,215,0,65,277,correct
0,0,244,0,68,275,correct
0,0,254,0,68,277,correct
0,0,205,0,44,279,correct
0,0,190,0,34,274,correct
0,0,203,0,48,278,correct
0,0,201,0,46,276,correct
0,0,193,0,34,273,correct
0,0,191,0,33,271,correct
0,0,186,0,33,269,correct
0,0,185,0,30,271,correct
0,0,185,0,26,271,correct
0,0,178,0,26,269,correct
0,0,186,0,29,274,correct
0,0,204,0,53,276,correct
0,0,224,0,63,277,correct
0,0,241,0,67,277,correct
0,0,237,0,66,273,correct
0,0,215,0,56,271,correct
0,0,237,0,49,241,correct
0,0,277,0,71,265,correct
0,0,269,0,79,275,correct
0,0,271,0,77,277,correct
0,0,272,0,80,280,correct
0,0,253,0,89,281,correct
0,0,262,0,90,280,correct
0,0,262,0,94,286,correct
0,0,271,0,88,282,correct
0,0,275,0,92,288,correct
0,0,284,0,91,284,correct
0,0,313,0,95,284,correct
0,0,357,0,109,268,correct
0,0,340,0,95,268,correct
0,0,333,0,89,269,correct
0,0,353,0,97,270,correct
0,0,373,0,107,270,correct
0,0,395,0,117,273,correct
0,0,384,0,113,276,correct
0,0,352,0,96,274,correct
0,0,293,0,90,269,correct
0,0,293,0,90,271,correct
0,0,345,0,98,285,correct
0,0,358,0,98,279,correct
0,0,375,0,108,279,correct
0,0,380,0,109,281,correct
0,0,375,0,111,271,correct
0,0,315,0,92,269,correct
0,0,278,0,89,266,correct
0,0,283,0,91,268,correct
0,0,287,0,88,270,correct
0,0,279,0,88,267,correct
0,0,279,0,87,266,correct
0,0,295,0,92,266,correct
0,0,353,0,100,268,correct
0,0,353,0,100,268,correct
0,0,317,0,98,267,correct
0,0,303,0,93,265,correct
0,0,303,0,98,263,correct
0,0,300,0,97,263,correct
0,0,282,0,93,264,correct
0,0,281,0,93,264,correct
0,0,283,0,88,263,correct
0,0,284,0,88,262,correct
0,0,283,0,88,262,correct
0,0,283,0,86,262,correct
0,0,281,0,84,268,correct
0,0,281,0,84,269,correct
0,0,283,0,85,270,correct
0,0,281,0,89,270,correct
0,0,283,0,89,274,correct
0,0,282,0,83,273,correct
0,0,284,0,83,273,correct
0,0,300,0,82,274,correct
0,0,311,0,82,267,correct
0,0,314,0,82,266,correct
0,0,309,0,83,266,correct
0,0,302,0,83,263,correct
0,0,294,0,84,264,correct
0,0,287,0,84,265,correct
0,0,295,0,93,265,correct
0,0,300,0,95,265,correct
0,0,299,0,95,264,correct
0,0,295,0,94,264,correct
0,0,293,0,88,263,correct
0,0,299,0,88,265,correct
0,0,299,0,86,266,correct
0,0,294,0,85,265,correct
0,0,297,0,91,265,correct
0,0,299,0,93,265,correct
0,0,302,0,93,265,correct
0,0,301,0,93,265,correct
0,0,300,0,85,264,correct
0,0,299,0,85,265,correct
0,0,288,0,86,265,correct
0,0,287,0,85,265,correct
0,0,298,0,87,263,correct
0,0,302,0,89,262,correct
0,0,302,0,90,262,correct
0,0,298,0,94,263,correct
0,0,300,0,95,261,correct
0,0,297,0,95,263,correct
0,0,287,0,95,263,correct
0,0,299,0,97,266,correct
0,0,303,0,96,265,correct
0,0,294,0,96,261,correct
0,0,302,0,98,262,correct
0,0,303,0,100,261,correct
0,0,303,0,97,262,correct
0,0,304,0,98,262,correct
0,0,305,0,97,261,correct
0,0,306,0,97,261,correct
0,0,309,0,97,262,correct
0,0,308,0,96,262,correct
0,0,341,0,98,261,correct
0,0,354,0,97,261,correct
0,0,326,0,97,261,correct
0,0,316,0,97,262,correct
0,0,317,0,97,264,correct
0,0,395,0,102,263,correct
0,0,387,0,90,256,correct
0,0,284,0,78,264,correct
0,0,281,0,30,258,correct
0,0,277,0,63,263,correct
0,0,274,0,69,260,correct
0,0,271,0,72,262,correct
0,0,284,0,79,265,correct
0,0,287,0,81,262,correct
0,0,274,0,87,265,correct
0,0,276,0,93,261,correct
0,0,274,0,97,260,correct
0,0,273,0,96,258,correct
0,0,275,0,97,261,correct
0,0,280,0,102,262,correct
0,0,295,0,104,261,correct
0,0,290,0,103,262,correct
0,0,289,0,103,263,correct
0,0,292,0,105,263,correct
0,0,292,0,105,262,correct
0,0,281,0,105,262,correct
0,0,282,0,106,263,correct
0,0,282,0,102,263,correct
0,0,283,0,100,264,correct
0,0,279,0,100,264,correct
0,0,282,0,100,265,correct
0,0,294,0,98,263,correct
0,0,287,0,98,263,correct
0,0,288,0,98,266,correct
0,0,274,0,90,261,correct
0,0,266,0,86,258,correct
0,0,271,0,84,258,correct
0,0,258,0,80,257,correct
0,0,217,0,79,262,correct
0,0,237,0,80,268,correct
0,0,249,0,84,272,correct
0,0,255,0,86,274,correct
0,0,253,0,84,272,correct
0,0,257,0,85,272,correct
0,0,259,0,88,274,correct
0,0,258,0,83,273,correct
0,0,260,0,82,275,correct
0,0,260,0,81,275,correct
0,0,260,0,79,276,correct
0,0,250,0,68,266,correct
0,0,249,0,48,197,correct
0,0,283,0,72,30,correct
0,0,290,0,74,0,correct
0,0,297,0,38,0,correct
0,0,300,0,32,0,correct
0,0,301,0,47,0,correct
0,0,292,0,46,0,correct
0,0,278,0,66,0,correct
0,0,282,0,63,0,correct
0,0,349,0,49,0,correct
0,0,388,0,0,0,correct
0,0,397,0,35,11,correct
0,0,386,0,60,192,correct
0,0,405,0,84,225,correct
0,0,476,0,112,168,correct
0,0,448,0,104,231,correct
0,0,421,0,97,236,correct
0,0,433,0,98,216,correct
0,0,446,0,100,216,correct
0,0,454,0,102,213,correct
0,0,473,0,107,170,correct
0,0,479,0,107,14,correct
0,0,470,0,108,13,correct
0,0,463,0,108,74,correct
0,0,455,0,106,101,correct
0,0,433,0,102,34,correct
0,0,439,0,101,127,correct
0,0,435,0,101,134,correct
0,0,434,0,102,116,correct
0,0,430,0,101,128,correct
0,0,432,0,102,82,correct
0,0,446,0,101,0,correct
0,0,461,0,100,0,correct
0,0,466,0,101,0,correct
0,0,476,0,102,0,correct
0,0,488,0,102,0,correct
0,0,494,0,102,0,correct
0,0,494,0,101,0,correct
0,0,486,0,101,0,correct
0,0,491,0,100,0,correct
0,0,494,0,98,0,correct
0,0,503,0,98,0,correct
0,0,506,0,100,0,correct
0,0,507,0,100,0,correct
0,0,508,0,99,0,correct
0,0,500,0,97,0,correct
0,0,500,0,97,0,correct
0,0,501,0,95,0,correct
0,0,505,0,94,0,correct
0,0,506,0,90,0,correct
0,0,512,0,90,0,correct
0,0,519,0,89,0,correct
0,0,517,0,90,0,correct
0,0,517,0,90,0,correct
0,0,506,0,91,0,correct
0,0,512,0,91,0,correct
0,0,520,0,91,0,correct
0,0,532,0,92,0,correct
16,0,535,0,97,0,correct
3,0,539,0,103,0,correct
0,0,530,0,102,0,correct
0,0,512,0,101,0,correct
0,0,528,0,106,0,correct
0,0,537,0,129,120,correct
0,0,537,0,123,0,correct
0,0,534,0,106,0,correct
0,0,539,0,106,0,correct
0,0,528,0,105,135,correct
0,0,502,0,102,0,correct
0,0,462,0,93,149,correct
0,0,438,0,85,176,correct
0,0,468,0,88,181,correct
0,0,483,0,84,181,correct
0,0,441,0,83,204,correct
0,0,430,0,75,195,correct
0,0,441,0,77,195,correct
0,0,446,0,77,192,correct
0,0,434,0,74,120,correct
0,0,484,0,86,168,correct
0,0,456,0,79,162,correct
0,0,443,0,78,131,correct
0,0,471,0,79,177,correct
0,0,469,0,79,176,correct
0,0,473,0,75,164,correct
0,0,473,0,75,164,correct
0,0,450,0,76,169,correct
0,0,438,0,74,157,correct
0,0,450,0,77,162,correct
0,0,443,0,0,0,correct
0,0,320,0,0,0,correct
0,0,321,0,0,0,correct
0,0,260,0,0,0,correct
0,0,283,0,0,0,correct
0,0,334,0,0,0,correct
0,0,231,0,0,0,correct
0,0,262,0,0,0,correct
0,0,226,0,0,0,correct
0,0,239,0,0,0,correct
0,0,223,0,0,0,correct
0,0,210,0,0,0,correct
0,0,249,0,0,0,correct
0,0,251,0,0,0,correct
0,0,250,0,0,0,correct
0,0,237,0,0,0,correct
0,0,242,0,0,0,correct
0,0,252,0,0,0,correct
0,0,250,0,0,15,correct
0,0,258,0,0,4,correct
0,0,260,0,0,0,correct
0,0,263,0,0,130,correct
0,0,236,0,0,102,correct
0,0,262,0,0,127,correct
0,0,249,0,0,144,correct
0,0,252,0,0,132,correct
0,0,253,0,30,162,correct
0,0,251,0,3,185,correct
0,0,265,0,0,191,correct
0,0,266,0,0,162,correct
0,0,251,0,13,181,correct
0,0,252,0,0,162,correct
0,0,251,0,11,153,correct
0,0,246,0,4,136,correct
0,0,249,0,52,204,correct
0,0,271,0,75,256,correct
0,0,421,0,0,276,correct
0,0,145,0,0,190,correct
0,0,0,0,0,32,correct
0,0,0,0,0,31,correct
0,0,0,0,0,0,correct
0,0,0,0,0,78,correct
0,0,0,0,0,139,correct
0,0,0,0,25,73,correct
0,0,0,0,67,198,correct
0,0,0,0,41,83,correct
0,0,0,0,35,44,correct
0,0,0,0,25,0,correct
0,0,0,0,0,0,correct
0,0,0,0,16,0,correct
0,0,0,0,0,0,correct
0,0,26,0,0,0,correct
0,0,140,0,0,0,correct
0,0,140,0,13,0,correct
0,0,169,0,23,0,correct
0,0,148,0,9,0,correct
0,0,49,0,22,0,correct
0,0,68,0,62,0,correct
0,0,0,0,25,0,correct
0,0,0,0,34,0,correct
0,0,0,0,18,0,correct
0,0,0,0,38,51,correct
0,0,0,0,0,0,correct
0,0,0,0,0,0,correct
0,0,0,0,0,0,correct
0,0,0,0,0,0,correct
0,0,0,0,0,0,correct
0,0,2,0,0,0,correct
0,0,7,0,0,0,correct
0,0,8,0,0,0,correct
0,0,130,0,0,0,correct
0,0,186,0,0,0,correct
0,0,245,0,0,0,correct
0,0,264,0,0,0,correct
0,0,277,0,0,0,correct
0,0,244,0,34,0,correct
0,0,270,0,60,0,correct
0,0,268,0,60,0,correct
0,0,244,0,59,0,correct
0,0,277,0,47,0,correct
0,0,286,0,71,0,correct
0,0,366,0,84,0,correct
0,0,336,0,75,0,correct
0,0,282,0,30,0,correct
0,0,362,0,26,0,correct
0,161,451,0,48,0,correct
0,204,481,0,51,0,correct
0,144,491,0,47,0,correct
0,118,494,0,17,0,correct
2,211,506,0,18,0,correct
12,198,535,0,0,0,correct
11,213,534,0,0,0,correct
20,203,528,0,0,0,correct
19,196,534,0,12,0,correct
22,174,534,0,10,0,correct
24,178,536,0,19,0,correct
40,222,554,0,20,0,correct
73,250,562,0,18,0,correct
75,223,573,0,17,0,correct
76,245,578,0,17,0,correct
89,249,580,0,20,0,correct
81,262,583,0,22,0,correct
82,239,577,0,22,0,correct
88,236,576,0,21,0,correct
81,232,578,0,22,0,correct
81,241,586,0,21,0,correct
78,259,595,0,19,0,correct
72,221,588,0,21,0,correct
55,176,562,0,20,0,correct
10,157,546,0,21,0,correct
0,143,522,0,20,0,correct
0,122,519,0,20,0,correct
0,125,522,0,22,0,correct
0,136,518,0,21,0,correct
0,142,522,0,22,0,correct
0,145,525,0,21,0,correct
0,142,523,0,21,0,correct
0,137,521,0,23,0,correct
0,133,526,0,25,0,correct
0,139,526,0,26,0,correct
0,147,526,0,42,0,correct
0,146,529,0,44,0,correct
0,153,532,0,24,0,correct
11,164,543,0,24,0,correct
10,161,538,0,24,0,correct
7,159,530,0,24,0,correct
6,157,532,0,24,0,correct
8,161,535,0,26,0,correct
9,167,547,0,26,0,correct
9,171,563,0,24,0,correct
12,176,571,0,24,0,correct
24,177,579,0,31,0,correct
34,176,582,0,24,0,correct
43,176,590,0,33,0,correct
56,184,599,0,35,0,correct
48,189,599,0,31,0,correct
54,191,599,0,36,0,correct
53,192,598,0,35,0,correct
50,192,599,0,37,0,correct
48,195,599,0,38,0,correct
46,194,599,0,36,0,correct
48,203,603,0,37,0,correct
45,207,604,0,31,0,correct
49,214,607,0,35,0,correct
51,231,609,0,34,0,correct
51,227,608,0,35,0,correct
53,231,608,0,41,0,correct
54,208,606,0,42,0,correct
54,205,607,0,41,0,correct
53,207,607,0,42,0,correct
58,228,612,0,42,0,correct
39,197,614,0,41,0,correct
11,194,608,0,51,0,correct
12,173,610,0,42,0,correct
2,195,611,0,42,0,correct
0,198,612,0,56,0,correct
0,240,610,0,39,0,correct
24,279,612,0,57,0,correct
38,283,609,0,60,0,correct
47,265,611,0,60,0,correct
49,274,612,0,62,0,correct
50,269,611,0,62,0,correct
50,261,611,0,63,0,correct
53,261,614,0,62,0,correct
56,254,615,0,61,0,correct
58,243,613,0,62,0,correct
61,272,612,0,67,0,correct
62,274,613,0,68,0,correct
70,304,616,0,69,0,correct
81,285,614,0,69,0,correct
79,267,613,0,69,0,correct
81,256,614,0,70,0,correct
80,256,614,0,71,0,correct
83,283,606,0,64,0,correct
93,311,612,0,64,0,correct
97,327,614,0,65,0,correct
96,313,612,0,67,0,correct
93,289,609,0,68,0,correct
96,259,607,0,63,0,correct
117,299,612,0,63,0,correct
146,312,614,0,62,0,correct
170,349,617,0,54,0,correct
179,334,617,0,57,0,correct
178,327,619,0,53,0,correct
168,346,621,0,54,0,correct
169,354,622,0,55,0,correct
167,354,621,0,46,0,correct
169,350,621,0,50,0,correct
156,337,621,0,57,0,correct
132,304,619,0,45,0,correct
124,303,621,0,24,0,correct
124,344,629,0,31,0,correct
123,353,633,0,34,0,correct
124,359,637,0,21,0,correct
141,364,638,0,24,0,correct
136,353,636,0,20,0,correct
110,320,633,0,21,0,correct
126,332,637,0,22,0,correct
134,346,639,0,22,0,correct
137,347,642,0,22,0,correct
140,343,645,0,23,0,correct
140,340,644,0,23,0,correct
142,317,640,0,33,0,correct
161,263,639,0,69,0,correct
149,204,642,0,71,0,correct
150,255,649,0,75,0,correct
161,290,651,0,76,0,correct
152,299,651,0,74,0,correct
97,292,650,0,35,0,correct
98,292,652,0,24,0,correct
110,288,653,0,25,0,correct
109,319,654,0,24,0,correct
105,324,652,0,25,0,correct
106,323,652,0,27,0,correct
95,303,649,0,35,0,correct
95,304,649,0,48,0,correct
94,312,650,0,49,0,correct
94,318,651,0,48,0,correct
97,331,651,0,40,0,correct
95,338,650,0,41,0,correct
89,340,652,0,34,0,correct
90,341,652,0,29,0,correct
87,337,653,0,24,0,correct
77,335,653,0,22,0,correct
72,322,653,0,22,0,correct
74,327,656,0,23,0,correct
371,0,296,0,0,0,correct
365,0,294,0,0,0,correct
378,0,321,0,0,0,correct
370,0,322,0,0,0,correct
372,0,337,0,0,0,correct
373,0,344,0,0,0,correct
373,0,352,0,0,0,correct
379,0,361,0,0,0,correct
378,0,355,0,0,0,correct
368,0,332,0,0,0,correct
376,0,344,0,0,0,correct
376,0,326,0,0,0,correct
377,0,305,0,0,0,correct
374,0,297,0,0,0,correct
368,0,293,0,0,0,correct
366,0,292,0,0,0,correct
351,0,290,0,0,0,correct
354,0,299,0,0,0,correct
352,0,300,0,0,0,correct
354,0,300,0,0,0,correct
359,0,301,0,0,0,correct
358,0,298,0,0,0,correct
360,0,290,0,0,0,correct
355,0,310,0,0,0,correct
353,0,321,0,0,0,correct
355,0,332,0,0,0,correct
352,0,337,0,0,0,correct
341,0,353,0,0,0,correct
332,0,355,0,0,0,correct
304,0,348,0,0,0,correct
320,0,357,0,0,0,correct
304,0,333,0,0,0,correct
311,0,331,0,0,0,correct
321,0,333,0,0,0,correct
320,0,319,0,0,0,correct
315,0,312,0,0,0,correct
315,0,297,0,0,0,correct
319,0,297,0,0,0,correct
312,0,325,0,0,0,correct
315,0,353,0,0,0,correct
308,0,365,0,0,0,correct
302,0,368,0,0,0,correct
303,0,370,0,0,0,correct
302,0,367,0,0,0,correct
303,0,348,0,0,0,correct
345,0,344,0,0,0,correct
357,0,340,0,0,0,correct
358,0,335,0,0,0,correct
369,0,334,0,0,0,correct
370,0,331,0,0,0,correct
370,0,333,0,0,0,correct
351,0,325,0,0,0,correct
346,0,346,0,0,0,correct
329,0,362,0,0,0,correct
321,0,335,0,0,0,correct
331,0,322,0,0,0,correct
334,0,326,0,0,0,correct
322,0,292,0,0,0,correct
328,0,295,0,0,0,correct
311,0,289,0,0,0,correct
316,0,293,0,0,0,correct
315,0,291,0,0,0,correct
314,0,288,0,0,0,correct
313,0,286,0,0,0,correct
313,0,286,0,0,0,correct
313,0,286,0,0,0,correct
314,0,287,0,0,0,correct
317,0,288,0,0,0,correct
337,0,285,0,0,0,correct
332,0,285,0,0,0,correct
329,0,287,0,0,0,correct
320,0,290,0,0,0,correct
319,0,306,0,0,0,correct
318,0,316,0,0,0,correct
328,0,332,0,0,0,correct
326,0,334,0,0,0,correct
329,0,349,0,0,0,correct
328,0,365,0,0,0,correct
321,0,355,0,0,0,correct
309,0,335,0,0,0,correct
311,0,338,0,6,0,correct
311,0,298,0,13,0,correct
311,0,290,0,12,0,correct
313,0,286,0,13,0,correct
312,0,286,0,13,0,correct
322,0,292,0,13,0,correct
310,0,293,0,9,0,correct
315,0,293,0,8,0,correct
317,0,295,0,0,0,correct
319,0,295,0,0,0,correct
332,0,314,0,12,0,correct
342,0,360,0,13,0,correct
332,0,375,0,13,0,correct
308,0,359,0,0,0,correct
346,0,394,0,14,0,correct
371,0,372,0,13,0,correct
384,0,363,0,14,0,correct
378,0,352,0,13,0,correct
390,0,362,0,14,0,correct
389,0,365,0,13,0,correct
388,0,343,0,13,0,correct
399,0,387,0,14,0,correct
426,0,382,0,13,0,correct
427,0,327,0,12,0,correct
426,0,319,0,12,0,correct
410,0,314,0,12,0,correct
419,0,319,0,13,0,correct
414,0,303,0,11,0,correct
414,0,301,0,7,0,correct
431,0,321,0,12,0,correct
436,0,308,0,6,0,correct
441,0,299,0,12,0,correct
440,0,298,0,11,0,correct
439,0,300,0,9,0,correct
430,0,300,0,10,0,correct
433,0,301,0,11,0,correct
442,0,312,0,12,0,correct
442,0,305,0,11,0,correct
434,0,311,0,12,0,correct
407,0,295,0,12,0,correct
407,0,303,0,13,0,correct
406,0,294,0,13,0,correct
398,0,292,0,13,0,correct
393,0,297,0,12,0,correct
388,0,295,0,12,0,correct
382,0,289,0,12,0,correct
383,0,303,0,13,0,correct
403,0,306,0,13,0,correct
441,0,317,0,13,0,correct
444,0,327,0,13,0,correct
445,0,349,0,12,0,correct
442,0,325,0,13,0,correct
436,0,303,0,14,0,correct
437,0,302,0,14,0,correct
426,0,301,0,13,0,correct
397,0,307,0,13,0,correct
405,0,308,0,13,0,correct
416,0,307,0,13,0,correct
418,0,302,0,13,0,correct
393,0,308,0,12,0,correct
388,0,360,0,0,0,correct
417,0,366,0,0,0,correct
445,0,363,0,0,0,correct
442,0,368,0,0,0,correct
424,0,377,0,0,0,correct
386,0,364,0,0,0,correct
387,0,360,0,0,0,correct
386,0,360,0,0,0,correct
374,0,334,0,0,0,correct
367,0,335,0,0,0,correct
356,0,333,0,0,0,correct
349,0,335,0,0,0,correct
349,0,344,0,0,0,correct
349,0,350,0,0,0,correct
350,0,343,0,0,0,correct
352,0,332,0,0,0,correct
349,0,314,0,0,0,correct
348,0,314,0,0,0,correct
351,0,340,0,0,0,correct
350,0,326,0,0,0,correct
348,0,326,0,0,0,correct
346,0,339,0,0,0,correct
347,0,352,0,0,0,correct
343,0,359,0,0,0,correct
350,0,375,0,0,0,correct
350,0,377,0,0,0,correct
351,0,380,0,0,0,correct
353,0,386,0,0,0,correct
350,0,399,0,0,0,correct
319,0,381,0,0,0,correct
311,0,377,0,0,0,correct
308,0,381,0,0,0,correct
295,0,360,0,0,0,correct
287,0,363,0,0,0,correct
277,0,342,0,0,0,correct
275,0,324,0,0,0,correct
271,0,329,0,0,0,correct
270,0,325,0,0,0,correct
269,0,311,0,0,0,correct
270,0,329,0,0,0,correct
267,0,332,0,0,0,correct
267,0,308,0,0,0,correct
265,0,311,0,0,0,correct
272,0,336,0,0,0,correct
294,0,360,0,0,0,correct
297,0,377,0,0,0,correct
297,0,381,0,0,0,correct
298,0,386,0,0,0,correct
297,0,390,0,0,0,correct
299,0,395,0,0,0,correct
293,0,394,0,0,0,correct
293,0,387,0,0,0,correct
294,0,383,0,0,0,correct
294,0,381,0,0,0,correct
278,0,317,0,0,0,correct
306,0,356,0,0,0,correct
310,0,349,0,0,0,correct
307,0,351,0,0,0,correct
295,0,346,0,0,0,correct
295,0,346,0,0,0,correct
291,0,314,0,0,0,correct
298,0,325,0,0,0,correct
300,0,315,0,0,0,correct
306,0,314,0,0,0,correct
304,0,314,0,0,0,correct
299,0,314,0,0,0,correct
304,0,337,0,0,0,correct
312,0,343,0,0,0,correct
316,0,365,0,0,0,correct
314,0,374,0,0,0,correct
312,0,381,0,0,0,correct
315,0,383,0,0,0,correct
309,0,383,0,0,0,correct
309,0,354,0,0,0,correct
300,0,321,0,0,0,correct
295,0,317,0,0,0,correct
300,0,313,0,0,0,correct
299,0,310,0,0,0,correct
291,0,306,0,0,0,correct
286,0,306,0,0,0,correct
286,0,308,0,0,0,correct
291,0,308,0,0,0,correct
292,0,309,0,0,0,correct
296,0,312,0,0,0,correct
311,0,341,0,0,0,correct
322,0,360,0,0,0,correct
322,0,377,0,0,0,correct
321,0,383,0,0,0,correct
311,0,342,0,0,0,correct
340,0,362,0,0,0,correct
340,0,359,0,0,0,correct
340,0,326,0,0,0,correct
