Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,5,803,4,520,4,358,4
1,5,799,5,522,5,356,5
2,4,792,4,508,3,353,3
3,5,794,5,508,4,352,5
4,4,798,3,515,3,352,4
5,5,798,5,530,5,354,4
6,4,796,3,522,3,363,4
7,5,797,5,491,5,370,4
8,4,797,3,495,3,369,3
9,21,797,38,521,14,377,15
10,3,790,3,505,4,371,3
11,5,788,4,523,4,374,4
12,4,786,4,543,4,369,4
13,5,787,13,548,13,373,5
14,4,787,4,548,3,368,4
15,5,787,4,552,4,366,5
16,4,788,4,556,3,362,3
17,5,789,4,562,5,359,5
18,4,790,4,555,4,361,4
19,5,791,5,542,4,365,5
20,4,792,3,526,3,369,3
21,5,791,5,532,4,371,4
22,4,784,4,532,4,366,3
23,5,782,5,534,4,366,4
24,4,782,4,543,4,361,3
25,5,785,5,550,5,358,5
26,4,788,3,556,3,358,4
27,5,793,5,565,5,355,5
28,4,794,3,569,4,344,4
29,5,794,5,574,5,344,5
30,4,795,3,563,3,353,4
31,5,794,5,559,5,358,4
32,4,794,4,557,3,361,3
33,5,794,4,560,4,364,4
34,4,792,4,565,4,364,4
35,4,791,5,569,5,364,4
36,4,789,4,577,3,359,3
37,5,788,5,580,5,353,5
38,4,790,4,581,4,349,3
39,5,791,5,582,4,347,5
40,3,792,3,584,3,342,4
41,5,794,4,587,5,342,4
42,4,791,3,583,4,347,2
43,4,789,5,567,4,356,4
44,4,792,3,566,3,360,3
45,5,794,5,572,5,364,4
46,4,793,4,575,3,364,4
47,5,792,5,576,5,364,4
48,26,793,31,591,25,374,30
49,5,789,5,588,5,356,4
50,4,788,4,588,4,351,4
51,5,790,5,588,5,349,5
52,4,791,4,590,4,344,4
53,5,790,5,591,5,342,5
54,4,791,4,587,4,347,4
55,5,791,4,580,5,358,5
56,4,792,4,576,4,363,4
57,4,794,4,577,4,365,5
58,4,790,3,578,4,365,4
59,4,790,5,580,5,364,5
60,4,788,3,586,4,359,3
61,6,788,5,588,5,354,5
62,4,788,4,588,3,347,3
63,5,790,5,588,5,347,4
64,4,788,3,588,4,346,4
65,5,791,5,587,5,351,5
66,4,790,4,584,4,353,4
67,5,791,5,583,5,356,5
68,4,790,4,583,3,355,3
69,5,790,5,583,5,355,5
70,4,790,4,584,4,355,4
71,5,789,5,584,5,354,4
72,4,790,3,586,4,353,4
73,28,792,33,596,27,367,27
74,4,789,5,586,4,354,3
75,5,788,5,586,5,355,5
76,4,789,4,585,4,354,4
77,5,788,5,584,5,356,5
78,5,787,4,583,4,356,4
79,5,788,5,584,15,362,13
80,15,789,5,587,5,356,5
81,4,789,4,587,4,356,4
82,5,789,5,588,5,356,5
83,4,789,4,588,4,355,4
84,6,787,5,589,4,356,5
85,4,787,4,589,4,356,4
86,5,788,5,589,6,356,5
87,4,787,5,589,5,355,5
88,6,787,6,589,6,356,5
89,5,789,5,587,5,357,5
90,5,789,5,586,6,359,5
91,5,789,4,586,4,359,4
92,6,787,6,585,6,360,6
93,4,787,4,586,5,361,5
94,6,787,6,585,5,362,5
95,5,787,4,585,5,361,4
96,6,788,6,585,6,362,6
97,5,787,5,583,5,363,5
98,6,787,6,579,6,363,6
99,6,785,6,580,6,363,6
100,7,785,6,580,6,362,5
101,5,783,5,580,5,362,5
102,7,784,6,585,6,361,6
103,5,785,5,585,5,360,4
104,7,785,6,589,6,361,6
105,6,784,5,589,5,360,5
106,8,786,7,589,7,361,7
107,6,785,6,589,6,360,6
108,7,784,6,590,7,360,6
109,5,784,5,590,6,361,6
110,7,785,6,591,7,360,7
111,6,785,5,591,6,359,6
112,7,785,7,593,7,360,7
113,6,785,6,592,6,358,6
114,7,784,7,592,7,359,7
115,6,784,6,590,6,359,5
116,7,784,7,590,7,360,7
117,6,782,6,588,6,359,5
118,8,783,7,589,7,360,7
119,7,783,6,590,7,360,6
120,8,783,8,591,7,361,7
121,7,783,6,590,6,361,6
122,8,783,7,591,7,362,7
123,6,783,6,590,7,362,7
124,8,784,7,592,7,363,7
125,7,784,6,592,6,362,6
126,7,786,8,594,7,364,7
