Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,480,501,764,0,0,0
1,0,501,451,762,0,0,0
2,0,501,409,755,0,0,0
3,0,480,246,749,0,0,0
4,0,460,228,752,0,0,0
5,0,455,267,751,0,0,0
6,0,448,291,750,0,0,0
7,0,454,333,752,0,0,0
8,0,455,338,752,0,0,0
9,0,456,335,751,0,0,0
10,0,449,343,746,0,0,0
11,0,442,359,747,0,0,0
12,0,435,361,747,0,0,0
13,0,437,362,747,0,0,0
14,0,436,373,747,0,0,0
15,0,439,370,748,0,0,0
16,0,434,379,749,0,0,0
17,0,430,391,752,0,0,0
18,0,428,396,753,0,0,0
19,0,422,397,753,0,0,0
20,0,410,406,753,0,0,0
21,0,414,415,752,0,0,0
22,0,413,406,751,0,0,0
23,0,408,408,750,0,0,0
24,0,386,406,749,0,0,0
25,0,377,401,747,0,0,0
26,0,382,402,743,0,0,0
27,0,386,396,742,0,0,0
28,0,389,380,742,0,0,0
29,0,370,380,741,0,0,0
30,0,341,385,743,0,0,0
31,0,354,381,742,0,0,0
32,0,353,384,741,0,0,0
33,0,342,384,741,0,0,0
34,0,335,371,740,0,0,0
35,0,333,379,740,0,0,0
36,0,333,383,740,0,0,0
37,0,338,386,741,0,0,0
38,0,347,385,741,0,0,0
39,0,358,397,742,0,0,0
40,0,361,420,744,0,0,0
41,0,385,448,747,0,0,0
42,0,407,461,751,0,0,0
43,0,414,477,752,0,0,0
44,0,419,482,752,0,0,0
45,0,421,491,753,0,0,0
46,0,417,485,752,0,0,0
47,0,417,485,752,0,0,0
48,0,406,486,750,0,0,0
49,0,382,481,749,0,0,0
50,0,381,471,747,0,0,0
51,0,385,462,745,0,0,0
52,0,381,463,745,0,0,0
53,0,354,452,744,0,0,0
54,0,351,433,744,0,0,0
55,0,343,437,744,0,0,0
56,0,341,435,742,0,0,0
57,0,318,433,741,0,0,0
58,0,311,423,740,0,0,0
59,0,310,434,741,0,0,0
60,0,301,432,740,0,0,0
61,0,303,434,739,0,0,0
62,0,299,430,739,0,0,0
63,0,299,436,739,0,0,0
64,0,297,431,740,0,0,0
65,0,288,415,740,0,0,0
66,0,283,423,740,0,0,0
67,0,283,431,740,0,0,0
68,0,282,417,739,0,0,0
69,0,281,421,739,0,0,0
70,0,285,428,739,0,0,0
71,0,292,434,741,0,0,0
72,0,297,432,741,0,0,0
73,0,303,437,742,0,0,0
74,0,312,431,743,0,0,0
75,0,314,427,743,0,0,0
76,0,322,427,743,0,0,0
77,0,339,432,743,0,0,0
78,0,343,429,743,0,0,0
79,0,334,427,744,0,0,0
80,0,320,420,744,0,0,0
81,0,321,411,743,0,0,0
82,0,318,395,743,0,0,0
83,0,305,369,744,0,0,0
84,0,301,365,743,0,0,0
85,0,282,364,744,0,0,0
86,0,282,363,744,0,0,0
87,0,282,368,744,0,0,0
88,0,279,369,744,0,0,0
89,0,276,366,744,0,0,0
90,0,270,361,744,0,0,0
91,0,273,359,744,0,0,0
92,0,289,361,743,0,0,0
93,0,289,361,744,0,0,0
94,0,299,363,744,0,0,0
95,0,307,365,744,0,0,0
96,0,311,366,744,0,0,0
97,0,314,372,745,0,0,0
98,0,314,365,746,0,0,0
99,0,311,372,746,0,0,0
100,0,311,378,746,0,0,0
101,0,334,379,747,0,0,0
102,0,333,373,747,0,0,0
103,0,329,361,747,0,0,0
104,0,322,371,747,0,0,0
105,0,308,353,746,0,0,0
106,0,290,346,744,0,0,0
107,0,282,346,744,0,0,0
108,0,245,355,745,0,0,0
109,0,236,343,744,0,0,0
110,0,228,333,741,0,0,0
111,0,243,325,740,0,0,0
112,0,223,328,737,0,0,0
113,0,235,294,734,0,0,0
114,0,248,312,732,0,0,0
115,0,275,321,732,0,0,0
116,0,294,311,729,0,0,0
117,0,322,303,729,0,0,0
118,0,328,331,728,0,0,0
119,0,333,329,729,0,0,0
120,0,332,336,729,0,0,0
121,0,328,347,730,0,0,0
122,0,322,353,729,0,0,0
123,0,320,379,730,0,0,0
124,0,313,385,730,0,0,0
125,0,320,390,731,0,0,0
126,0,322,393,732,0,0,0
127,0,329,394,733,0,0,0
128,0,328,397,732,0,0,0
129,0,330,402,732,0,0,0
130,0,327,390,731,0,0,0
131,0,315,380,730,0,0,0
132,0,296,366,730,0,0,0
133,0,303,350,730,0,0,0
134,0,296,368,729,0,0,0
135,0,287,352,727,0,0,0
136,0,291,367,728,0,0,0
137,0,292,348,727,0,0,0
138,0,294,345,727,0,0,0
139,0,292,359,728,0,0,0
140,0,290,360,727,0,0,0
141,0,290,368,727,0,0,0
142,0,300,375,726,0,0,0
143,0,331,378,726,0,0,0
144,0,325,398,728,0,0,0
145,0,284,410,729,0,0,0
146,0,284,430,730,0,0,0
147,0,292,452,732,0,0,0
148,0,312,459,734,0,0,0
149,0,310,465,734,0,0,0
150,0,314,474,735,0,0,0
151,0,334,476,736,0,0,0
152,0,336,483,737,0,0,0
153,0,336,479,739,0,0,0
154,0,319,485,738,0,0,0
155,0,318,486,738,0,0,0
156,0,320,486,737,0,0,0
157,0,321,485,735,0,0,0
158,0,321,481,731,0,0,0
159,0,319,487,734,0,0,0
160,0,316,488,733,0,0,0
161,0,318,478,732,0,0,0
162,0,316,471,732,0,0,0
163,0,316,477,731,0,0,0
164,0,315,475,731,0,0,0
165,0,314,469,731,0,0,0
166,0,315,458,730,0,0,0
167,0,314,451,731,0,0,0
168,0,311,447,730,0,0,0
169,0,314,447,730,0,0,0
170,0,302,442,730,0,0,0
171,0,302,435,730,0,0,0
172,0,302,433,730,0,0,0
173,0,302,407,730,0,0,0
174,0,302,408,729,0,0,0
175,0,296,412,730,0,0,0
176,0,277,403,730,0,0,0
177,0,285,403,729,0,0,0
178,0,313,397,726,0,0,0
179,0,311,388,724,0,0,0
180,0,316,354,724,0,0,0
181,0,305,341,724,0,0,0
182,0,313,345,725,0,0,0
183,0,320,342,725,0,0,0
184,0,324,316,728,0,0,0
185,0,324,326,728,0,0,0
186,0,327,333,729,0,0,0
187,0,329,331,730,0,0,0
188,0,329,345,732,0,0,0
189,0,319,352,733,0,0,0
190,0,321,364,735,0,0,0
191,0,324,361,735,0,0,0
192,0,328,365,737,0,0,0
193,0,321,373,736,0,0,0
194,0,296,380,737,0,0,0
195,0,314,381,735,0,0,0
196,0,313,382,733,0,0,0
197,0,287,376,732,0,0,0
198,0,267,362,732,0,0,0
199,0,261,363,731,0,0,0
200,0,264,358,731,0,0,0
201,0,263,351,730,0,0,0
202,0,278,388,732,0,0,0
203,0,282,384,732,0,0,0
204,0,326,373,729,0,0,0
205,0,384,377,726,0,0,0
206,0,399,342,719,0,0,0
207,0,398,277,716,0,0,0
208,0,384,271,708,0,0,0
