Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,318,214,578,0,140,0
1,0,349,183,600,0,174,0
2,0,351,140,593,0,177,0
3,0,356,1,568,0,145,0
4,0,326,32,548,0,140,0
5,0,308,223,511,0,73,0
6,0,304,235,442,0,14,0
7,0,314,300,382,0,0,0
8,0,304,303,351,0,0,0
9,0,285,290,315,0,0,0
10,0,286,333,281,0,0,0
11,0,286,339,260,0,0,0
12,0,288,338,226,0,0,0
13,0,289,348,229,0,0,0
14,0,294,340,224,0,0,0
15,0,293,350,210,0,0,0
16,0,307,363,213,0,0,0
17,0,317,367,201,0,0,0
18,0,331,364,190,0,0,0
19,0,351,377,202,0,0,0
20,0,348,389,184,0,0,0
21,0,353,395,208,0,0,0
22,0,352,393,208,0,0,0
23,0,352,401,211,0,0,0
24,0,343,399,214,0,0,0
25,0,349,413,218,0,0,0
26,0,349,415,199,0,0,0
27,0,351,419,211,0,0,0
28,0,355,416,214,0,0,0
29,0,364,418,211,0,0,0
30,0,367,410,210,0,0,0
31,0,371,423,213,0,0,0
32,0,380,419,191,0,0,0
33,0,381,422,195,0,0,0
34,0,385,418,193,0,0,0
35,0,380,419,196,0,0,0
36,0,381,417,195,0,0,0
37,0,389,422,194,0,0,0
38,0,385,420,195,0,0,0
39,0,377,410,196,0,0,0
40,0,385,401,195,0,0,0
41,0,379,412,195,0,0,0
42,0,380,405,200,0,0,0
43,0,378,411,198,0,0,0
44,0,380,417,200,0,0,0
45,0,378,419,198,0,0,0
46,0,380,416,198,0,0,0
47,0,384,421,205,0,0,0
48,0,386,427,234,0,0,0
49,0,393,439,261,0,0,0
50,0,391,441,272,0,0,0
51,0,396,453,282,0,0,0
52,0,396,438,273,0,0,0
53,0,407,441,286,0,0,0
54,0,411,441,312,0,0,0
55,0,416,435,342,0,0,0
56,0,414,442,382,0,0,0
57,0,415,444,396,0,0,0
58,0,416,444,382,0,0,0
59,0,419,443,381,0,0,0
60,0,422,444,371,0,0,0
