Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,167,189,467,0,0,0
1,0,252,184,488,0,0,0
2,0,287,180,485,0,0,0
3,0,264,179,448,0,0,0
4,0,249,176,431,0,0,0
5,0,246,182,460,0,0,0
6,0,232,185,469,0,0,0
7,0,231,188,488,0,0,0
8,0,232,187,494,0,0,0
9,0,225,187,502,0,0,0
10,0,226,180,508,0,0,0
11,0,215,176,509,0,0,0
12,0,201,180,509,0,0,0
13,0,202,181,508,0,0,0
14,0,206,179,491,0,0,0
15,0,205,188,447,0,0,0
16,0,189,223,446,0,0,0
17,0,195,223,448,0,0,0
18,0,220,217,447,0,0,0
19,0,227,213,435,0,0,0
20,0,219,184,450,0,0,0
21,0,202,184,485,0,0,0
22,0,158,175,497,0,0,0
23,0,150,155,515,0,0,0
24,0,146,151,523,0,0,0
25,0,138,146,536,0,0,0
26,0,154,157,543,0,0,0
27,0,153,166,543,0,0,0
28,0,162,165,549,0,0,0
29,0,167,183,550,0,0,0
30,0,112,187,526,0,0,0
31,0,113,186,523,0,0,0
32,0,118,179,523,0,0,0
33,0,111,206,518,0,0,0
34,0,116,246,515,0,0,0
35,0,102,267,523,0,0,0
36,0,101,237,495,0,0,0
37,0,110,233,482,0,0,0
38,0,116,236,475,0,0,0
39,0,118,231,440,0,0,0
40,0,119,230,462,0,0,0
41,0,121,227,473,0,0,0
42,0,121,229,465,0,0,0
43,0,119,227,492,0,0,0
44,0,122,234,508,0,0,0
45,0,121,238,500,0,0,0
46,0,120,230,502,0,0,0
47,0,124,228,518,0,0,0
48,0,124,227,501,0,0,0
49,0,121,224,504,0,0,0
50,0,122,192,512,0,0,0
51,0,109,188,450,0,0,0
52,0,106,186,450,0,0,0
53,0,112,166,416,0,0,0
54,0,112,148,387,0,0,0
55,0,113,137,386,0,0,0
56,0,111,160,418,0,0,0
57,0,113,200,378,0,0,0
58,0,109,182,416,0,0,0
59,0,117,181,434,0,0,0
60,0,151,183,493,0,0,0
61,0,154,178,481,0,0,0
62,0,158,165,474,0,0,0
63,0,155,180,445,0,0,0
64,0,154,185,439,0,0,0
65,0,154,185,422,0,0,0
66,0,154,186,428,0,0,0
67,0,152,186,435,0,0,0
68,0,150,191,441,0,0,0
69,0,129,191,469,0,0,0
70,0,130,193,495,0,0,0
71,0,132,190,500,0,0,0
72,0,153,193,501,0,0,0
73,0,156,190,494,0,0,0
74,0,154,188,501,0,0,0
75,0,132,188,510,0,0,0
76,0,137,190,515,0,0,0
77,0,152,192,518,0,0,0
78,0,155,189,516,0,0,0
79,0,138,190,518,0,0,0
80,0,139,191,520,0,0,0
81,0,140,191,520,0,0,0
82,0,142,190,518,0,0,0
83,0,144,192,518,0,0,0
84,0,144,203,516,0,0,0
85,0,144,203,510,0,0,0
86,0,145,210,507,0,0,0
87,0,144,207,500,0,0,0
88,0,145,209,494,0,0,0
89,0,146,215,504,0,0,0
90,0,146,198,513,0,0,0
91,0,157,197,514,0,0,0
92,0,163,197,513,0,0,0
93,0,166,199,508,0,0,0
94,0,167,199,503,0,0,0
95,0,166,208,504,0,0,0
96,0,145,212,504,0,0,0
97,0,145,211,504,0,0,0
98,0,145,213,504,0,0,0
99,0,145,214,507,0,0,0
100,0,145,217,513,0,0,0
101,0,162,235,522,0,0,0
102,0,186,231,529,0,0,0
103,0,281,243,537,0,0,0
104,0,356,243,555,0,0,0
105,0,384,245,579,0,0,0
106,0,411,275,600,0,0,0
107,0,397,296,606,0,0,0
108,0,410,325,610,0,0,0
109,0,426,335,612,0,0,0
110,0,463,351,629,0,0,0
111,0,476,302,641,0,0,0
112,0,469,178,623,0,0,0
113,0,441,139,626,0,0,0
114,0,429,91,621,0,0,0
115,0,431,83,616,0,0,0
116,0,435,92,614,0,0,0
117,0,428,139,611,0,0,0
118,0,405,152,603,0,0,0
119,0,403,163,597,0,0,0
120,0,413,163,597,0,0,0
121,0,407,177,596,0,0,0
122,0,402,198,596,0,0,0
123,0,402,195,600,0,0,0
124,0,408,181,597,0,0,0
125,0,402,172,597,0,0,0
126,0,403,160,603,0,0,0
127,0,401,153,603,0,0,0
128,0,383,140,602,0,0,0
129,0,396,164,607,0,0,0
130,0,400,157,607,0,0,0
131,0,402,166,606,0,0,0
132,0,405,173,600,0,0,0
133,0,406,176,603,0,0,0
134,0,406,154,605,0,0,0
135,0,407,156,608,0,0,0
136,0,408,155,609,0,0,0
137,0,402,142,613,0,0,0
138,0,391,117,612,0,0,0
139,0,396,96,611,0,0,0
140,0,403,94,612,0,0,0
141,0,402,88,613,0,0,0
142,0,398,84,613,0,0,0
143,0,402,85,614,0,0,0
144,0,404,91,610,0,0,0
145,0,400,113,609,0,0,0
146,0,399,116,610,0,0,0
147,0,399,123,610,0,0,0
148,0,395,136,605,0,0,0
149,0,388,129,604,0,0,0
150,0,370,148,604,0,0,0
151,0,366,151,603,0,0,0
152,0,367,151,603,0,0,0
153,0,366,150,601,0,0,0
154,0,364,152,602,0,0,0
155,0,360,153,603,0,0,0
156,0,361,152,604,0,0,0
157,0,376,154,603,0,0,0
158,0,365,152,604,0,0,0
159,0,381,151,604,0,0,0
160,0,388,149,604,0,0,0
161,0,389,150,604,0,0,0
162,0,382,151,604,0,0,0
163,0,367,149,603,0,0,0
164,0,365,147,604,0,0,0
165,0,362,148,604,0,0,0
166,0,354,139,604,0,0,0
167,0,361,137,602,0,0,0
168,0,378,133,600,0,0,0
169,0,389,129,596,0,0,0
170,0,390,111,597,0,0,0
171,0,391,112,598,0,0,0
172,0,393,119,600,0,0,0
173,0,365,128,599,0,0,0
174,0,364,141,602,0,0,0
175,0,359,142,602,0,0,0
176,0,349,141,602,0,0,0
177,0,353,142,601,0,0,0
178,0,353,142,600,0,0,0
179,0,351,143,599,0,0,0
180,0,326,144,601,0,0,0
181,0,330,147,602,0,0,0
182,0,343,146,602,0,0,0
183,0,345,146,603,0,0,0
184,0,349,144,603,0,0,0
185,0,351,144,602,0,0,0
186,0,352,147,602,0,0,0
187,0,344,147,604,0,0,0
188,0,346,143,605,0,0,0
189,0,359,148,603,0,0,0
190,0,363,145,602,0,0,0
191,0,365,137,602,0,0,0
192,0,392,142,602,0,0,0
193,0,396,139,599,0,0,0
194,0,393,132,599,0,0,0
195,0,398,142,594,0,0,0
196,0,403,142,588,0,0,0
197,0,408,146,587,0,0,0
198,0,410,147,590,0,0,0
199,0,411,141,590,0,0,0
200,0,411,147,592,0,0,0
201,0,408,153,594,0,0,0
202,0,409,150,591,0,0,0
203,0,408,145,588,0,0,0
204,0,409,150,589,0,0,0
205,0,411,151,589,0,0,0
206,0,411,155,589,0,0,0
207,0,407,154,588,0,0,0
208,0,407,153,591,0,0,0
209,0,410,155,591,0,0,0
210,0,408,157,591,0,0,0
211,0,410,156,591,0,0,0
212,0,410,157,591,0,0,0
213,0,410,157,591,0,0,0
214,0,411,156,591,0,0,0
215,0,411,152,591,0,0,0
216,0,411,151,591,0,0,0
217,0,412,150,591,0,0,0
218,0,413,151,591,0,0,0
219,0,413,151,591,0,0,0
220,0,413,150,591,0,0,0
221,0,413,147,590,0,0,0
222,0,414,147,591,0,0,0
223,0,413,146,590,0,0,0
224,0,413,146,589,0,0,0
225,0,413,113,587,0,0,0
226,0,428,70,589,0,0,0
227,0,433,78,591,0,0,0
228,0,425,124,587,0,0,0
229,0,409,152,544,0,0,0
230,5,471,177,561,5,5,5
231,2,474,175,543,2,2,2
232,2,455,189,511,2,2,2
233,2,448,219,515,2,2,1
234,1,454,233,515,1,2,2
235,2,459,184,496,1,1,1
236,1,461,177,497,1,1,1
237,1,464,177,507,1,1,1
238,1,450,183,531,1,1,1
239,2,433,168,555,1,1,1
240,1,434,160,586,0,0,0
241,1,439,150,585,1,0,1
242,0,442,148,576,0,1,1
243,2,460,153,557,0,1,1
244,1,471,158,545,1,1,1
245,1,481,160,533,0,1,1
246,1,489,162,546,1,0,0
247,0,487,163,553,0,0,2
248,1,488,154,568,0,0,0
249,2,492,158,574,1,1,1
250,1,497,157,561,1,0,0
251,1,496,154,559,2,1,1
252,1,500,150,546,1,0,1
253,0,500,152,545,2,1,1
254,1,500,151,548,1,0,1
255,2,500,151,557,1,2,1
256,1,501,152,554,1,1,1
257,2,502,151,558,0,1,1
258,0,503,147,555,0,1,1
259,1,507,134,519,0,0,0
260,1,503,115,502,0,0,0
261,1,505,124,513,1,1,1
262,1,504,113,543,0,0,1
263,1,508,107,571,0,1,1
264,1,502,122,594,1,0,0
265,3,480,126,601,3,3,2
266,0,476,126,595,0,0,0
267,0,452,131,596,0,0,0
268,0,430,141,601,0,0,0
269,0,415,116,603,0,0,0
270,0,379,113,606,0,0,0
271,0,355,111,609,0,0,0
272,0,351,119,607,0,0,0
273,0,374,132,603,0,0,0
274,0,387,136,605,0,0,0
275,0,417,136,603,0,0,0
276,0,390,139,604,0,0,0
277,0,385,138,606,0,0,0
278,0,384,138,608,0,0,0
279,0,384,141,608,0,0,0
280,0,384,139,609,0,0,0
281,0,377,139,611,0,0,0
282,0,376,138,612,0,0,0
283,0,375,132,612,0,0,0
284,0,370,130,612,0,0,0
285,0,372,129,612,0,0,0
286,0,372,133,612,0,0,0
287,0,376,132,613,0,0,0
288,0,379,130,612,0,0,0
289,0,382,130,610,0,0,0
290,0,385,130,611,0,0,0
291,0,386,130,610,0,0,0
292,0,408,135,607,0,0,0
293,0,391,134,605,0,0,0
294,0,387,137,604,0,0,0
295,0,386,137,605,0,0,0
296,0,378,137,602,0,0,0
297,0,345,128,604,0,0,0
298,0,342,136,604,0,0,0
299,0,339,132,604,0,0,0
300,0,330,142,605,0,0,0
301,0,322,139,605,0,0,0
302,0,323,140,605,0,0,0
303,0,326,140,606,0,0,0
304,0,337,142,608,0,0,0
305,0,343,143,609,0,0,0
306,0,345,141,608,0,0,0
307,0,355,140,609,0,0,0
308,0,357,140,610,0,0,0
309,0,347,140,610,0,0,0
310,0,346,142,613,0,0,0
311,0,345,141,613,0,0,0
312,0,345,139,612,0,0,0
313,0,345,137,611,0,0,0
314,0,345,135,612,0,0,0
315,0,345,135,612,0,0,0
316,0,347,135,614,0,0,0
317,0,346,132,614,0,0,0
318,0,346,129,614,0,0,0
319,0,357,126,614,0,0,0
320,0,357,127,614,0,0,0
321,0,363,126,616,0,0,0
322,0,363,126,613,0,0,0
323,0,356,123,612,0,0,0
324,0,346,132,611,0,0,0
325,0,343,132,609,0,0,0
326,0,341,132,610,0,0,0
327,0,338,131,609,0,0,0
