FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
517,7,737,7,17,6,slouch
513,7,734,7,18,7,slouch
513,7,735,8,19,7,slouch
513,8,735,7,20,7,slouch
514,8,736,7,19,7,slouch
514,7,737,7,7,6,slouch
515,7,737,7,7,7,slouch
514,7,738,7,7,7,slouch
513,7,738,7,7,7,slouch
514,7,739,7,7,7,slouch
514,7,740,7,6,7,slouch
514,7,741,7,7,6,slouch
514,7,742,7,7,7,slouch
515,6,740,7,7,6,slouch
514,7,740,7,7,7,slouch
514,7,740,7,7,7,slouch
515,7,740,6,7,7,slouch
514,7,740,7,7,7,slouch
513,7,740,7,7,7,slouch
516,7,741,7,7,7,slouch
516,7,741,7,7,6,slouch
517,7,741,7,7,7,slouch
517,7,741,7,7,7,slouch
517,7,742,7,6,7,slouch
517,8,742,8,7,6,slouch
518,7,742,7,7,7,slouch
519,7,742,7,7,7,slouch
519,7,742,7,7,7,slouch
519,7,742,7,7,7,slouch
518,7,743,6,7,7,slouch
519,7,743,7,7,7,slouch
519,7,743,7,7,6,slouch
518,7,743,7,6,7,slouch
518,6,742,6,7,6,slouch
521,7,742,7,7,7,slouch
521,7,741,7,7,7,slouch
519,7,741,6,7,7,slouch
520,7,742,7,7,7,slouch
519,8,741,8,7,7,slouch
519,7,741,7,7,7,slouch
521,7,741,7,7,7,slouch
520,8,741,7,7,7,slouch
520,7,741,8,7,7,slouch
521,8,741,7,7,6,slouch
522,7,741,7,7,7,slouch
656,437,623,1,71,1,slouch
649,438,623,1,72,1,slouch
654,437,625,1,73,1,slouch
656,443,626,0,72,1,slouch
657,443,627,1,71,1,slouch
657,444,628,1,72,1,slouch
651,445,629,1,73,1,slouch
652,447,630,1,73,1,slouch
652,445,630,1,74,1,slouch
651,446,630,1,73,2,slouch
655,449,630,1,74,1,slouch
654,452,631,0,73,1,slouch
654,448,632,1,73,1,slouch
653,448,632,1,72,1,slouch
651,449,633,1,77,1,slouch
650,448,633,1,78,1,slouch
651,448,635,1,78,1,slouch
651,450,638,1,78,1,slouch
652,447,638,1,76,1,slouch
651,447,641,1,77,1,slouch
646,446,643,1,77,1,slouch
646,445,644,2,78,1,slouch
645,448,647,1,77,1,slouch
643,446,648,2,76,1,slouch
644,435,651,1,76,2,slouch
645,435,652,1,76,1,slouch
644,435,651,1,75,1,slouch
647,434,651,1,74,1,slouch
647,439,653,1,74,1,slouch
645,434,653,1,75,0,slouch
644,429,653,0,74,0,slouch
646,428,654,0,74,1,slouch
646,427,654,2,76,1,slouch
646,429,654,1,75,1,slouch
647,425,652,0,77,1,slouch
645,425,650,1,78,0,slouch
643,431,654,2,80,2,slouch
644,421,653,2,82,1,slouch
640,427,654,1,82,1,slouch
642,428,655,1,85,1,slouch
648,431,657,2,95,1,slouch
643,433,664,1,111,1,slouch
644,429,667,2,119,1,slouch
646,434,667,1,119,1,slouch
638,431,665,1,114,1,slouch
653,436,665,1,114,0,slouch
653,439,665,1,109,1,slouch
652,434,666,1,102,1,slouch
647,436,667,2,97,2,slouch
651,434,667,2,91,2,slouch
647,435,667,1,90,1,slouch
648,436,667,1,89,1,slouch
650,437,666,1,85,1,slouch
647,435,666,2,86,1,slouch
648,436,666,1,85,1,slouch
644,439,666,1,89,1,slouch
636,438,666,2,89,1,slouch
636,441,666,1,89,1,slouch
636,436,666,1,93,0,slouch
635,452,669,1,93,1,slouch
632,461,670,1,93,1,slouch
631,462,671,2,98,1,slouch
637,458,672,2,96,1,slouch
640,433,674,1,96,1,slouch
639,425,674,2,94,1,slouch
642,421,675,1,94,1,slouch
644,415,675,2,90,1,slouch
646,417,676,2,91,1,slouch
629,419,676,1,92,2,slouch
639,420,677,1,93,1,slouch
646,423,678,1,92,1,slouch
642,423,677,1,91,0,slouch
641,421,677,1,90,1,slouch
641,415,677,1,90,0,slouch
644,420,678,2,89,1,slouch
645,419,680,1,89,1,slouch
643,417,680,1,89,1,slouch
648,416,679,2,89,1,slouch
637,416,679,2,91,1,slouch
632,416,679,1,87,2,slouch
632,420,679,1,91,1,slouch
631,421,679,2,93,1,slouch
610,428,680,1,120,1,slouch
627,440,683,1,122,1,slouch
627,432,683,1,121,0,slouch
629,433,684,2,113,0,slouch
634,426,683,1,94,1,slouch
645,412,679,1,92,1,slouch
643,406,679,1,91,1,slouch
649,409,680,2,92,0,slouch
654,415,680,1,92,1,slouch
656,414,681,1,89,2,slouch
659,415,681,1,89,1,slouch
658,410,682,1,88,1,slouch
658,406,683,1,91,1,slouch
663,410,688,2,128,1,slouch
662,410,688,1,126,1,slouch
660,411,688,1,121,1,slouch
665,417,689,1,119,1,slouch
665,404,689,1,119,1,slouch
665,406,690,1,90,1,slouch
665,412,699,2,129,1,slouch
661,414,695,1,107,1,slouch
672,401,689,1,95,1,slouch
676,409,686,2,88,1,slouch
674,410,686,2,88,1,slouch
670,411,685,1,88,1,slouch
668,408,685,1,88,1,slouch
670,414,683,1,89,1,slouch
649,400,683,1,88,1,slouch
639,401,685,1,87,1,slouch
629,385,687,1,89,0,slouch
635,370,689,0,91,0,slouch
643,374,690,1,89,1,slouch
646,366,690,1,87,1,slouch
655,349,687,1,91,1,slouch
660,350,690,2,98,1,slouch
669,353,693,1,117,1,slouch
673,356,691,1,97,1,slouch
671,364,693,1,96,1,slouch
669,362,692,1,94,1,slouch
669,355,691,1,100,0,slouch
667,356,690,2,101,1,slouch
668,361,690,0,100,1,slouch
668,366,690,1,97,1,slouch
670,366,687,0,90,1,slouch
670,369,688,0,90,1,slouch
671,373,688,1,89,1,slouch
675,371,691,1,92,1,slouch
679,356,696,1,113,1,slouch
683,351,696,1,103,2,slouch
683,355,698,2,108,1,slouch
678,358,699,1,101,1,slouch
678,346,696,1,98,1,slouch
677,356,693,1,93,1,slouch
671,360,691,1,86,1,slouch
669,361,688,0,85,1,slouch
666,364,689,0,85,0,slouch
664,364,690,1,86,1,slouch
653,369,687,1,81,1,slouch
651,375,688,1,82,1,slouch
643,373,689,1,85,1,slouch
636,380,691,1,82,1,slouch
639,392,693,2,82,1,slouch
644,382,695,1,95,1,slouch
650,379,695,1,103,1,slouch
652,378,699,2,111,1,slouch
653,371,701,1,100,0,slouch
656,368,700,2,107,1,slouch
656,363,698,1,107,1,slouch
657,367,697,0,108,1,slouch
656,365,695,1,97,1,slouch
650,358,694,1,98,1,slouch
650,357,694,1,93,2,slouch
651,347,695,1,89,1,slouch
643,336,694,2,84,0,slouch
645,339,693,1,84,1,slouch
647,339,692,1,85,1,slouch
647,339,694,1,84,1,slouch
648,341,694,1,93,1,slouch
650,342,694,1,104,1,slouch
653,341,695,1,111,0,slouch
655,343,695,1,108,1,slouch
657,343,697,1,107,0,slouch
652,346,696,1,110,1,slouch
652,344,694,1,106,1,slouch
653,356,694,1,108,1,slouch
653,352,693,1,107,1,slouch
652,354,693,1,101,2,slouch
653,354,690,1,91,1,slouch
653,368,690,2,87,1,slouch
653,368,691,1,89,1,slouch
650,368,691,1,89,1,slouch
652,365,693,1,98,1,slouch
656,367,694,1,105,1,slouch
657,367,694,1,106,1,slouch
668,369,700,1,110,0,slouch
668,371,701,1,111,1,slouch
655,373,699,1,107,1,slouch
645,375,698,1,109,1,slouch
648,360,696,1,110,1,slouch
661,359,698,2,114,1,slouch
663,370,700,2,113,1,slouch
661,368,699,1,117,1,slouch
668,359,699,2,116,1,slouch
667,363,697,1,111,1,slouch
668,363,698,1,107,0,slouch
667,363,698,0,106,1,slouch
666,368,699,1,111,1,slouch
672,373,700,1,113,1,slouch
673,374,700,0,114,1,slouch
673,374,701,1,115,2,slouch
674,371,702,2,115,2,slouch
674,369,701,2,116,2,slouch
674,372,701,1,116,1,slouch
673,373,699,1,116,2,slouch
671,369,698,1,115,1,slouch
670,359,698,1,115,0,slouch
669,366,697,2,115,1,slouch
674,372,696,1,114,1,slouch
670,372,697,1,115,0,slouch
671,375,696,1,111,1,slouch
671,375,696,1,106,1,slouch
676,371,698,1,109,1,slouch
680,353,698,2,111,1,slouch
679,346,694,1,107,1,slouch
678,354,696,1,109,1,slouch
678,342,697,1,114,2,slouch
681,334,697,1,113,2,slouch
680,329,700,1,137,1,slouch
686,327,696,2,141,2,slouch
689,330,695,1,142,1,slouch
692,330,692,1,129,1,slouch
688,330,691,1,114,1,slouch
684,331,690,0,101,1,slouch
682,332,687,0,91,0,slouch
678,333,686,1,90,0,slouch
675,339,687,1,86,1,slouch
677,338,687,0,85,1,slouch
678,337,690,1,100,1,slouch
684,339,689,1,104,1,slouch
678,345,690,2,106,1,slouch
675,345,690,1,102,1,slouch
672,337,692,1,106,1,slouch
669,336,693,1,108,1,slouch
667,348,694,1,113,0,slouch
663,353,695,1,109,1,slouch
660,340,697,1,116,1,slouch
659,347,696,1,117,1,slouch
659,352,696,1,114,1,slouch
659,361,696,2,115,1,slouch
659,356,696,1,117,1,slouch
659,335,697,1,118,1,slouch
660,334,696,1,125,2,slouch
661,332,695,2,135,1,slouch
661,329,694,1,134,1,slouch
662,331,694,1,133,1,slouch
667,335,695,1,130,1,slouch
669,336,694,1,130,1,slouch
671,337,694,1,129,1,slouch
672,338,694,1,130,1,slouch
673,333,694,1,131,0,slouch
673,308,694,2,131,2,slouch
675,316,694,1,135,1,slouch
674,315,694,2,132,1,slouch
674,307,695,1,132,1,slouch
675,311,694,2,133,1,slouch
675,311,694,1,132,2,slouch
675,310,694,1,131,1,slouch
674,310,694,1,129,1,slouch
675,310,693,1,123,1,slouch
673,316,690,1,107,0,slouch
671,308,690,1,115,1,slouch
670,309,691,1,116,0,slouch
671,314,691,1,125,1,slouch
672,319,692,1,130,1,slouch
674,324,693,2,140,1,slouch
674,337,692,1,135,1,slouch
670,339,693,1,137,1,slouch
667,340,693,2,138,1,slouch
667,341,694,1,135,1,slouch
665,343,694,2,139,1,slouch
662,347,693,1,138,1,slouch
655,354,691,1,133,1,slouch
653,355,693,1,133,1,slouch
656,356,694,1,135,0,slouch
660,353,694,1,139,1,slouch
666,355,694,1,142,2,slouch
668,352,694,1,145,2,slouch
669,353,694,1,144,1,slouch
672,351,693,1,151,1,slouch
675,358,694,2,154,1,slouch
675,361,694,2,151,1,slouch
680,360,694,1,147,1,slouch
680,361,694,2,146,1,slouch
680,359,694,1,143,1,slouch
677,359,693,2,145,1,slouch
674,359,694,0,142,1,slouch
672,360,693,1,138,1,slouch
668,359,692,1,138,1,slouch
668,359,692,1,127,1,slouch
668,360,692,2,128,1,slouch
668,360,694,1,137,2,slouch
670,360,693,1,144,2,slouch
670,360,694,1,143,1,slouch
666,361,694,1,145,2,slouch
659,362,694,2,138,2,slouch
660,362,694,1,139,1,slouch
662,363,695,1,140,1,slouch
663,363,695,1,138,1,slouch
661,362,695,1,139,1,slouch
660,362,695,1,138,1,slouch
660,362,695,1,140,1,slouch
661,362,695,1,139,1,slouch
661,361,695,1,141,1,slouch
661,361,695,1,140,2,slouch
661,361,695,1,142,1,slouch
662,362,695,2,138,1,slouch
662,362,695,2,137,2,slouch
661,363,695,1,140,2,slouch
657,363,696,1,145,1,slouch
649,395,697,1,143,1,slouch
639,401,697,2,143,1,slouch
637,405,698,1,142,1,slouch
639,403,698,2,143,1,slouch
658,404,699,1,149,1,slouch
668,405,699,1,147,1,slouch
669,404,697,1,148,1,slouch
668,401,698,2,152,0,slouch
664,403,697,1,153,2,slouch
660,406,696,2,153,1,slouch
663,365,696,2,154,1,slouch
672,365,697,2,154,2,slouch
674,405,698,2,154,2,slouch
669,408,697,2,149,1,slouch
666,404,696,1,149,1,slouch
669,393,696,1,152,1,slouch
672,357,695,1,152,0,slouch
670,345,696,0,155,1,slouch
670,340,696,1,155,1,slouch
671,340,696,1,154,1,slouch
674,386,700,1,155,2,slouch
676,392,700,1,149,2,slouch
681,392,700,1,151,1,slouch
679,385,697,1,152,1,slouch
677,359,695,1,157,1,slouch
674,362,694,1,158,1,slouch
675,356,695,2,152,1,slouch
675,356,694,1,151,2,slouch
677,353,694,2,151,1,slouch
677,351,694,1,151,1,slouch
677,350,694,1,151,1,slouch
679,347,695,2,150,2,slouch
678,346,695,1,149,1,slouch
679,346,695,2,152,1,slouch
673,344,695,2,152,2,slouch
667,349,695,1,153,1,slouch
667,350,695,1,152,2,slouch
666,352,695,2,151,2,slouch
661,364,698,1,151,1,slouch
656,360,696,2,149,1,slouch
658,366,699,1,149,1,slouch
672,342,696,1,153,1,slouch
671,346,696,1,151,1,slouch
667,346,698,1,154,2,slouch
662,347,695,1,150,1,slouch
669,344,696,1,152,1,slouch
670,335,694,1,151,1,slouch
668,342,695,2,149,2,slouch
669,344,695,2,149,1,slouch
670,345,695,2,145,1,slouch
674,345,695,2,154,1,slouch
678,344,694,2,152,2,slouch
678,343,695,1,152,1,slouch
674,342,695,1,152,1,slouch
676,184,677,0,0,0,slouch
662,174,676,0,0,0,slouch
650,180,671,0,0,0,slouch
657,234,678,0,0,0,slouch
665,254,686,0,0,0,slouch
631,191,676,0,0,0,slouch
613,238,683,0,0,0,slouch
608,253,688,0,0,0,slouch
614,254,690,0,0,0,slouch
640,284,690,0,0,0,slouch
647,250,690,0,0,0,slouch
649,200,687,0,0,0,slouch
655,182,687,0,0,0,slouch
654,243,700,0,0,0,slouch
666,244,719,0,0,0,slouch
657,233,728,0,0,0,slouch
676,236,747,0,0,0,slouch
689,233,762,0,0,0,slouch
696,231,763,0,0,0,slouch
693,216,761,0,0,0,slouch
671,159,721,0,0,0,slouch
647,175,696,0,0,0,slouch
625,90,676,0,0,0,slouch
621,37,660,0,0,0,slouch
640,90,666,0,0,0,slouch
642,86,670,0,0,0,slouch
652,91,674,0,0,0,slouch
653,98,675,0,0,0,slouch
650,94,677,0,0,0,slouch
649,94,677,0,0,0,slouch
659,103,680,0,0,0,slouch
657,92,680,0,0,0,slouch
664,98,681,0,0,0,slouch
658,93,682,0,0,0,slouch
651,92,681,0,0,0,slouch
658,94,681,0,0,0,slouch
658,96,681,0,0,0,slouch
658,103,682,0,0,0,slouch
661,102,682,0,0,0,slouch
650,91,683,0,0,0,slouch
659,154,685,0,0,0,slouch
657,184,686,0,0,0,slouch
648,94,685,0,0,0,slouch
652,85,685,0,0,0,slouch
661,223,685,0,0,0,slouch
666,247,686,0,0,0,slouch
654,71,684,0,0,0,slouch
650,90,685,0,0,0,slouch
669,286,694,0,0,0,slouch
666,270,693,0,0,0,slouch
646,81,690,0,0,0,slouch
650,89,691,0,0,0,slouch
663,198,694,0,0,0,slouch
666,156,691,0,0,0,slouch
665,101,693,0,0,0,slouch
687,108,702,0,0,0,slouch
703,197,707,0,0,0,slouch
710,211,704,0,0,0,slouch
694,6,693,0,0,0,slouch
693,135,698,0,0,0,slouch
705,206,710,0,0,0,slouch
692,141,700,0,0,0,slouch
692,125,706,0,0,0,slouch
712,298,717,0,0,0,slouch
699,200,711,0,0,0,slouch
701,250,707,0,0,0,slouch
693,246,711,0,0,0,slouch
668,48,696,0,0,0,slouch
664,0,692,0,0,0,slouch
667,0,688,0,0,0,slouch
668,9,688,0,0,0,slouch
668,105,690,0,0,0,slouch
665,5,688,0,0,0,slouch
663,52,688,0,0,0,slouch
679,174,694,0,0,0,slouch
697,211,701,0,0,0,slouch
709,207,711,0,0,0,slouch
711,189,714,0,0,0,slouch
711,166,715,0,0,0,slouch
713,184,715,0,0,0,slouch
712,170,715,0,0,0,slouch
710,172,716,0,0,0,slouch
711,190,716,0,0,0,slouch
709,161,714,0,0,0,slouch
712,160,714,0,0,0,slouch
713,153,713,0,0,0,slouch
716,166,716,0,0,0,slouch
719,165,717,0,0,0,slouch
718,229,720,0,0,0,slouch
725,283,725,0,0,0,slouch
717,308,724,0,0,0,slouch
718,271,720,0,0,0,slouch
704,164,678,0,0,0,slouch
687,39,656,0,0,0,slouch
683,126,641,0,0,0,slouch
675,157,603,0,0,0,slouch
707,214,631,0,0,0,slouch
735,344,666,0,0,0,slouch
739,324,682,0,0,0,slouch
734,240,649,0,0,0,slouch
735,201,623,0,0,0,slouch
741,225,647,0,0,0,slouch
725,179,646,0,0,0,slouch
727,256,680,0,0,0,slouch
650,178,640,0,0,0,slouch
650,291,655,0,0,0,slouch
690,336,669,0,0,0,slouch
709,363,666,0,0,0,slouch
705,351,642,0,0,0,slouch
701,335,646,0,0,0,slouch
704,337,650,0,0,0,slouch
673,202,623,0,0,0,slouch
684,202,630,0,0,0,slouch
683,272,631,0,0,0,slouch
691,297,637,0,0,0,slouch
696,265,616,0,0,0,slouch
700,296,614,0,0,0,slouch
705,333,578,0,0,0,slouch
723,351,582,0,0,0,slouch
720,310,580,0,0,0,slouch
698,290,588,0,0,0,slouch
690,181,593,0,0,0,slouch
709,154,599,0,0,0,slouch
724,314,622,0,0,0,slouch
732,349,644,0,0,0,slouch
733,345,675,0,0,0,slouch
735,440,711,0,0,0,slouch
733,417,719,0,0,0,slouch
701,354,713,0,0,0,slouch
683,354,708,0,0,0,slouch
705,362,707,0,0,0,slouch
719,359,692,0,0,0,slouch
705,323,669,0,0,0,slouch
702,320,658,0,0,0,slouch
703,350,654,0,0,0,slouch
704,361,653,0,0,0,slouch
708,363,656,0,0,0,slouch
707,358,657,0,0,0,slouch
709,369,658,0,0,0,slouch
711,344,658,0,0,0,slouch
707,306,651,0,0,0,slouch
708,322,658,0,0,0,slouch
705,303,656,0,0,0,slouch
710,323,660,0,0,0,slouch
709,317,663,0,0,0,slouch
707,288,661,0,0,0,slouch
705,298,661,0,0,0,slouch
706,298,659,0,0,0,slouch
705,296,660,0,0,0,slouch
706,295,662,0,0,0,slouch
706,310,666,0,0,0,slouch
709,330,673,0,0,0,slouch
714,303,684,0,0,0,slouch
716,94,680,0,0,0,slouch
724,6,679,0,0,0,slouch
725,0,660,0,0,0,slouch
731,0,650,0,0,0,slouch
735,0,639,0,0,0,slouch
739,0,646,0,0,0,slouch
743,1,644,0,0,0,slouch
744,8,661,0,0,0,slouch
744,15,644,0,0,0,slouch
743,0,663,0,0,0,slouch
743,0,666,0,0,0,slouch
743,0,672,0,0,0,slouch
745,8,677,0,0,0,slouch
746,27,678,0,0,0,slouch
745,27,673,0,0,0,slouch
744,20,672,0,0,0,slouch
744,5,674,0,0,0,slouch
744,9,677,0,0,0,slouch
743,0,679,0,0,0,slouch
743,0,677,0,0,0,slouch
744,0,675,0,0,0,slouch
746,7,677,0,0,0,slouch
746,10,679,0,0,0,slouch
746,0,678,0,0,0,slouch
745,0,680,0,0,0,slouch
746,0,678,0,0,0,slouch
748,0,682,0,0,0,slouch
745,0,680,0,0,0,slouch
744,0,677,0,0,0,slouch
745,4,679,0,0,0,slouch
747,11,682,0,0,0,slouch
745,0,683,0,0,0,slouch
745,0,684,0,0,0,slouch
746,0,685,0,0,0,slouch
744,0,686,0,0,0,slouch
745,0,686,0,0,0,slouch
744,0,688,0,0,0,slouch
745,0,687,0,0,0,slouch
746,0,687,0,0,0,slouch
745,0,687,0,0,0,slouch
745,0,688,0,0,0,slouch
745,0,685,0,0,0,slouch
745,0,687,0,0,0,slouch
744,0,685,0,0,0,slouch
744,0,686,0,0,0,slouch
745,0,687,0,0,0,slouch
743,0,685,0,0,0,slouch
743,0,686,0,0,0,slouch
741,0,683,0,0,0,slouch
737,0,681,0,0,0,slouch
731,0,683,0,0,0,slouch
731,0,682,0,0,0,slouch
730,0,682,0,0,0,slouch
730,0,681,0,0,0,slouch
726,15,682,0,0,0,slouch
730,15,684,0,0,0,slouch
731,2,685,0,0,0,slouch
730,3,685,0,0,0,slouch
727,0,686,0,0,0,slouch
727,0,687,0,0,0,slouch
726,0,687,0,0,0,slouch
726,0,688,0,0,0,slouch
725,0,689,0,0,0,slouch
719,0,689,0,0,0,slouch
722,0,689,0,0,0,slouch
721,0,690,0,0,0,slouch
721,0,689,0,0,0,slouch
723,0,690,0,0,0,slouch
723,0,690,0,0,0,slouch
722,0,690,0,0,0,slouch
723,0,691,0,0,0,slouch
723,0,692,0,0,0,slouch
723,0,692,0,0,0,slouch
723,0,693,0,0,0,slouch
723,0,692,0,0,0,slouch
723,0,693,0,0,0,slouch
722,0,692,0,0,0,slouch
720,0,692,0,0,0,slouch
721,0,691,0,0,0,slouch
719,0,693,0,0,0,slouch
719,0,691,0,0,0,slouch
719,0,691,0,0,0,slouch
719,0,693,0,0,0,slouch
718,0,694,0,0,0,slouch
719,0,694,0,0,0,slouch
721,0,694,0,0,0,slouch
721,0,696,0,0,0,slouch
721,31,695,0,0,0,slouch
722,15,696,0,0,0,slouch
722,0,696,0,0,0,slouch
721,0,696,0,0,0,slouch
722,0,697,0,0,0,slouch
722,0,697,0,0,0,slouch
723,0,697,0,0,0,slouch
724,0,698,0,0,0,slouch
722,0,698,0,0,0,slouch
722,0,698,0,0,0,slouch
722,0,698,0,0,0,slouch
721,0,698,0,0,0,slouch
721,0,699,0,0,0,slouch
719,0,699,0,0,0,slouch
720,0,699,0,0,0,slouch
720,0,699,0,0,0,slouch
719,0,699,0,0,0,slouch
719,0,699,0,0,0,slouch
719,0,699,0,0,0,slouch
720,0,700,0,0,0,slouch
719,0,700,0,0,0,slouch
719,0,700,0,0,0,slouch
720,0,699,0,0,0,slouch
723,0,702,0,0,0,slouch
733,50,712,0,0,0,slouch
733,0,714,0,0,0,slouch
729,19,715,0,0,0,slouch
732,60,714,0,0,0,slouch
724,76,710,0,0,0,slouch
715,0,704,0,0,0,slouch
699,0,700,0,0,0,slouch
699,0,701,0,0,0,slouch
703,0,702,0,0,0,slouch
704,0,699,0,0,0,slouch
705,0,700,0,0,0,slouch
708,0,698,0,0,0,slouch
709,0,698,0,0,0,slouch
711,2,699,0,0,0,slouch
712,0,699,0,0,0,slouch
713,0,699,0,0,0,slouch
711,0,698,0,0,0,slouch
713,0,699,0,0,0,slouch
712,0,700,0,0,0,slouch
712,0,700,0,0,0,slouch
711,0,700,0,0,0,slouch
706,0,699,0,0,0,slouch
706,0,699,0,0,0,slouch
700,0,700,0,0,0,slouch
690,0,701,0,0,0,slouch
669,0,702,0,0,0,slouch
626,0,707,0,0,0,slouch
606,0,710,0,0,0,slouch
563,0,718,0,0,0,slouch
526,1,731,0,0,0,slouch
551,0,735,0,0,0,slouch
612,83,732,0,0,0,slouch
645,79,720,0,0,0,slouch
662,27,715,0,0,0,slouch
683,14,716,0,0,0,slouch
691,2,718,0,0,0,slouch
687,0,717,0,0,0,slouch
691,0,720,0,0,0,slouch
691,0,718,0,0,0,slouch
699,8,714,0,0,0,slouch
707,2,712,0,0,0,slouch
718,12,713,0,0,0,slouch
722,79,717,0,0,0,slouch
726,111,721,0,0,0,slouch
717,16,724,0,0,0,slouch
714,14,723,0,0,0,slouch
713,10,720,0,0,0,slouch
714,14,718,0,0,0,slouch
715,12,716,0,0,0,slouch
712,0,711,0,0,0,slouch
712,0,710,0,0,0,slouch
712,0,709,0,0,0,slouch
711,0,709,0,0,0,slouch
701,0,706,0,0,0,slouch
693,23,705,0,0,0,slouch
696,73,707,0,0,0,slouch
696,113,707,0,0,0,slouch
696,118,708,0,0,0,slouch
693,98,706,0,0,0,slouch
691,98,706,0,0,0,slouch
690,100,708,0,0,0,slouch
690,125,707,0,0,0,slouch
694,144,707,0,0,0,slouch
694,138,709,0,0,0,slouch
693,111,712,0,0,0,slouch
693,135,713,0,0,0,slouch
702,141,716,0,0,0,slouch
709,137,721,0,0,0,slouch
708,88,716,0,0,0,slouch
709,81,714,0,0,0,slouch
713,102,713,0,0,0,slouch
715,65,713,0,0,0,slouch
716,88,714,0,0,0,slouch
716,91,714,0,0,0,slouch
718,94,715,0,0,0,slouch
719,52,715,0,0,0,slouch
719,38,713,0,0,0,slouch
719,10,712,0,0,0,slouch
720,27,713,0,0,0,slouch
719,38,713,0,0,0,slouch
719,31,713,0,0,0,slouch
721,0,712,0,0,0,slouch
719,0,713,0,0,0,slouch
721,39,714,0,0,0,slouch
721,19,711,0,0,0,slouch
722,37,711,0,0,0,slouch
722,37,712,0,0,0,slouch
721,33,712,0,0,0,slouch
722,40,711,0,0,0,slouch
721,34,711,0,0,0,slouch
722,32,712,0,0,0,slouch
724,44,711,0,0,0,slouch
723,42,711,0,0,0,slouch
700,616,745,0,244,0,slouch
700,622,745,1,239,0,slouch
673,613,741,0,232,0,slouch
616,601,730,0,188,0,slouch
609,607,729,0,173,0,slouch
620,633,739,0,156,0,slouch
635,639,743,0,150,0,slouch
635,653,745,0,155,0,slouch
629,658,746,0,150,0,slouch
635,659,745,0,163,0,slouch
640,659,746,0,161,0,slouch
658,655,748,0,158,0,slouch
675,671,749,0,154,0,slouch
688,674,753,0,154,0,slouch
695,679,755,0,159,0,slouch
700,686,756,0,151,0,slouch
705,687,757,0,154,0,slouch
706,690,758,0,181,0,slouch
707,696,759,0,184,0,slouch
710,698,760,1,186,1,slouch
710,699,759,1,188,0,slouch
712,704,760,0,187,0,slouch
714,706,760,0,190,0,slouch
714,703,760,0,195,0,slouch
715,704,759,0,196,0,slouch
715,702,760,0,194,0,slouch
715,698,760,0,196,0,slouch
715,696,759,0,199,0,slouch
714,689,757,1,202,0,slouch
714,681,754,1,201,0,slouch
712,679,752,1,201,1,slouch
712,677,753,0,201,0,slouch
712,677,752,0,202,0,slouch
712,676,753,0,202,0,slouch
713,684,755,0,207,0,slouch
713,687,755,0,210,0,slouch
714,687,756,1,211,0,slouch
714,687,757,0,211,0,slouch
714,685,756,0,211,0,slouch
714,684,755,0,210,0,slouch
714,686,756,0,210,0,slouch
715,686,757,0,211,0,slouch
715,685,755,0,213,0,slouch
714,681,755,0,212,0,slouch
714,689,755,0,210,0,slouch
716,695,755,0,218,0,slouch
717,704,757,1,227,0,slouch
717,702,756,0,225,0,slouch
717,699,756,0,231,0,slouch
718,701,758,1,232,0,slouch
718,701,758,0,229,0,slouch
718,701,758,0,229,0,slouch
719,693,758,0,234,0,slouch
719,695,756,0,236,0,slouch
719,697,756,0,239,0,slouch
719,690,755,0,244,0,slouch
718,684,752,0,244,0,slouch
719,682,753,0,246,0,slouch
719,678,754,0,252,0,slouch
718,675,754,0,252,0,slouch
716,676,752,0,252,0,slouch
716,674,750,0,251,1,slouch
716,668,750,1,252,0,slouch
717,670,751,0,252,0,slouch
716,674,752,0,251,0,slouch
717,675,751,0,252,0,slouch
717,682,754,0,254,0,slouch
718,690,755,0,256,0,slouch
718,694,752,0,254,0,slouch
718,690,755,0,257,0,slouch
718,692,754,0,259,0,slouch
719,696,756,1,253,0,slouch
720,698,757,0,257,0,slouch
720,701,756,0,260,0,slouch
720,703,758,0,251,0,slouch
721,713,759,0,256,0,slouch
720,717,760,0,263,0,slouch
721,719,760,0,262,0,slouch
722,721,761,0,260,0,slouch
724,721,761,1,268,0,slouch
724,721,761,0,277,0,slouch
725,722,762,0,281,0,slouch
725,723,760,1,284,0,slouch
725,723,761,0,287,1,slouch
725,723,760,0,290,0,slouch
727,726,763,0,297,0,slouch
726,726,761,0,300,0,slouch
726,724,761,1,303,0,slouch
724,725,762,1,304,0,slouch
722,721,760,0,302,0,slouch
722,722,759,0,308,0,slouch
722,715,760,0,306,0,slouch
723,709,760,0,315,1,slouch
724,720,761,0,317,0,slouch
726,727,761,0,318,0,slouch
727,729,761,0,319,0,slouch
726,727,759,0,320,0,slouch
725,728,759,0,320,0,slouch
725,729,761,0,321,0,slouch
727,730,765,0,314,0,slouch
728,728,766,0,315,0,slouch
729,731,766,0,315,0,slouch
728,734,767,0,318,0,slouch
730,734,769,1,316,0,slouch
730,736,769,0,321,0,slouch
730,737,769,1,323,0,slouch
731,737,770,0,325,0,slouch
729,735,769,0,325,0,slouch
729,737,768,0,324,0,slouch
729,737,767,0,323,1,slouch
730,738,766,0,316,0,slouch
728,739,766,0,316,0,slouch
729,735,765,1,321,0,slouch
728,736,765,1,322,0,slouch
728,737,765,0,322,0,slouch
