Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,0,201,0,0,0,642
1,0,0,226,0,0,0,637
2,0,0,273,0,0,0,630
3,0,0,326,0,0,0,615
4,0,0,336,0,0,0,594
5,0,0,321,0,0,0,597
6,0,0,318,0,0,0,598
7,0,0,327,0,0,0,613
8,0,0,322,0,0,0,686
9,0,0,329,0,0,0,721
10,0,0,296,0,0,0,707
11,0,0,315,0,0,0,710
12,0,0,315,0,0,0,697
13,0,0,341,0,0,0,694
14,0,0,334,0,0,0,701
15,0,0,336,0,0,0,705
16,0,0,338,0,0,0,702
17,0,0,334,0,0,0,704
18,0,0,282,0,0,0,707
19,0,0,296,0,0,0,709
20,0,0,284,0,0,0,706
21,0,0,238,0,0,0,698
22,0,0,244,0,0,0,701
23,0,0,286,0,0,0,701
24,0,0,318,0,0,0,706
25,0,0,361,0,0,0,706
26,0,0,368,0,0,0,710
27,0,0,359,0,0,0,709
28,0,0,401,0,0,0,711
29,0,0,382,0,0,0,706
30,0,0,370,0,0,0,706
31,0,0,367,0,0,0,704
32,0,0,369,0,0,0,706
33,0,0,371,0,0,0,707
34,0,0,370,0,0,0,708
35,0,0,375,0,0,0,704
36,0,0,375,0,0,0,706
37,0,0,364,0,0,0,705
38,0,0,364,0,0,0,705
39,0,0,367,0,0,0,705
40,0,0,373,0,0,0,705
41,0,0,371,0,0,0,708
42,0,0,386,0,0,0,706
43,0,0,390,0,0,0,713
44,0,0,364,0,0,0,714
45,0,0,353,0,0,0,716
46,0,0,359,0,0,0,715
47,0,0,354,0,0,0,714
48,0,0,362,0,0,0,715
49,0,0,366,0,0,0,715
50,0,0,366,0,0,0,717
51,0,0,370,0,0,0,717
52,0,0,373,0,0,0,718
53,0,0,374,0,0,0,718
54,0,0,369,0,0,0,719
55,0,0,371,0,0,0,717
56,0,0,369,0,0,0,717
57,0,0,364,0,0,0,718
58,0,0,354,0,0,0,718
59,0,0,356,0,0,0,719
60,0,0,369,0,0,0,719
61,0,0,369,0,0,0,720
62,0,0,368,0,0,0,719
63,0,0,362,0,0,0,718
64,0,0,368,0,0,0,719
65,0,0,370,0,0,0,720
66,0,0,372,0,0,0,720
67,0,0,370,0,0,0,720
68,0,0,363,0,0,0,719
69,0,0,362,0,0,0,720
70,0,0,374,0,0,0,720
71,0,0,377,0,0,0,719
72,0,0,352,0,0,0,718
73,0,0,366,0,0,0,718
74,0,0,361,0,0,0,718
