Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,637,0,0,41,29,0
1,0,638,0,0,42,30,0
2,0,642,0,0,41,29,0
3,0,647,0,0,46,31,0
4,0,648,0,0,46,28,0
5,0,646,0,0,48,28,0
6,0,642,0,0,48,32,0
7,0,643,0,0,48,31,0
8,0,641,0,0,47,31,0
9,0,642,0,0,47,31,0
10,0,642,0,0,47,31,0
11,0,645,0,0,49,30,0
12,0,643,0,0,48,29,0
13,0,640,0,0,49,29,0
14,0,635,0,0,47,28,0
15,0,629,0,0,47,28,0
16,0,627,0,0,44,30,0
17,0,620,0,0,42,31,0
18,0,628,0,0,45,30,0
19,0,639,0,0,42,30,0
20,0,643,0,0,43,30,0
21,0,639,0,0,38,30,0
22,0,639,0,0,38,30,0
23,0,638,0,0,38,29,0
24,0,636,0,0,39,28,0
25,0,638,0,0,40,28,0
26,0,636,0,0,40,28,0
27,0,627,0,0,39,27,0
28,0,631,0,0,42,27,0
29,0,634,0,0,42,27,0
30,0,635,0,0,45,28,0
31,0,634,0,0,45,27,0
32,0,634,0,0,45,28,0
33,0,631,0,0,45,27,0
34,0,629,0,0,45,27,0
35,0,633,0,0,45,28,0
36,0,636,0,0,47,28,0
37,0,634,0,0,45,27,0
38,0,631,0,0,45,28,0
39,0,636,0,0,44,28,0
40,0,626,0,0,44,28,0
41,0,634,0,0,44,28,0
42,0,636,0,0,44,28,0
43,0,632,0,0,45,28,0
44,0,626,0,0,45,27,0
45,0,631,0,0,45,27,0
46,0,639,0,0,46,27,0
47,0,646,0,0,45,25,0
48,0,645,0,0,46,25,0
49,0,650,0,0,45,27,0
50,0,653,0,0,48,28,0
51,0,661,0,0,52,28,0
52,0,663,0,0,51,31,0
53,0,666,0,0,53,29,0
54,0,669,0,0,53,28,0
55,0,669,0,0,51,26,0
56,0,667,0,0,50,26,0
57,0,667,0,0,50,25,0
58,0,667,0,0,51,29,0
59,0,667,0,0,51,29,0
60,0,666,0,0,51,31,0
61,0,664,0,0,50,31,0
62,0,663,0,0,51,32,0
63,0,662,0,0,51,32,0
