Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,1,570,322,588,0,217,0
1,0,580,337,588,0,231,0
2,0,582,325,578,0,234,0
3,0,582,321,572,0,232,0
4,0,576,326,575,0,240,0
5,0,585,332,575,0,252,0
6,0,580,327,569,0,255,0
7,0,577,318,568,0,253,0
8,0,573,271,549,0,249,0
9,0,576,271,544,0,239,0
10,0,577,267,542,0,238,0
11,0,575,250,538,0,238,0
12,0,568,125,536,0,239,0
13,0,554,118,538,0,243,0
14,0,559,157,552,0,254,0
15,0,565,203,562,0,251,0
16,0,567,222,560,0,248,0
17,0,576,251,569,0,250,0
18,0,571,262,570,0,243,0
19,0,565,247,545,0,233,0
20,0,571,229,536,0,232,0
21,0,580,259,537,0,237,0
22,0,587,294,538,0,237,0
23,0,588,301,539,0,230,0
24,0,584,304,544,0,230,0
25,0,576,304,541,0,228,0
26,0,573,291,540,0,228,0
27,0,577,291,542,0,229,0
28,0,575,297,542,0,230,0
29,0,574,297,541,0,231,0
30,0,577,291,542,0,232,0
31,0,579,295,545,0,230,0
32,0,579,313,563,0,231,0
33,0,577,309,563,0,230,0
34,0,578,309,563,0,230,0
35,0,583,316,567,0,230,0
36,0,586,329,571,0,230,0
37,0,586,324,575,0,230,0
38,0,583,335,577,0,230,0
39,0,582,332,575,0,231,0
40,0,581,335,573,0,231,0
41,0,582,334,573,0,231,0
42,0,580,339,570,0,231,0
43,0,583,338,571,0,231,0
44,0,584,329,572,0,231,0
45,0,579,331,572,0,231,0
46,0,577,332,570,0,228,0
47,0,578,333,573,0,229,0
48,0,573,322,572,0,227,0
49,0,563,328,576,0,227,0
50,0,567,307,567,0,225,0
51,0,558,309,567,0,222,0
52,0,565,309,569,0,226,0
53,0,562,311,580,0,226,0
54,0,564,309,579,0,227,0
55,0,556,305,577,0,232,0
56,0,567,320,581,0,232,0
57,0,576,338,582,0,235,0
58,0,577,319,582,0,240,0
59,0,577,355,592,0,240,0
60,0,580,363,601,0,248,0
61,0,580,345,605,0,248,0
62,0,584,347,606,0,248,0
63,0,583,341,601,0,249,0
64,0,572,327,592,0,246,0
65,0,572,329,599,0,247,0
66,0,569,322,599,0,241,0
67,0,572,330,598,0,240,0
68,0,580,331,586,0,235,0
69,0,580,338,578,0,225,0
70,0,567,355,580,0,222,0
71,0,565,370,597,0,223,0
72,0,575,383,599,0,224,0
73,0,576,376,584,0,224,0
74,0,579,355,567,0,217,0
75,0,594,339,571,0,221,0
76,0,597,323,568,0,217,0
77,0,596,309,556,0,223,0
78,0,589,291,545,0,221,0
79,0,588,292,547,0,223,0
80,0,588,295,547,0,223,0
81,0,587,305,556,0,218,0
82,0,570,305,561,0,214,0
83,0,571,305,564,0,215,0
84,0,563,296,551,0,216,0
85,0,547,300,564,0,216,0
86,0,569,299,570,0,220,0
87,0,568,298,573,0,225,0
88,0,561,289,567,0,225,0
89,0,562,285,558,0,226,0
90,0,564,298,580,0,233,0
91,0,550,290,575,0,227,0
92,0,565,281,575,0,233,0
93,0,569,299,579,0,228,0
94,0,566,305,583,0,227,0
95,0,559,304,584,0,228,0
96,0,553,297,589,0,228,0
97,0,563,288,584,0,232,0
98,0,567,274,579,0,238,0
99,0,567,260,575,0,246,0
100,0,568,259,576,0,241,0
101,0,552,248,576,0,251,0
102,0,563,248,568,0,255,0
103,0,565,245,548,0,256,0
104,0,564,245,549,0,259,0
105,0,567,250,548,0,257,0
106,0,567,256,548,0,254,0
107,0,553,256,548,0,253,0
108,0,562,255,548,0,256,0
109,0,566,256,547,0,258,0
110,0,571,263,548,0,260,0
111,0,571,263,548,0,259,0
112,0,570,262,548,0,259,0
113,0,565,262,547,0,256,0
114,0,564,265,548,0,254,0
115,0,566,267,548,0,253,0
116,0,565,261,548,0,250,0
117,0,568,264,548,0,251,0
118,0,569,267,550,0,250,0
119,0,567,265,550,0,250,0
120,0,564,259,548,0,248,0
121,0,564,252,548,0,248,0
122,0,566,252,548,0,249,0
123,0,566,254,554,0,249,0
124,0,561,253,550,0,249,0
125,0,565,254,549,0,249,0
126,0,566,253,549,0,250,0
127,0,565,252,550,0,249,0
128,0,564,251,549,0,249,0
