FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
662,64,0,0,100,0,lean right
669,69,0,0,101,0,lean right
676,62,0,0,102,0,lean right
676,50,0,0,101,0,lean right
679,47,0,0,96,0,lean right
682,46,0,0,97,0,lean right
694,41,0,0,104,0,lean right
710,0,0,0,110,0,lean right
719,0,0,0,105,0,lean right
717,0,0,0,124,0,lean right
717,0,0,0,124,0,lean right
719,0,0,0,98,0,lean right
712,0,0,0,101,0,lean right
707,0,0,0,96,0,lean right
703,0,0,0,95,0,lean right
706,0,0,0,77,0,lean right
714,0,0,0,63,0,lean right
711,0,0,0,63,0,lean right
712,0,0,0,41,0,lean right
712,0,0,0,49,0,lean right
709,0,0,0,30,0,lean right
707,0,0,0,28,0,lean right
708,0,0,0,40,0,lean right
708,0,0,0,42,0,lean right
708,0,0,0,38,0,lean right
713,0,0,0,37,0,lean right
714,0,0,0,36,0,lean right
719,0,0,0,38,0,lean right
723,0,0,0,46,0,lean right
719,0,0,0,82,0,lean right
721,0,0,0,84,0,lean right
727,0,0,0,93,0,lean right
717,0,0,0,94,0,lean right
713,0,0,0,90,0,lean right
716,0,0,0,43,0,lean right
729,0,0,0,0,0,lean right
733,0,0,0,0,0,lean right
723,0,0,0,0,0,lean right
724,0,0,0,0,0,lean right
731,0,0,0,0,0,lean right
750,0,0,0,0,0,lean right
758,0,0,0,0,0,lean right
765,0,0,0,0,0,lean right
773,0,0,0,0,0,lean right
780,0,0,0,0,0,lean right
784,0,0,0,0,0,lean right
786,0,0,0,0,0,lean right
788,0,0,0,0,0,lean right
788,0,0,0,0,0,lean right
788,0,0,0,0,0,lean right
788,0,0,0,0,0,lean right
787,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
774,0,0,0,0,0,lean right
776,0,0,0,0,0,lean right
771,0,0,0,0,0,lean right
765,0,0,0,0,0,lean right
768,0,0,0,0,0,lean right
770,0,0,0,0,0,lean right
771,0,0,0,0,133,lean right
769,0,0,0,0,368,lean right
774,0,0,0,0,216,lean right
783,0,0,0,0,260,lean right
789,0,0,0,0,223,lean right
782,0,0,0,0,0,lean right
783,0,0,0,0,0,lean right
783,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
785,0,0,0,0,0,lean right
786,0,0,0,0,0,lean right
786,0,0,0,0,0,lean right
787,0,0,0,0,0,lean right
787,0,0,0,0,0,lean right
788,0,0,0,0,0,lean right
791,0,0,0,0,0,lean right
794,0,0,0,0,0,lean right
795,0,0,0,0,0,lean right
797,0,0,0,0,0,lean right
796,0,0,0,0,0,lean right
788,0,0,0,0,216,lean right
789,0,0,0,0,535,lean right
790,0,0,0,0,555,lean right
791,0,0,0,0,473,lean right
793,0,0,0,0,422,lean right
792,0,0,0,0,311,lean right
793,0,0,0,0,284,lean right
794,0,0,0,0,336,lean right
795,0,0,0,0,292,lean right
794,0,0,0,0,330,lean right
795,0,0,0,0,337,lean right
796,0,0,0,0,315,lean right
797,0,0,0,0,298,lean right
796,0,0,0,0,279,lean right
797,0,0,0,0,279,lean right
797,0,0,0,0,251,lean right
797,0,0,0,0,245,lean right
797,0,0,0,0,245,lean right
798,0,0,0,0,197,lean right
798,0,0,0,0,194,lean right
798,0,0,0,0,198,lean right
797,0,0,0,0,166,lean right
795,0,0,0,0,123,lean right
795,0,0,0,0,130,lean right
794,0,0,0,0,123,lean right
793,0,0,0,0,71,lean right
792,0,0,0,0,129,lean right
792,0,0,0,0,144,lean right
792,0,0,0,0,133,lean right
793,0,0,0,0,145,lean right
792,0,0,0,0,133,lean right
792,0,0,0,0,115,lean right
792,0,0,0,0,96,lean right
792,0,0,0,0,115,lean right
793,0,0,0,0,124,lean right
794,0,0,0,0,169,lean right
793,0,0,0,0,123,lean right
794,0,0,0,0,130,lean right
793,0,0,0,0,115,lean right
793,0,0,0,0,127,lean right
794,0,0,0,0,70,lean right
795,0,0,0,0,114,lean right
796,0,0,0,0,57,lean right
798,0,0,0,0,83,lean right
798,0,0,0,0,21,lean right
798,0,0,0,0,16,lean right
797,0,0,0,0,15,lean right
797,0,0,0,0,79,lean right
797,0,0,0,0,93,lean right
796,0,0,0,0,91,lean right
796,0,0,0,0,51,lean right
794,0,0,0,0,90,lean right
795,0,0,0,0,99,lean right
795,0,0,0,0,98,lean right
796,0,0,0,0,99,lean right
797,0,0,0,0,98,lean right
797,0,0,0,0,100,lean right
797,0,0,0,0,101,lean right
798,0,0,0,0,100,lean right
798,0,0,0,0,105,lean right
799,0,0,0,0,103,lean right
800,0,0,0,0,20,lean right
799,0,0,0,0,20,lean right
799,0,0,0,0,2,lean right
799,0,0,0,0,0,lean right
799,0,0,0,0,0,lean right
799,0,0,0,0,0,lean right
799,0,0,0,0,0,lean right
799,0,0,0,0,0,lean right
798,0,0,0,0,0,lean right
798,0,0,0,0,0,lean right
799,0,0,0,0,0,lean right
798,0,0,0,0,0,lean right
799,0,0,0,0,0,lean right
797,0,0,0,0,0,lean right
796,0,0,0,0,0,lean right
796,0,0,0,0,0,lean right
795,0,0,0,0,0,lean right
794,0,0,0,0,0,lean right
792,0,0,0,0,0,lean right
792,0,0,0,0,0,lean right
792,0,0,0,0,0,lean right
792,0,0,0,0,0,lean right
792,0,0,0,0,0,lean right
794,0,0,0,0,0,lean right
795,0,0,0,0,0,lean right
796,0,0,0,0,0,lean right
797,0,0,0,0,0,lean right
795,0,0,0,0,0,lean right
796,0,0,0,0,0,lean right
794,0,0,0,0,0,lean right
795,0,0,0,0,0,lean right
795,0,0,0,0,0,lean right
795,0,0,0,0,0,lean right
794,0,0,0,0,82,lean right
792,0,0,0,0,74,lean right
791,0,0,0,0,77,lean right
790,0,0,0,0,18,lean right
790,0,0,0,0,76,lean right
791,0,0,0,0,73,lean right
790,0,0,0,0,41,lean right
788,0,0,0,0,0,lean right
789,0,0,0,0,0,lean right
788,0,0,0,0,0,lean right
788,0,0,0,0,0,lean right
787,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
780,0,0,0,0,0,lean right
779,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
779,0,0,0,0,0,lean right
779,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
782,0,0,0,0,0,lean right
779,0,0,0,0,0,lean right
780,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
775,0,0,0,0,0,lean right
773,0,0,0,0,0,lean right
771,0,0,0,0,0,lean right
771,0,0,0,0,0,lean right
772,0,0,0,0,0,lean right
773,0,0,0,0,0,lean right
776,0,0,0,0,0,lean right
777,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
780,0,0,0,0,0,lean right
779,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
780,0,0,0,0,0,lean right
780,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
783,0,0,0,0,0,lean right
782,0,0,0,0,0,lean right
783,0,0,0,0,0,lean right
782,0,0,0,0,0,lean right
782,0,0,0,0,0,lean right
782,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
782,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
776,0,0,0,0,0,lean right
776,0,0,0,0,0,lean right
777,0,0,0,0,0,lean right
780,0,0,0,0,0,lean right
778,0,0,0,0,0,lean right
781,0,0,0,0,0,lean right
782,0,0,0,0,0,lean right
444,4,4,51,372,705,lean right
445,3,3,49,380,705,lean right
439,4,4,50,381,705,lean right
436,4,3,50,389,705,lean right
437,4,5,50,390,705,lean right
436,4,3,49,391,706,lean right
437,5,4,50,396,706,lean right
436,3,4,49,394,706,lean right
437,5,5,50,392,707,lean right
437,4,4,49,393,707,lean right
437,5,5,50,395,707,lean right
437,3,3,49,389,707,lean right
437,5,5,50,391,707,lean right
436,4,4,49,388,707,lean right
436,4,4,50,389,707,lean right
435,4,3,48,392,707,lean right
436,4,5,50,393,707,lean right
435,4,4,48,391,707,lean right
434,5,5,49,392,708,lean right
435,4,4,48,388,708,lean right
436,4,5,48,391,709,lean right
435,4,4,48,391,709,lean right
436,5,5,49,389,709,lean right
436,4,3,48,388,710,lean right
436,5,5,49,388,710,lean right
436,3,3,48,384,709,lean right
435,5,5,52,383,709,lean right
428,4,4,51,373,709,lean right
419,5,5,49,374,710,lean right
429,4,4,50,379,710,lean right
427,5,5,48,385,710,lean right
442,37,30,69,400,715,lean right
430,5,5,45,390,711,lean right
431,4,4,44,389,711,lean right
431,5,5,43,389,711,lean right
431,5,4,42,389,711,lean right
444,41,40,69,405,717,lean right
429,5,5,41,391,711,lean right
427,6,5,42,390,711,lean right
424,3,4,42,389,711,lean right
404,4,5,43,388,712,lean right
400,3,3,42,384,711,lean right
406,5,5,41,384,712,lean right
412,3,3,40,385,711,lean right
418,5,5,40,387,712,lean right
415,4,3,39,387,711,lean right
421,4,5,40,385,711,lean right
424,3,4,39,387,711,lean right
425,5,5,39,387,712,lean right
424,3,3,39,388,714,lean right
429,13,4,42,388,712,lean right
426,5,4,45,388,712,lean right
426,3,3,44,387,710,lean right
425,5,4,43,386,711,lean right
419,4,3,42,383,711,lean right
418,5,5,43,381,711,lean right
413,4,4,42,381,711,lean right
413,4,5,43,383,712,lean right
414,3,3,41,385,712,lean right
419,5,4,41,387,712,lean right
418,4,4,40,387,712,lean right
417,5,5,41,386,714,lean right
402,5,5,42,385,716,lean right
401,5,5,43,388,717,lean right
402,5,5,44,386,717,lean right
402,6,5,43,385,717,lean right
402,5,5,44,384,717,lean right
403,6,6,37,386,718,lean right
403,4,4,34,384,718,lean right
402,4,4,35,384,718,lean right
401,3,4,35,386,718,lean right
402,5,5,36,387,717,lean right
402,3,4,35,386,718,lean right
402,5,4,36,389,716,lean right
403,4,3,35,390,716,lean right
403,5,5,37,387,718,lean right
403,4,4,36,388,718,lean right
418,5,5,39,388,717,lean right
421,3,3,38,390,719,lean right
418,5,5,40,389,718,lean right
416,4,4,39,387,716,lean right
417,5,5,44,385,717,lean right
418,3,3,43,388,717,lean right
411,5,5,40,390,717,lean right
415,4,3,39,390,718,lean right
409,4,5,40,391,719,lean right
407,4,4,38,393,719,lean right
407,5,4,39,393,720,lean right
405,3,4,39,395,720,lean right
400,4,5,40,394,719,lean right
401,3,4,39,393,720,lean right
402,5,5,40,393,719,lean right
401,4,4,39,394,720,lean right
402,5,5,42,394,719,lean right
403,4,4,45,392,720,lean right
405,4,5,46,392,719,lean right
405,3,4,45,392,720,lean right
406,5,5,46,394,720,lean right
404,4,3,45,393,720,lean right
405,5,5,45,395,720,lean right
404,4,4,42,396,720,lean right
402,5,5,46,397,721,lean right
402,4,4,45,397,721,lean right
402,5,5,47,397,721,lean right
402,4,4,46,399,721,lean right
403,5,5,47,397,721,lean right
402,4,4,45,396,721,lean right
404,5,4,46,395,721,lean right
403,4,4,47,393,721,lean right
402,5,5,47,391,722,lean right
401,4,3,46,394,722,lean right
402,5,5,47,398,721,lean right
405,5,5,46,400,721,lean right
401,6,6,47,401,723,lean right
401,5,5,45,401,722,lean right
402,5,5,46,400,722,lean right
401,4,5,45,400,722,lean right
403,6,6,48,401,723,lean right
403,6,5,47,400,722,lean right
405,7,7,49,401,722,lean right
404,6,5,47,397,722,lean right
404,7,8,49,400,723,lean right
403,6,6,46,401,722,lean right
404,7,7,47,405,722,lean right
426,38,37,75,427,732,lean right
404,7,7,45,406,723,lean right
402,6,6,40,406,723,lean right
402,7,6,39,403,723,lean right
412,5,5,38,405,723,lean right
417,7,7,45,408,724,lean right
417,6,6,46,405,724,lean right
420,7,7,47,406,725,lean right
424,6,6,45,402,725,lean right
424,7,7,47,398,725,lean right
423,6,6,47,396,724,lean right
422,7,7,50,394,725,lean right
417,6,6,49,399,725,lean right
417,7,7,51,395,725,lean right
408,6,5,48,396,725,lean right
418,7,7,49,396,725,lean right
418,6,5,48,401,725,lean right
413,7,7,50,403,725,lean right
408,6,6,47,401,725,lean right
425,39,14,55,405,726,lean right
407,4,3,45,399,724,lean right
406,4,4,47,400,724,lean right
406,4,3,46,399,724,lean right
407,4,4,48,397,724,lean right
406,4,3,48,396,724,lean right
407,4,4,48,396,724,lean right
408,3,3,48,394,724,lean right
408,4,4,49,395,724,lean right
404,4,4,48,393,724,lean right
399,4,4,49,394,725,lean right
398,4,3,48,394,724,lean right
399,4,4,48,398,727,lean right
404,15,5,48,395,725,lean right
399,3,4,48,397,725,lean right
400,4,4,49,395,725,lean right
397,3,3,49,397,725,lean right
397,4,4,50,397,725,lean right
400,4,4,49,398,725,lean right
400,4,4,50,397,725,lean right
401,3,4,50,395,725,lean right
400,4,4,51,397,725,lean right
400,4,4,49,397,726,lean right
396,4,4,52,398,725,lean right
392,3,3,50,397,725,lean right
392,4,4,51,398,725,lean right
391,4,4,50,398,725,lean right
392,4,4,51,397,725,lean right
395,4,4,50,397,725,lean right
396,4,4,51,397,725,lean right
392,3,3,51,396,725,lean right
392,4,4,51,396,725,lean right
392,4,3,49,395,725,lean right
392,4,4,50,395,726,lean right
387,3,3,50,395,725,lean right
385,4,4,50,396,726,lean right
385,3,3,50,394,726,lean right
389,4,4,51,396,726,lean right
386,3,3,50,394,725,lean right
387,4,4,51,393,726,lean right
389,4,3,50,393,726,lean right
391,4,4,50,392,726,lean right
387,4,4,49,393,726,lean right
405,26,32,76,408,730,lean right
393,3,3,49,393,726,lean right
393,4,4,50,394,726,lean right
392,3,4,50,395,726,lean right
394,4,4,50,394,726,lean right
394,3,4,50,393,726,lean right
393,4,4,51,391,726,lean right
393,3,3,50,391,726,lean right
394,4,4,50,393,726,lean right
393,3,4,50,389,727,lean right
394,4,4,51,390,726,lean right
393,3,3,50,382,726,lean right
394,4,4,51,384,726,lean right
392,3,4,50,383,726,lean right
391,4,4,50,384,726,lean right
392,3,3,49,384,726,lean right
393,4,3,49,388,726,lean right
392,4,4,46,390,726,lean right
393,4,4,46,388,726,lean right
393,3,3,45,384,726,lean right
392,4,4,46,389,726,lean right
388,3,3,46,388,726,lean right
387,4,4,49,389,726,lean right
387,4,3,45,387,726,lean right
391,4,4,49,388,726,lean right
392,3,3,47,388,726,lean right
392,4,4,47,392,726,lean right
391,4,3,45,390,726,lean right
393,4,4,47,390,726,lean right
404,26,26,74,408,731,lean right
392,4,4,48,393,726,lean right
392,3,3,47,388,727,lean right
389,4,4,49,388,727,lean right
392,4,3,48,387,727,lean right
391,4,4,46,385,727,lean right
394,3,4,46,382,726,lean right
394,4,4,49,381,726,lean right
394,3,3,47,380,726,lean right
393,4,3,47,381,726,lean right
392,3,3,46,378,726,lean right
393,4,4,47,380,726,lean right
390,4,3,43,380,726,lean right
392,4,4,45,381,726,lean right
393,4,4,44,380,727,lean right
394,4,4,45,381,727,lean right
394,4,3,44,380,727,lean right
394,4,4,44,380,727,lean right
395,4,4,45,381,726,lean right
391,4,4,46,383,727,lean right
395,4,3,45,382,727,lean right
395,4,4,45,383,727,lean right
395,3,3,44,382,727,lean right
396,4,4,44,384,727,lean right
396,3,4,44,383,727,lean right
395,4,4,44,384,727,lean right
394,3,3,43,382,727,lean right
394,4,4,46,382,727,lean right
394,3,4,45,384,727,lean right
393,4,4,47,383,727,lean right
393,3,3,46,383,726,lean right
394,4,4,49,383,728,lean right
394,4,3,49,381,727,lean right
394,4,4,50,380,727,lean right
392,3,4,49,377,727,lean right
393,4,4,50,377,727,lean right
390,4,3,50,378,727,lean right
394,4,4,50,379,727,lean right
395,4,1,58,385,729,lean right
400,13,12,54,387,727,lean right
402,5,4,46,382,727,lean right
396,4,3,40,382,726,lean right
397,4,4,42,384,727,lean right
394,3,4,41,384,727,lean right
393,5,4,41,384,727,lean right
393,3,3,41,382,727,lean right
396,4,4,42,384,727,lean right
396,3,4,41,384,727,lean right
395,5,4,42,382,727,lean right
394,3,3,41,382,727,lean right
395,4,5,41,382,727,lean right
394,4,3,44,383,727,lean right
395,4,4,45,384,727,lean right
391,3,4,42,384,727,lean right
395,4,4,42,384,727,lean right
397,4,3,41,384,727,lean right
397,4,4,42,383,727,lean right
393,4,4,41,383,727,lean right
395,4,4,42,383,727,lean right
396,3,3,42,381,727,lean right
396,4,4,43,382,727,lean right
395,4,4,44,380,727,lean right
394,4,4,44,381,728,lean right
396,3,3,44,380,727,lean right
398,4,4,49,378,728,lean right
394,3,4,49,375,727,lean right
394,5,4,50,378,728,lean right
394,4,4,49,379,728,lean right
395,4,5,50,380,728,lean right
394,4,3,49,382,728,lean right
395,5,4,42,384,728,lean right
394,4,4,41,384,728,lean right
401,4,4,42,379,728,lean right
400,3,3,40,378,727,lean right
401,4,4,41,380,727,lean right
400,3,4,40,382,727,lean right
400,4,4,41,382,727,lean right
400,3,3,40,378,727,lean right
399,4,4,40,378,728,lean right
411,26,26,64,398,732,lean right
400,4,4,41,383,728,lean right
400,4,4,40,382,727,lean right
402,4,4,41,383,728,lean right
400,4,3,40,382,727,lean right
401,5,4,41,383,728,lean right
397,4,3,40,382,727,lean right
396,4,5,41,384,727,lean right
399,3,3,40,382,727,lean right
396,5,5,41,379,727,lean right
397,3,4,41,377,727,lean right
393,5,5,42,378,728,lean right
393,4,4,41,378,727,lean right
394,5,4,41,378,727,lean right
398,4,3,41,375,728,lean right
397,5,5,42,377,728,lean right
393,4,3,44,377,727,lean right
394,4,5,48,377,728,lean right
395,4,4,40,372,729,lean right
396,5,4,41,373,729,lean right
396,4,4,41,374,729,lean right
396,4,4,42,374,729,lean right
394,3,3,40,374,729,lean right
396,5,5,42,376,728,lean right
396,3,4,40,375,727,lean right
397,4,5,41,377,728,lean right
397,4,4,39,379,727,lean right
398,5,5,38,382,727,lean right
399,4,4,38,383,726,lean right
399,5,5,38,386,727,lean right
399,4,3,37,385,726,lean right
399,4,5,38,387,727,lean right
398,4,3,38,386,727,lean right
394,5,5,39,386,727,lean right
397,4,3,38,386,727,lean right
397,5,5,39,386,727,lean right
400,4,4,38,386,727,lean right
400,5,5,39,387,728,lean right
400,4,4,38,386,728,lean right
400,5,5,38,387,727,lean right
402,4,4,37,386,728,lean right
403,5,5,39,385,728,lean right
402,4,4,38,384,727,lean right
412,6,6,40,386,728,lean right
412,5,4,38,385,728,lean right
406,6,5,40,385,729,lean right
405,4,4,40,386,728,lean right
406,6,5,42,384,729,lean right
405,4,4,40,386,728,lean right
402,5,5,41,388,729,lean right
402,4,4,39,386,728,lean right
402,5,6,40,387,729,lean right
403,5,4,38,387,728,lean right
402,5,5,39,388,729,lean right
401,4,4,38,389,728,lean right
402,6,6,40,392,731,lean right
408,16,6,40,392,729,lean right
402,4,4,38,391,729,lean right
402,6,5,39,392,729,lean right
402,4,4,39,391,729,lean right
402,5,5,39,392,729,lean right
401,4,4,39,390,728,lean right
402,6,5,39,391,729,lean right
402,5,4,39,392,729,lean right
423,40,40,78,416,736,lean right
404,5,5,40,393,729,lean right
399,6,6,42,395,729,lean right
402,5,5,40,393,729,lean right
403,6,6,41,393,729,lean right
402,5,5,41,391,730,lean right
403,6,6,42,390,729,lean right
402,5,5,41,391,729,lean right
404,6,6,42,389,729,lean right
403,5,5,41,390,729,lean right
403,6,6,42,389,729,lean right
402,5,5,40,388,729,lean right
401,6,6,42,388,729,lean right
400,5,4,41,386,729,lean right
402,5,6,44,385,729,lean right
398,5,5,44,385,729,lean right
400,6,5,44,382,729,lean right
400,4,5,44,382,729,lean right
400,6,6,44,382,729,lean right
402,4,4,40,381,729,lean right
402,6,6,40,383,729,lean right
411,5,4,39,383,729,lean right
420,6,6,40,382,729,lean right
421,5,5,39,380,728,lean right
423,6,6,40,383,729,lean right
438,31,32,65,401,736,lean right
423,6,5,41,383,729,lean right
423,5,5,39,383,729,lean right
425,6,6,41,385,729,lean right
423,5,4,39,385,729,lean right
423,6,6,40,386,729,lean right
423,4,4,39,386,729,lean right
425,6,5,41,386,729,lean right
423,5,5,39,386,729,lean right
425,6,5,41,387,730,lean right
425,5,5,39,386,729,lean right
427,5,6,41,386,729,lean right
427,5,5,39,383,730,lean right
428,8,6,41,384,730,lean right
427,6,6,45,386,729,lean right
425,7,7,46,381,730,lean right
418,6,6,44,383,729,lean right
422,7,7,46,385,730,lean right
422,6,6,44,381,729,lean right
417,7,7,45,383,730,lean right
418,6,5,41,382,729,lean right
422,7,7,42,384,730,lean right
422,6,6,40,385,729,lean right
421,8,7,42,387,730,lean right
423,5,6,41,387,729,lean right
425,7,7,41,388,729,lean right
423,6,5,41,387,729,lean right
420,7,7,45,387,729,lean right
419,6,6,44,388,729,lean right
419,7,7,42,388,730,lean right
418,6,5,44,388,730,lean right
413,7,6,42,389,729,lean right
416,6,6,41,389,729,lean right
420,6,7,42,391,729,lean right
418,5,6,41,391,730,lean right
410,7,7,42,392,730,lean right
417,6,5,41,391,730,lean right
419,7,7,42,391,730,lean right
419,5,5,41,390,730,lean right
419,7,6,46,391,730,lean right
419,6,6,44,388,729,lean right
424,7,7,46,389,730,lean right
423,5,6,45,387,730,lean right
414,6,6,47,384,730,lean right
415,5,6,46,381,730,lean right
416,6,6,46,380,730,lean right
414,5,5,45,381,730,lean right
411,6,6,46,387,730,lean right
411,5,5,45,385,730,lean right
412,6,6,45,387,730,lean right
411,5,5,45,387,730,lean right
410,7,7,47,389,730,lean right
409,5,6,45,388,729,lean right
418,7,8,46,389,730,lean right
419,6,6,45,388,728,lean right
420,7,7,47,389,729,lean right
416,6,5,45,388,729,lean right
419,7,7,46,388,725,lean right
411,6,6,46,385,727,lean right
430,21,6,45,379,723,lean right
424,7,6,46,378,721,lean right
424,6,6,42,376,722,lean right
424,6,6,42,374,722,lean right
445,47,37,71,395,728,lean right
420,7,7,43,379,721,lean right
414,6,6,41,378,721,lean right
426,7,7,43,380,721,lean right
426,6,5,41,381,720,lean right
425,7,7,43,381,720,lean right
426,6,6,42,381,720,lean right
435,7,7,46,381,721,lean right
437,6,6,47,383,720,lean right
438,7,8,48,384,720,lean right
433,6,6,48,383,721,lean right
429,7,7,47,381,723,lean right
437,6,6,45,381,725,lean right
437,6,7,47,382,726,lean right
434,6,5,46,382,729,lean right
435,7,6,47,383,726,lean right
436,5,5,46,385,729,lean right
437,7,7,47,386,729,lean right
434,6,6,46,385,729,lean right
435,7,6,47,386,731,lean right
436,5,5,46,385,731,lean right
438,7,7,47,386,727,lean right
435,6,6,46,385,728,lean right
436,7,7,48,386,729,lean right
425,5,5,46,384,728,lean right
432,7,7,47,385,729,lean right
436,5,6,46,386,729,lean right
440,7,6,48,387,731,lean right
437,5,6,52,386,730,lean right
438,7,7,54,387,731,lean right
439,6,6,53,387,731,lean right
438,7,6,54,390,731,lean right
438,5,5,53,389,731,lean right
439,7,6,54,392,732,lean right
438,6,6,53,389,732,lean right
439,7,6,54,387,733,lean right
438,6,6,54,385,733,lean right
437,6,6,55,386,733,lean right
435,5,5,53,388,733,lean right
437,6,6,54,390,733,lean right
435,5,5,53,390,733,lean right
434,6,6,52,390,733,lean right
454,41,33,72,407,741,lean right
437,6,6,47,392,734,lean right
433,4,5,46,391,733,lean right
431,6,6,47,392,733,lean right
426,5,5,45,391,733,lean right
427,5,5,47,393,734,lean right
416,5,5,46,392,733,lean right
417,5,6,47,394,734,lean right
417,5,4,46,394,734,lean right
418,6,5,47,395,733,lean right
410,4,4,45,395,734,lean right
418,5,5,46,395,733,lean right
426,4,4,45,394,733,lean right
434,6,5,46,395,734,lean right
434,4,4,45,395,733,lean right
435,5,6,46,395,733,lean right
436,4,4,46,395,733,lean right
438,6,6,47,395,734,lean right
439,4,4,46,395,733,lean right
440,6,5,47,394,733,lean right
438,4,4,45,390,733,lean right
438,6,5,47,389,734,lean right
437,4,4,46,390,733,lean right
439,5,5,47,387,734,lean right
438,4,4,46,386,733,lean right
436,5,5,47,385,734,lean right
436,3,4,45,385,733,lean right
437,5,5,46,387,733,lean right
437,4,3,46,390,733,lean right
437,5,5,46,392,733,lean right
438,4,4,45,392,734,lean right
437,5,5,46,392,734,lean right
418,4,3,53,387,733,lean right
419,5,4,55,383,733,lean right
410,4,3,55,380,733,lean right
413,5,5,56,384,733,lean right
430,3,3,55,383,733,lean right
416,5,5,56,378,734,lean right
412,4,3,55,372,733,lean right
400,5,5,56,374,734,lean right
405,4,3,56,380,733,lean right
409,4,5,56,384,733,lean right
383,3,4,55,379,732,lean right
412,4,4,56,388,734,lean right
430,5,3,55,390,735,lean right
434,11,14,65,398,734,lean right
443,14,14,55,392,733,lean right
438,4,3,52,392,733,lean right
438,5,5,48,393,733,lean right
443,14,13,59,398,735,lean right
438,4,4,50,394,733,lean right
434,4,3,47,394,733,lean right
429,4,4,48,394,733,lean right
430,4,3,53,394,733,lean right
434,4,4,53,394,733,lean right
426,3,3,53,394,733,lean right
427,4,4,54,393,733,lean right
429,4,4,53,392,734,lean right
436,4,4,54,392,733,lean right
435,3,4,53,393,734,lean right
436,4,4,54,394,734,lean right
440,3,3,51,393,733,lean right
441,4,4,48,394,734,lean right
450,29,30,73,406,738,lean right
434,4,4,48,392,734,lean right
434,4,4,53,391,734,lean right
429,4,4,53,391,734,lean right
425,4,3,53,392,734,lean right
430,4,4,54,391,734,lean right
434,4,3,51,390,734,lean right
435,4,4,53,391,734,lean right
437,3,4,47,393,734,lean right
439,4,4,48,394,734,lean right
440,4,4,45,396,734,lean right
440,4,4,46,397,734,lean right
440,4,4,46,397,734,lean right
440,4,4,46,395,734,lean right
437,4,4,46,394,734,lean right
437,4,4,45,395,734,lean right
437,4,3,44,395,734,lean right
437,4,4,45,396,734,lean right
433,3,3,45,396,734,lean right
436,4,4,45,396,734,lean right
430,3,3,46,397,734,lean right
430,4,4,45,397,733,lean right
433,3,3,45,395,733,lean right
437,4,4,52,395,733,lean right
438,4,3,53,393,733,lean right
442,4,4,54,390,733,lean right
442,4,4,53,389,733,lean right
440,4,4,52,390,734,lean right
439,4,4,52,391,733,lean right
441,4,4,50,392,734,lean right
441,3,4,46,392,734,lean right
439,4,4,46,393,734,lean right
439,4,4,45,394,734,lean right
436,4,4,46,394,734,lean right
427,3,3,45,394,734,lean right
426,4,3,46,394,734,lean right
429,3,3,45,394,734,lean right
431,4,4,46,395,734,lean right
430,4,4,45,396,734,lean right
433,4,4,46,397,734,lean right
433,3,3,45,397,734,lean right
434,4,4,46,397,734,lean right
433,4,4,45,397,734,lean right
434,4,4,46,397,735,lean right
432,4,4,46,398,734,lean right
433,4,4,46,399,734,lean right
434,3,3,45,397,734,lean right
429,4,4,46,398,734,lean right
429,4,4,46,398,734,lean right
430,4,4,53,398,734,lean right
428,4,4,53,398,734,lean right
427,4,4,53,397,734,lean right
430,4,3,52,395,734,lean right
435,4,4,54,394,734,lean right
431,3,4,53,394,734,lean right
429,4,4,54,397,735,lean right
428,4,3,53,397,734,lean right
432,4,4,53,398,734,lean right
431,4,4,52,397,734,lean right
429,4,4,53,398,734,lean right
430,3,3,52,396,734,lean right
427,4,4,50,397,734,lean right
426,3,3,45,398,734,lean right
427,4,5,46,400,734,lean right
429,3,3,45,399,734,lean right
430,4,4,48,401,735,lean right
430,4,3,47,401,734,lean right
431,4,4,48,402,734,lean right
434,3,3,47,401,734,lean right
435,4,4,51,398,735,lean right
438,3,4,50,397,734,lean right
439,4,4,48,398,735,lean right
434,4,4,47,397,735,lean right
430,4,4,48,398,735,lean right
435,4,3,47,399,734,lean right
433,4,4,48,400,735,lean right
426,4,3,46,399,735,lean right
427,4,4,46,399,735,lean right
426,4,4,45,399,734,lean right
433,4,4,46,398,734,lean right
433,4,4,47,397,734,lean right
433,4,4,54,396,734,lean right
433,3,3,52,391,734,lean right
436,4,4,53,399,736,lean right
440,12,13,63,395,734,lean right
441,15,3,55,390,734,lean right
435,4,4,55,388,734,lean right
435,4,4,54,385,734,lean right
447,31,32,76,396,739,lean right
436,3,3,55,384,735,lean right
