Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,618,394,0,14,0,0
1,0,600,396,0,14,0,0
2,0,598,413,0,14,0,0
3,0,603,416,0,14,0,0
4,0,601,450,0,14,0,0
5,0,604,466,0,15,0,0
6,0,612,450,0,14,0,0
7,0,615,450,0,14,0,0
8,0,619,444,0,15,0,0
9,0,613,443,0,15,0,0
10,0,615,446,0,15,0,0
11,0,620,459,0,15,0,0
12,0,622,457,0,15,0,0
13,0,618,458,0,16,0,0
14,0,618,457,0,16,0,0
15,0,620,458,0,16,0,0
16,0,617,458,0,15,0,0
17,0,620,468,0,15,0,0
18,0,616,448,0,16,0,0
19,0,617,428,0,15,0,0
20,0,620,443,0,15,0,0
21,0,618,458,0,15,0,0
22,0,624,480,0,14,0,0
23,0,623,495,0,14,0,0
24,0,621,501,0,13,0,0
25,0,623,491,0,13,0,0
26,0,624,474,0,13,0,0
27,0,620,469,0,14,0,0
28,0,620,458,0,14,0,0
29,0,624,457,0,14,0,0
30,0,624,462,0,13,0,0
31,0,624,464,0,13,0,0
32,0,621,460,0,13,0,0
33,0,620,470,0,14,0,0
34,0,622,475,0,14,0,0
35,0,623,478,0,13,0,0
36,0,624,481,0,14,0,0
37,0,623,486,0,14,0,0
38,0,625,486,0,20,0,0
39,0,547,354,0,13,0,0
40,0,517,134,0,35,0,0
41,0,528,93,0,62,0,0
42,0,525,75,0,73,0,0
43,0,519,0,0,88,0,0
44,0,517,0,0,119,0,0
45,0,506,0,0,134,0,0
46,0,514,0,0,128,0,0
47,0,545,144,0,93,0,0
48,0,580,165,0,84,0,0
49,0,589,213,0,77,0,0
50,0,584,227,0,74,0,0
51,0,589,226,0,74,0,0
52,0,615,259,0,66,0,0
53,0,630,290,0,40,0,0
54,0,632,304,0,31,0,0
55,0,625,318,0,29,0,0
56,0,614,296,0,30,0,0
57,0,601,302,0,34,0,0
58,0,599,305,0,40,0,0
59,0,598,310,0,37,0,0
60,0,610,314,0,29,0,0
61,0,615,312,0,29,0,0
62,0,604,332,0,16,0,0
63,0,610,355,0,15,0,0
64,0,612,402,0,15,0,0
65,0,618,397,0,17,0,0
66,0,621,383,0,17,0,0
67,0,622,385,0,17,0,0
68,0,624,406,1,15,0,0
69,0,624,419,1,17,0,0
70,0,623,422,1,17,0,0
71,0,625,412,1,16,1,0
72,0,628,379,0,15,0,0
73,0,629,381,0,15,0,1
74,0,630,375,0,16,0,0
75,0,629,389,0,16,0,0
76,0,631,401,0,15,0,0
77,0,630,374,0,16,0,0
78,0,630,363,0,15,0,0
79,0,631,357,0,15,0,0
80,0,632,372,0,16,0,0
81,0,631,364,0,15,0,0
82,0,631,367,0,15,0,0
83,0,631,352,0,15,0,0
84,0,631,373,0,15,0,0
85,0,629,395,0,16,1,0
86,0,626,415,1,16,0,0
87,0,630,421,0,16,1,0
88,0,628,419,0,16,0,1
89,0,628,420,1,15,0,0
90,0,629,429,0,15,0,0
91,0,627,427,1,15,0,0
92,0,625,412,0,15,0,0
93,0,624,418,1,15,0,0
94,0,625,434,0,14,0,0
95,0,626,429,0,15,0,1
96,0,626,429,0,15,1,0
97,0,625,430,1,15,1,1
98,0,627,448,0,15,0,0
99,0,630,452,0,16,0,0
100,0,632,450,0,15,0,0
101,0,632,448,0,15,0,0
102,0,633,432,1,15,0,1
103,0,632,441,0,16,0,0
104,0,632,478,0,16,0,1
105,0,630,460,0,16,0,0
106,0,629,457,0,16,0,0
107,0,629,458,1,15,0,0
108,0,629,448,0,15,0,1
109,0,630,444,0,15,0,0
110,0,631,441,0,16,0,0
111,0,629,442,0,15,0,2
112,0,629,449,0,16,1,0
113,0,628,451,1,15,0,0
114,0,621,458,0,16,0,0
115,0,621,461,1,15,0,0
116,0,617,466,1,16,0,0
117,0,619,463,0,15,0,0
118,0,619,453,1,15,0,0
119,0,620,447,1,15,0,0
120,0,621,454,0,15,0,1
121,0,621,460,1,15,2,0
122,0,621,456,0,15,1,0
123,0,623,455,1,16,0,0
124,0,624,461,0,15,0,0
125,0,624,469,0,15,0,0
126,0,622,469,0,15,0,0
127,0,623,470,1,15,0,1
128,0,622,467,0,14,1,0
129,0,621,465,0,16,0,0
130,0,621,463,0,15,1,0
131,0,620,471,0,16,0,1
132,0,620,467,0,16,0,0
133,0,621,471,0,15,0,0
134,0,622,470,1,15,0,1
135,0,621,462,1,15,0,1
136,0,623,462,0,15,0,1
137,0,625,467,1,16,0,1
138,0,626,466,1,15,0,1
139,0,625,452,0,15,0,0
140,0,627,462,1,15,0,0
141,0,628,466,0,15,1,1
142,0,629,463,0,15,0,0
143,0,628,462,1,15,1,1
144,0,626,467,1,15,0,0
145,0,626,470,0,15,0,0
146,0,627,460,0,15,0,0
147,0,627,462,0,16,0,0
148,0,628,456,0,15,0,0
149,0,628,457,0,16,0,0
150,0,627,460,0,16,0,0
151,0,616,442,0,14,0,0
152,0,614,447,1,15,0,0
153,0,619,448,0,16,0,0
154,0,620,448,0,15,0,0
155,0,615,449,1,15,0,1
156,0,611,451,1,16,0,0
157,0,615,457,0,15,0,1
158,0,616,457,0,14,0,0
159,0,615,452,0,15,0,0
160,0,617,452,0,15,0,0
161,0,616,449,0,15,0,0
162,0,616,459,1,13,1,0
163,0,620,470,0,14,1,0
164,0,620,467,0,15,0,0
165,0,621,459,0,14,0,0
166,0,621,460,0,14,0,0
167,0,620,468,0,14,0,0
168,0,619,457,0,13,0,0
169,0,621,460,0,14,0,0
170,0,622,453,0,14,0,1
171,0,623,456,0,15,0,1
172,0,623,470,1,14,1,0
173,0,623,481,0,14,0,1
174,0,623,485,1,14,0,0
175,0,622,487,1,13,0,1
176,0,624,500,0,14,0,0
177,0,624,493,0,14,0,0
178,0,624,493,0,14,0,0
179,0,624,491,1,14,0,1
