Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,5,444,4,4,51,372,705
1,4,445,3,3,49,380,705
2,5,439,4,4,50,381,705
3,3,436,4,3,50,389,705
4,5,437,4,5,50,390,705
5,3,436,4,3,49,391,706
6,5,437,5,4,50,396,706
7,4,436,3,4,49,394,706
8,5,437,5,5,50,392,707
9,4,437,4,4,49,393,707
10,5,437,5,5,50,395,707
11,4,437,3,3,49,389,707
12,5,437,5,5,50,391,707
13,4,436,4,4,49,388,707
14,4,436,4,4,50,389,707
15,3,435,4,3,48,392,707
16,3,436,4,5,50,393,707
17,3,435,4,4,48,391,707
18,5,434,5,5,49,392,708
19,3,435,4,4,48,388,708
20,4,436,4,5,48,391,709
21,3,435,4,4,48,391,709
22,5,436,5,5,49,389,709
23,3,436,4,3,48,388,710
24,5,436,5,5,49,388,710
25,4,436,3,3,48,384,709
26,5,435,5,5,52,383,709
27,3,428,4,4,51,373,709
28,5,419,5,5,49,374,710
29,4,429,4,4,50,379,710
30,5,427,5,5,48,385,710
31,30,442,37,30,69,400,715
32,6,430,5,5,45,390,711
33,4,431,4,4,44,389,711
34,6,431,5,5,43,389,711
35,4,431,5,4,42,389,711
36,33,444,41,40,69,405,717
37,5,429,5,5,41,391,711
38,5,427,6,5,42,390,711
39,4,424,3,4,42,389,711
40,4,404,4,5,43,388,712
41,4,400,3,3,42,384,711
42,4,406,5,5,41,384,712
43,4,412,3,3,40,385,711
44,4,418,5,5,40,387,712
45,4,415,4,3,39,387,711
46,5,421,4,5,40,385,711
47,3,424,3,4,39,387,711
48,5,425,5,5,39,387,712
49,4,424,3,3,39,388,714
50,13,429,13,4,42,388,712
51,9,426,5,4,45,388,712
52,3,426,3,3,44,387,710
53,5,425,5,4,43,386,711
54,4,419,4,3,42,383,711
55,5,418,5,5,43,381,711
56,4,413,4,4,42,381,711
57,4,413,4,5,43,383,712
58,4,414,3,3,41,385,712
59,5,419,5,4,41,387,712
60,3,418,4,4,40,387,712
61,4,417,5,5,41,386,714
62,5,402,5,5,42,385,716
63,6,401,5,5,43,388,717
64,5,402,5,5,44,386,717
65,6,402,6,5,43,385,717
66,5,402,5,5,44,384,717
67,6,403,6,6,37,386,718
68,4,403,4,4,34,384,718
69,5,402,4,4,35,384,718
70,3,401,3,4,35,386,718
71,5,402,5,5,36,387,717
72,3,402,3,4,35,386,718
73,5,402,5,4,36,389,716
74,4,403,4,3,35,390,716
75,5,403,5,5,37,387,718
76,4,403,4,4,36,388,718
77,5,418,5,5,39,388,717
78,3,421,3,3,38,390,719
79,5,418,5,5,40,389,718
80,3,416,4,4,39,387,716
81,4,417,5,5,44,385,717
82,4,418,3,3,43,388,717
83,5,411,5,5,40,390,717
84,3,415,4,3,39,390,718
85,5,409,4,5,40,391,719
86,3,407,4,4,38,393,719
87,4,407,5,4,39,393,720
88,4,405,3,4,39,395,720
89,5,400,4,5,40,394,719
90,4,401,3,4,39,393,720
91,5,402,5,5,40,393,719
92,4,401,4,4,39,394,720
93,5,402,5,5,42,394,719
94,4,403,4,4,45,392,720
95,4,405,4,5,46,392,719
96,4,405,3,4,45,392,720
97,5,406,5,5,46,394,720
98,4,404,4,3,45,393,720
99,5,405,5,5,45,395,720
100,3,404,4,4,42,396,720
101,5,402,5,5,46,397,721
102,4,402,4,4,45,397,721
103,5,402,5,5,47,397,721
104,4,402,4,4,46,399,721
105,5,403,5,5,47,397,721
106,3,402,4,4,45,396,721
107,5,404,5,4,46,395,721
108,3,403,4,4,47,393,721
109,5,402,5,5,47,391,722
110,4,401,4,3,46,394,722
111,5,402,5,5,47,398,721
112,5,405,5,5,46,400,721
113,6,401,6,6,47,401,723
114,5,401,5,5,45,401,722
115,5,402,5,5,46,400,722
116,4,401,4,5,45,400,722
117,6,403,6,6,48,401,723
118,5,403,6,5,47,400,722
119,7,405,7,7,49,401,722
120,6,404,6,5,47,397,722
121,7,404,7,8,49,400,723
122,6,403,6,6,46,401,722
123,7,404,7,7,47,405,722
124,45,426,38,37,75,427,732
125,7,404,7,7,45,406,723
126,5,402,6,6,40,406,723
127,7,402,7,6,39,403,723
128,6,412,5,5,38,405,723
129,7,417,7,7,45,408,724
130,5,417,6,6,46,405,724
131,6,420,7,7,47,406,725
132,5,424,6,6,45,402,725
133,7,424,7,7,47,398,725
134,5,423,6,6,47,396,724
135,7,422,7,7,50,394,725
136,5,417,6,6,49,399,725
137,7,417,7,7,51,395,725
138,5,408,6,5,48,396,725
139,7,418,7,7,49,396,725
140,6,418,6,5,48,401,725
141,6,413,7,7,50,403,725
142,6,408,6,6,47,401,725
143,21,425,39,14,55,405,726
144,3,407,4,3,45,399,724
145,4,406,4,4,47,400,724
146,3,406,4,3,46,399,724
147,4,407,4,4,48,397,724
148,3,406,4,3,48,396,724
149,4,407,4,4,48,396,724
150,4,408,3,3,48,394,724
151,5,408,4,4,49,395,724
152,3,404,4,4,48,393,724
153,4,399,4,4,49,394,725
154,3,398,4,3,48,394,724
155,4,399,4,4,48,398,727
156,14,404,15,5,48,395,725
157,3,399,3,4,48,397,725
158,4,400,4,4,49,395,725
159,3,397,3,3,49,397,725
160,4,397,4,4,50,397,725
161,4,400,4,4,49,398,725
162,4,400,4,4,50,397,725
163,3,401,3,4,50,395,725
164,4,400,4,4,51,397,725
165,3,400,4,4,49,397,726
166,4,396,4,4,52,398,725
167,4,392,3,3,50,397,725
168,4,392,4,4,51,398,725
169,3,391,4,4,50,398,725
170,4,392,4,4,51,397,725
171,3,395,4,4,50,397,725
172,3,396,4,4,51,397,725
173,4,392,3,3,51,396,725
174,4,392,4,4,51,396,725
175,3,392,4,3,49,395,725
176,4,392,4,4,50,395,726
177,4,387,3,3,50,395,725
178,4,385,4,4,50,396,726
179,3,385,3,3,50,394,726
180,4,389,4,4,51,396,726
181,3,386,3,3,50,394,725
182,4,387,4,4,51,393,726
183,4,389,4,3,50,393,726
184,4,391,4,4,50,392,726
185,3,387,4,4,49,393,726
186,26,405,26,32,76,408,730
187,3,393,3,3,49,393,726
188,4,393,4,4,50,394,726
189,3,392,3,4,50,395,726
190,4,394,4,4,50,394,726
191,3,394,3,4,50,393,726
192,4,393,4,4,51,391,726
193,4,393,3,3,50,391,726
194,4,394,4,4,50,393,726
195,4,393,3,4,50,389,727
196,3,394,4,4,51,390,726
197,3,393,3,3,50,382,726
198,4,394,4,4,51,384,726
199,3,392,3,4,50,383,726
200,4,391,4,4,50,384,726
201,4,392,3,3,49,384,726
202,4,393,4,3,49,388,726
203,3,392,4,4,46,390,726
204,4,393,4,4,46,388,726
205,4,393,3,3,45,384,726
206,4,392,4,4,46,389,726
207,3,388,3,3,46,388,726
208,4,387,4,4,49,389,726
209,3,387,4,3,45,387,726
210,4,391,4,4,49,388,726
211,4,392,3,3,47,388,726
212,4,392,4,4,47,392,726
213,3,391,4,3,45,390,726
214,4,393,4,4,47,390,726
215,26,404,26,26,74,408,731
216,4,392,4,4,48,393,726
217,3,392,3,3,47,388,727
218,4,389,4,4,49,388,727
219,3,392,4,3,48,387,727
220,4,391,4,4,46,385,727
221,3,394,3,4,46,382,726
222,5,394,4,4,49,381,726
223,3,394,3,3,47,380,726
224,4,393,4,3,47,381,726
225,4,392,3,3,46,378,726
226,4,393,4,4,47,380,726
227,3,390,4,3,43,380,726
228,4,392,4,4,45,381,726
