Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,0,0,0,232,26,857
1,0,0,0,0,232,26,857
2,0,0,0,0,231,26,857
3,0,0,0,0,229,25,857
4,0,0,0,0,230,24,857
5,0,0,0,0,232,23,857
6,0,0,0,0,231,25,857
7,0,0,0,0,228,24,856
8,0,0,0,0,228,25,858
9,0,0,0,0,227,25,857
10,0,0,0,0,227,25,857
11,0,0,0,0,227,26,857
12,0,0,0,0,228,26,857
13,0,0,0,0,229,31,857
14,0,0,0,0,229,33,859
15,0,0,0,0,231,45,858
16,0,0,0,0,234,45,858
17,0,0,0,0,235,51,858
18,0,0,0,0,236,46,858
19,0,0,0,0,238,46,858
20,0,0,0,0,237,42,858
21,0,0,0,0,238,39,858
22,0,0,0,0,237,40,857
23,0,0,0,0,237,43,857
24,0,0,0,0,237,44,857
25,0,0,0,0,237,45,857
26,0,0,0,0,238,57,858
27,0,0,0,0,238,63,858
28,0,0,0,0,241,81,858
29,0,0,0,0,242,81,858
30,0,0,0,0,249,84,859
31,0,0,0,0,251,90,859
32,0,0,0,0,252,97,861
33,0,0,0,0,253,100,862
34,0,0,0,0,255,105,861
35,0,0,0,0,254,100,862
36,0,0,0,0,255,105,861
37,0,0,0,0,254,104,861
38,0,0,0,0,254,102,861
39,0,0,0,0,255,103,860
40,0,0,0,0,256,103,861
41,0,0,0,0,256,106,862
42,0,0,0,0,256,107,861
43,0,0,0,0,257,104,862
44,0,0,0,0,256,105,862
45,0,0,0,0,255,109,862
46,0,0,0,0,254,109,863
47,0,0,0,0,254,108,862
48,0,0,0,0,251,104,861
49,0,0,0,0,252,103,861
50,0,0,0,0,255,101,861
51,0,0,0,0,255,95,860
52,0,0,0,0,254,93,859
53,0,0,0,0,250,75,858
54,0,0,0,0,247,75,857
55,0,0,0,0,243,75,854
56,0,0,0,0,242,36,852
57,0,0,0,0,244,42,850
58,0,0,0,0,241,40,849
59,0,0,0,0,242,37,850
60,0,0,0,0,242,36,848
61,0,0,0,0,243,30,849
62,0,0,0,0,243,21,848
63,0,0,0,0,246,19,847
64,0,0,0,0,248,18,847
65,0,0,0,0,249,0,847
66,0,0,0,0,244,0,846
67,0,0,0,0,245,0,844
68,0,0,0,0,246,0,844
69,0,0,0,0,247,0,844
70,0,0,0,0,251,0,844
71,0,0,0,0,251,0,844
72,0,0,0,0,253,0,845
73,0,0,0,0,251,0,846
74,0,0,0,0,249,0,845
75,0,0,0,0,249,0,846
76,0,0,0,0,249,0,847
77,0,0,0,0,249,0,847
78,0,0,0,0,249,0,847
79,0,0,0,0,249,0,847
80,0,0,0,0,249,0,846
81,0,0,0,0,250,0,847
82,0,0,0,0,250,0,846
83,0,0,0,0,249,0,847
84,0,0,0,0,250,0,846
85,0,0,0,0,251,0,846
86,0,0,0,0,253,0,846
87,0,0,0,0,253,0,847
88,0,0,0,0,254,0,847
89,0,0,0,0,255,0,848
90,0,0,0,0,256,0,849
91,0,0,0,0,257,0,849
92,0,0,0,0,258,0,849
93,0,0,0,0,258,0,849
94,0,0,0,0,258,0,850
95,0,0,0,0,258,0,849
96,0,0,0,0,258,0,849
97,0,0,0,0,259,0,849
98,0,0,0,0,259,0,849
99,0,0,0,0,259,0,849
100,0,0,0,0,259,0,850
101,0,0,0,0,259,0,849
102,0,0,0,0,259,0,848
103,0,0,0,0,259,0,849
104,0,0,0,0,259,0,849
105,0,0,0,0,259,0,849
106,0,0,0,0,259,0,849
107,0,0,0,0,260,0,850
108,0,0,0,0,260,0,850
109,0,0,0,0,260,0,849
110,0,0,0,0,259,0,850
111,0,0,0,0,260,0,848
112,0,0,0,0,260,0,848
113,0,0,0,0,261,0,848
114,0,0,0,0,261,0,848
115,0,0,0,0,261,0,848
116,0,0,0,0,261,0,848
117,0,0,0,0,261,0,849
118,0,0,0,0,260,0,850
119,0,0,0,0,260,0,851
120,0,0,0,0,261,0,850
121,0,0,0,0,260,0,851
122,0,0,0,0,260,0,851
123,0,0,0,0,260,0,850
124,0,0,0,0,261,0,851
125,0,0,0,0,260,0,850
126,0,0,0,0,261,0,850
127,0,0,0,0,260,0,850
128,0,0,0,0,261,0,851
129,0,0,0,0,262,0,851
130,0,0,0,0,262,0,851
131,0,0,0,0,262,0,850
132,0,0,0,0,262,0,850
133,0,0,0,0,263,0,850
134,0,0,0,0,263,0,850
135,0,0,0,0,263,0,851
136,0,0,0,0,263,0,851
137,0,0,0,0,263,0,851
138,0,0,0,0,263,0,849
139,0,0,0,0,263,0,849
140,0,0,0,0,262,0,850
141,0,0,0,0,263,0,848
142,0,0,0,0,263,0,848
143,0,0,0,0,263,0,848
144,0,0,0,0,263,0,848
145,0,0,0,0,263,0,848
146,0,0,0,0,264,0,849
147,0,0,0,0,264,0,849
148,0,0,0,0,265,0,849
149,0,0,0,0,265,0,849
150,0,0,0,0,265,0,849
151,0,0,0,0,265,0,848
152,0,0,0,0,265,0,847
153,0,0,0,0,265,0,846
154,0,0,0,0,265,0,845
155,0,0,0,0,262,0,844
156,0,0,0,0,262,0,844
157,0,0,0,0,259,0,845
158,0,0,0,0,259,0,844
159,0,0,0,0,258,0,844
160,0,0,0,0,259,0,844
161,0,0,0,0,259,0,844
162,0,0,0,0,260,0,843
163,0,0,0,0,260,0,844
164,0,0,0,0,260,0,843
165,0,0,0,0,261,0,843
166,0,0,0,0,261,0,842
167,0,0,0,0,261,0,842
168,0,0,0,0,261,0,842
169,0,0,0,0,260,0,840
170,0,0,0,0,259,0,837
171,0,0,0,0,258,0,836
172,0,0,0,0,260,0,837
173,0,0,0,0,260,0,838
174,0,0,0,0,260,0,836
175,0,0,0,0,267,0,826
176,0,0,0,0,269,0,824
177,0,0,0,0,269,0,824
178,0,0,0,0,268,0,817
179,0,0,0,0,268,0,803
180,0,0,0,0,267,0,785
181,0,0,0,0,266,0,778
182,0,0,0,0,265,0,784
183,0,0,0,0,268,0,785
184,0,0,0,0,267,0,789
185,0,0,0,0,267,0,789
186,0,0,0,0,264,0,791
187,0,0,0,0,267,0,797
188,0,0,0,0,268,0,808
189,0,0,0,0,269,0,815
190,0,0,0,0,266,0,824
191,0,0,0,0,267,0,826
192,0,0,0,0,267,0,830
193,0,0,0,0,270,0,831
194,0,0,0,0,270,0,831
195,0,0,0,0,270,0,832
196,0,0,0,0,271,0,833
197,0,0,0,0,269,0,835
198,0,0,0,0,270,0,836
199,0,0,0,0,271,0,837
200,0,0,0,0,272,0,837
201,0,0,0,0,270,0,839
202,0,0,0,0,271,0,839
203,0,0,0,0,269,0,840
204,0,0,0,0,269,0,841
205,0,0,0,0,270,0,842
206,0,0,0,0,271,0,843
207,0,0,0,0,270,0,842
208,0,0,0,0,269,0,843
209,0,0,0,0,269,0,843
210,0,0,0,0,269,0,843
211,0,0,0,0,269,0,841
