Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,0,0,0,13,36,364
1,0,0,0,0,14,35,363
2,0,0,0,0,14,36,364
3,0,0,0,0,14,37,367
4,0,0,0,0,14,36,366
5,0,0,0,0,14,36,366
6,0,0,0,0,14,36,366
7,0,0,0,0,14,36,366
8,0,0,0,0,13,36,367
9,0,0,0,0,14,36,367
10,0,0,0,0,14,36,367
11,0,0,0,0,14,36,366
12,0,0,0,0,14,35,367
13,0,0,0,0,13,36,366
14,0,0,0,0,14,35,366
15,0,0,0,0,13,36,366
16,0,0,0,0,13,35,366
17,0,0,0,0,15,36,366
18,0,0,0,0,14,36,366
19,0,0,0,0,14,35,367
20,0,0,0,0,14,36,367
21,0,0,0,0,14,35,367
22,0,0,0,0,13,36,367
23,0,0,0,0,14,35,367
24,0,0,0,0,13,36,367
25,0,0,0,0,14,35,367
26,0,0,0,0,13,36,369
27,0,0,0,0,14,35,368
28,0,0,0,0,14,36,368
29,0,0,0,0,14,35,368
30,0,0,0,0,14,37,369
31,0,0,0,0,14,37,372
32,0,0,0,0,14,36,375
33,0,0,0,0,14,37,372
34,0,0,0,0,14,36,372
35,0,0,0,0,14,36,372
36,0,0,0,0,15,37,372
37,0,0,0,0,13,37,372
38,0,0,0,0,14,36,372
39,0,0,0,0,14,36,372
40,0,0,0,0,13,36,371
41,0,0,0,0,13,36,371
42,0,0,0,0,14,36,371
43,0,0,0,0,14,36,372
44,0,0,0,0,14,37,371
45,0,0,0,0,14,36,371
46,0,0,0,0,14,36,371
47,0,0,0,0,14,36,373
48,0,0,0,0,14,37,373
49,0,0,0,0,14,36,371
50,0,0,0,0,14,36,371
51,0,0,0,0,14,37,372
52,0,0,0,0,13,36,371
53,0,0,0,0,13,36,371
54,0,0,0,0,13,37,372
55,0,0,0,0,14,36,371
56,0,0,0,0,14,36,370
57,0,0,0,0,14,36,371
58,0,0,0,0,15,36,371
59,0,0,0,0,14,37,371
60,0,0,0,0,14,37,372
61,0,0,0,0,14,37,373
62,0,0,0,0,14,37,374
63,0,0,0,0,14,36,372
64,0,0,0,0,13,37,373
65,0,0,0,0,14,37,378
66,0,0,0,0,14,37,379
67,0,0,0,0,14,37,378
68,0,0,0,0,13,37,378
69,0,0,0,0,14,36,378
70,0,0,0,0,13,36,378
71,0,0,0,0,14,36,375
72,0,0,0,0,15,36,372
73,0,0,0,0,14,37,371
74,0,0,0,0,14,36,371
75,0,0,0,0,14,37,371
76,0,0,0,0,14,37,372
77,0,0,0,0,13,37,372
78,0,0,0,0,14,37,372
79,0,0,0,0,14,37,376
80,0,0,0,0,13,36,377
81,0,0,0,0,14,37,378
82,0,0,0,0,14,37,378
83,0,0,0,0,14,36,378
84,0,0,0,0,14,46,389
85,0,0,0,0,14,46,379
86,0,0,0,0,14,48,379
87,0,0,0,0,14,48,391
88,0,0,0,0,14,47,395
89,0,0,0,0,14,47,401
90,0,0,0,0,14,47,399
91,0,0,0,0,14,47,396
92,0,0,0,0,13,48,400
93,0,0,0,0,13,48,402
94,0,0,0,0,13,47,401
95,0,0,0,0,14,48,402
96,0,0,0,0,14,47,407
97,0,0,0,0,14,48,402
98,0,0,0,0,15,47,402
99,0,0,0,0,14,48,402
100,0,0,0,0,14,48,402
101,0,0,0,0,14,47,402
102,0,0,0,0,15,47,402
103,0,0,0,0,14,47,402
104,0,0,0,0,14,47,398
105,0,0,0,0,13,47,393
106,0,0,0,0,14,47,394
107,0,0,0,0,13,47,397
108,0,0,0,0,14,47,392
109,0,0,0,0,14,46,391
110,0,0,0,0,14,48,392
111,0,0,0,0,15,47,392
112,0,0,0,0,15,47,392
113,0,0,0,0,14,47,390
114,0,0,0,0,14,47,388
115,0,0,0,0,14,48,378
116,0,0,0,0,13,46,378
117,0,0,0,0,13,47,388
118,0,0,0,0,13,47,392
119,0,0,0,0,14,48,411
120,0,0,0,0,14,48,415
121,0,0,0,0,14,48,378
122,0,0,0,0,14,36,363
123,0,0,0,0,0,35,361
124,0,0,0,0,0,35,360
125,0,0,0,0,0,34,355
126,0,0,0,0,0,36,360
127,0,0,0,0,0,36,362
128,0,0,0,0,0,48,366
129,0,0,0,0,0,50,369
130,0,0,0,0,8,67,373
131,0,0,0,0,0,66,373
132,0,0,0,0,5,61,373
133,0,0,0,0,10,52,370
134,0,0,0,0,0,52,370
135,0,0,0,0,11,68,372
136,0,0,0,0,12,96,374
137,0,0,0,0,13,123,415
138,0,0,0,0,14,157,420
139,0,0,0,0,14,165,431
140,0,0,0,0,14,166,430
141,0,0,0,0,14,171,429
142,0,0,0,0,15,175,429
143,0,0,0,0,14,175,434
144,0,0,0,0,13,177,431
145,0,0,0,0,14,171,423
146,0,0,0,0,14,165,422
147,0,0,0,0,14,162,413
148,0,0,0,0,14,177,425
149,0,0,0,0,15,169,413
150,0,0,0,0,14,146,412
151,0,0,0,0,14,138,413
152,0,0,0,0,15,134,413
153,0,0,0,0,14,129,413
154,0,0,0,0,14,127,413
155,0,0,0,0,14,127,413
156,0,0,0,0,15,125,413
157,0,0,0,0,14,127,413
158,0,0,0,0,14,127,413
159,0,0,0,0,14,126,413
160,0,0,0,0,14,127,412
161,0,0,0,0,14,128,413
162,0,0,0,0,14,128,414
163,0,0,0,0,14,126,413
164,0,0,0,0,14,126,413
165,0,0,0,0,15,128,415
166,0,0,0,0,14,126,413
167,0,0,0,0,14,126,413
168,0,0,0,0,14,127,413
169,0,0,0,0,14,125,413
170,0,0,0,0,14,125,413
171,0,0,0,0,14,125,414
172,0,0,0,0,15,125,414
173,0,0,0,0,15,126,414
174,0,0,0,0,14,125,414
175,0,0,0,0,14,126,414
176,0,0,0,0,14,124,416
177,0,0,0,0,15,125,415
178,0,0,0,0,15,123,416
179,0,0,0,0,14,121,416
180,0,0,0,0,13,119,416
181,0,0,0,0,14,120,415
182,0,0,0,0,13,118,416
183,0,0,0,0,14,120,416
184,0,0,0,0,15,117,416
185,0,0,0,0,14,112,416
186,0,0,0,0,14,111,416
187,0,0,0,0,14,110,416
188,0,0,0,0,14,111,416
189,0,0,0,0,14,110,416
190,0,0,0,0,14,110,416
191,0,0,0,0,13,110,415
192,0,0,0,0,13,109,416
193,0,0,0,0,15,111,416
194,0,0,0,0,14,111,413
195,0,0,0,0,13,110,413
196,0,0,0,0,14,108,416
197,0,0,0,0,15,108,416
198,0,0,0,0,14,110,413
199,0,0,0,0,15,108,414
200,0,0,0,0,14,107,413
201,0,0,0,0,14,106,413
202,0,0,0,0,14,96,413
203,0,0,0,0,13,98,415
204,0,0,0,0,13,94,416
205,0,0,0,0,13,80,409
206,0,0,0,0,14,83,414
207,0,0,0,0,14,114,426
208,0,0,0,0,14,122,429
209,0,0,0,0,15,124,440
210,0,0,0,0,14,130,446
211,0,0,0,0,14,132,452
212,0,0,0,0,15,131,461
213,0,0,0,0,15,130,451
214,0,0,0,0,14,124,435
215,0,0,0,0,14,117,413
216,0,0,0,0,14,113,386
217,0,0,0,0,14,105,373
218,0,0,0,0,13,98,373
219,0,0,0,0,14,105,413
220,0,0,0,0,14,105,413
221,0,0,0,0,15,111,417
222,0,0,0,0,15,112,417
223,0,0,0,0,14,113,428
224,0,0,0,0,15,112,428
225,0,0,0,0,14,112,431
226,0,0,0,0,15,113,436
227,0,0,0,0,15,114,442
228,0,0,0,0,14,114,444
229,0,0,0,0,14,114,443
230,0,0,0,0,13,114,443
231,0,0,0,0,14,118,445
232,0,0,0,0,14,123,448
233,0,0,0,0,14,127,449
234,0,0,0,0,15,126,449
235,0,0,0,0,14,124,449
236,0,0,0,0,14,121,448
237,0,0,0,0,14,116,446
238,0,0,0,0,15,116,446
239,0,0,0,0,15,113,446
240,0,0,0,0,15,114,446
241,0,0,0,0,15,112,446
242,0,0,0,0,14,111,447
243,0,0,0,0,14,111,447
244,0,0,0,0,15,108,446
245,0,0,0,0,15,107,446
246,0,0,0,0,14,101,434
247,0,0,0,0,15,75,420
248,0,0,0,0,14,96,418
249,0,0,0,0,14,127,438
250,0,0,0,0,15,154,450
251,0,0,0,0,14,155,449
252,0,0,0,0,15,152,450
253,0,0,0,0,14,123,440
254,0,0,0,0,14,117,434
255,0,0,0,0,15,122,435
256,0,0,0,0,14,128,437
257,0,0,0,0,14,128,435
258,0,0,0,0,15,123,422
259,0,0,0,0,14,123,421
260,0,0,0,0,14,128,436
261,0,0,0,0,14,128,436
262,0,0,0,0,14,125,419
263,0,0,0,0,15,128,434
264,0,0,0,0,14,123,434
265,0,0,0,0,14,127,433
266,0,0,0,0,14,148,449
267,0,0,0,0,14,123,437
268,0,0,0,0,14,129,449
269,0,0,0,0,14,162,471
270,0,0,0,0,14,168,477
271,0,0,0,0,15,173,483
272,0,0,0,0,14,174,485
273,0,0,0,0,15,184,502
274,0,0,0,0,15,185,501
275,0,0,0,0,15,183,497
276,0,0,0,0,14,184,487
277,0,0,0,0,14,183,492
278,0,0,0,0,14,191,500
279,0,0,0,0,14,190,500
280,0,0,0,0,13,193,501
281,0,0,0,0,14,191,501
282,0,0,0,0,15,186,501
283,0,0,0,0,15,188,497
284,0,0,0,0,15,189,493
285,0,0,0,0,14,194,496
286,0,0,0,0,15,193,497
287,0,0,0,0,13,196,502
288,0,0,0,0,14,198,502
289,0,0,0,0,14,197,502
290,0,0,0,0,13,196,499
291,0,0,0,0,14,199,499
292,0,0,0,0,14,198,500
293,0,0,0,0,14,196,499
294,0,0,0,0,13,200,499
295,0,0,0,0,15,197,499
296,0,0,0,0,14,198,499
297,0,0,0,0,14,197,498
298,0,0,0,0,15,195,498
299,0,0,0,0,15,188,498
300,0,0,0,0,14,188,494
301,0,0,0,0,14,190,495
302,0,0,0,0,14,190,495
303,0,0,0,0,13,191,494
304,0,0,0,0,13,192,494
305,0,0,0,0,13,194,496
306,0,0,0,0,14,198,498
307,0,0,0,0,14,204,503
308,0,0,0,0,14,207,504
309,0,0,0,0,15,209,505
310,0,0,0,0,15,207,505
311,0,0,0,0,14,200,504
312,0,0,0,0,15,200,504
313,0,0,0,0,14,201,508
314,0,0,0,0,14,201,507
315,0,0,0,0,14,203,508
316,0,0,0,0,14,202,507
317,0,0,0,0,13,201,506
318,0,0,0,0,13,200,508
319,0,0,0,0,14,200,507
320,0,0,0,0,15,204,506
321,0,0,0,0,14,205,505
322,0,0,0,0,15,205,505
323,0,0,0,0,15,204,506
324,0,0,0,0,14,201,503
325,0,0,0,0,14,202,506
326,0,0,0,0,14,205,505
327,0,0,0,0,15,206,500
328,0,0,0,0,13,209,496
329,0,0,0,0,13,204,494
330,0,0,0,0,14,202,500
331,0,0,0,0,13,203,503
332,0,0,0,0,15,205,508
333,0,0,0,0,14,204,509
334,0,0,0,0,14,204,513
335,0,0,0,0,15,205,529
