Sample,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6
0,0,0,0,0,77,157,373
1,0,0,0,0,78,155,371
2,0,0,0,0,79,166,372
3,0,0,0,0,79,179,373
4,0,0,0,0,79,180,368
5,0,0,0,0,81,194,370
6,0,0,0,0,87,188,379
7,0,0,0,0,100,208,376
8,0,0,0,0,108,197,404
9,0,0,0,0,113,174,434
10,0,0,0,0,113,159,454
11,0,0,0,0,103,157,459
12,0,0,0,0,101,182,465
13,0,0,0,0,101,195,463
14,0,0,0,0,101,200,452
15,0,0,0,0,101,204,441
16,0,0,0,0,100,208,432
17,0,0,0,0,97,212,415
18,0,0,0,0,91,220,393
19,0,0,0,0,81,221,391
20,0,0,0,0,82,218,392
21,0,0,0,0,82,214,392
22,0,0,0,0,82,215,393
23,0,0,0,0,82,217,394
24,0,0,0,0,81,220,397
25,0,0,0,0,86,218,398
26,0,0,0,0,91,219,398
27,0,0,0,0,97,211,429
28,0,0,0,0,93,192,439
29,0,0,0,0,89,208,444
30,0,0,0,0,87,212,429
31,0,0,0,0,93,208,426
32,0,0,0,0,97,205,428
33,0,0,0,0,94,206,402
34,0,0,0,0,87,204,390
35,0,0,0,0,82,200,391
36,0,0,0,0,92,212,392
37,0,0,0,0,92,242,331
38,0,0,0,0,86,249,354
39,0,0,0,0,80,236,344
40,0,0,0,0,80,225,331
41,0,0,0,0,81,232,344
42,0,0,0,0,79,237,306
43,0,0,0,0,81,239,281
44,0,0,0,0,92,246,262
45,0,0,0,0,94,260,244
46,0,0,0,0,90,267,225
47,0,0,0,57,81,268,232
48,0,0,0,61,73,259,234
49,0,0,0,59,74,259,211
50,0,0,0,60,79,268,184
51,0,0,0,49,80,274,195
52,0,0,0,0,82,288,196
53,0,0,0,0,92,295,198
54,0,0,0,0,94,301,210
55,0,0,0,0,96,293,228
56,0,0,0,0,95,285,243
57,0,0,0,0,97,289,248
58,0,0,0,0,98,301,248
59,0,0,0,0,102,304,255
60,0,0,0,0,103,322,257
61,0,0,0,0,104,331,254
62,0,0,0,0,105,327,250
63,0,0,0,0,104,327,251
64,0,0,0,0,103,322,258
65,0,0,0,0,101,305,260
66,0,0,0,0,103,311,259
67,0,0,0,0,104,314,253
68,0,0,0,0,105,321,254
69,0,0,0,0,106,321,253
70,0,0,0,0,107,318,254
71,0,0,0,0,109,311,253
72,0,0,0,0,110,311,254
73,0,0,0,0,110,311,255
74,0,0,0,0,110,310,242
75,0,0,0,0,109,308,243
76,0,0,0,0,109,311,244
77,0,0,0,0,109,308,244
78,0,0,0,0,110,310,245
79,0,0,0,0,108,312,244
80,0,0,0,0,108,315,245
81,0,0,0,0,108,318,243
82,0,0,0,0,107,316,243
83,0,0,0,0,108,313,243
84,0,0,0,0,108,317,244
85,0,0,0,0,108,316,244
86,0,0,0,0,108,314,245
87,0,0,0,0,108,314,244
88,0,0,0,0,108,313,245
89,0,0,0,0,109,315,245
90,0,0,0,0,109,314,245
91,0,0,0,0,112,318,245
92,0,0,0,0,112,319,244
93,0,0,0,0,112,318,244
94,0,0,0,0,111,320,244
95,0,0,0,0,112,320,243
96,0,0,0,0,110,325,238
97,0,0,0,0,110,327,238
98,0,0,0,0,110,328,236
99,0,0,0,0,109,329,235
100,0,0,0,0,110,325,227
101,0,0,0,0,110,322,228
102,0,0,0,0,108,326,228
103,0,0,0,0,109,318,228
104,0,0,0,0,107,319,227
105,0,0,0,0,107,324,227
106,0,0,0,0,107,322,227
107,0,0,0,0,107,327,228
108,0,0,0,0,108,327,228
109,0,0,0,0,107,327,227
110,0,0,0,0,107,325,227
111,0,0,0,0,107,325,228
112,0,0,0,0,108,327,228
113,0,0,0,0,107,325,228
114,0,0,0,0,107,326,228
115,0,0,0,0,107,327,229
116,0,0,0,0,108,326,228
117,0,0,0,0,107,324,228
118,0,0,0,0,111,324,228
119,0,0,0,0,111,320,228
120,0,0,0,0,111,323,228
121,0,0,0,0,113,321,228
122,0,0,0,0,112,321,228
123,0,0,0,0,113,321,229
124,0,0,0,0,111,319,228
125,0,0,0,0,111,320,227
126,0,0,0,0,112,323,228
127,0,0,0,0,110,318,228
128,0,0,0,0,110,321,228
129,0,0,0,0,110,315,227
130,0,0,0,0,110,317,227
131,0,0,0,0,109,311,227
132,0,0,0,0,109,315,228
133,0,0,0,0,106,314,228
134,0,0,0,0,106,313,227
135,0,0,0,0,106,313,227
136,0,0,0,0,106,312,228
137,0,0,0,0,107,309,228
138,0,0,0,0,107,310,228
139,0,0,0,0,107,306,228
140,0,0,0,0,107,307,228
141,0,0,0,0,107,293,228
142,0,0,0,0,104,259,226
143,0,0,0,0,103,190,247
144,0,0,0,0,106,183,257
145,0,0,0,0,103,179,242
146,0,0,0,0,101,181,244
147,0,0,0,58,90,182,251
148,0,0,0,57,80,183,250
149,0,0,0,58,90,186,256
150,0,0,0,0,89,186,247
151,0,0,0,55,97,193,263
152,0,0,0,64,99,196,263
153,0,0,0,31,100,192,264
154,0,0,0,52,100,200,263
155,0,0,0,62,100,201,264
156,0,0,0,58,99,205,265
157,0,0,0,40,99,207,266
158,0,0,0,0,99,207,266
159,0,0,0,0,99,212,266
160,0,0,0,0,99,213,266
161,0,0,0,0,100,217,266
162,0,0,0,0,100,220,266
163,0,0,0,0,100,229,267
164,0,0,0,0,100,223,267
165,0,0,0,0,99,222,267
166,0,0,0,0,99,228,268
167,0,0,0,0,98,218,267
168,0,0,0,0,100,223,267
169,0,0,0,46,99,239,267
170,0,0,0,64,95,241,266
171,0,0,0,62,96,241,267
172,0,0,0,51,98,242,267
173,0,0,0,0,98,243,267
174,0,0,0,0,101,270,269
175,0,0,0,0,103,274,270
176,0,0,0,0,102,265,275
177,0,0,0,0,103,260,290
178,0,0,0,0,104,260,283
179,0,0,0,0,104,265,279
180,0,0,0,0,103,268,279
181,0,0,0,0,103,270,277
182,0,0,0,0,102,268,276
183,0,0,0,0,101,267,275
184,0,0,0,0,102,268,272
185,0,0,0,0,103,267,270
186,0,0,0,0,102,263,270
187,0,0,0,0,102,263,269
188,0,0,0,0,102,258,268
189,0,0,0,0,102,259,268
190,0,0,0,0,103,259,269
191,0,0,0,0,101,260,268
192,0,0,0,0,103,258,268
193,0,0,0,0,102,259,268
194,0,0,0,0,102,258,268
195,0,0,0,0,103,259,268
196,0,0,0,0,102,259,268
197,0,0,0,0,102,260,268
198,0,0,0,0,102,261,268
199,0,0,0,0,102,261,269
200,0,0,0,0,103,262,268
201,0,0,0,0,102,262,268
202,0,0,0,0,102,263,268
203,0,0,0,0,102,263,268
204,0,0,0,0,103,263,268
205,0,0,0,0,103,262,268
206,0,0,0,0,103,263,268
207,0,0,0,0,103,264,268
208,0,0,0,0,105,267,268
209,0,0,0,0,103,267,268
210,0,0,0,0,102,263,268
211,0,0,0,0,102,262,268
212,0,0,0,0,102,263,268
213,0,0,0,0,103,263,268
214,0,0,0,0,102,264,268
215,0,0,0,0,103,263,268
216,0,0,0,0,103,262,268
217,0,0,0,0,103,263,268
218,0,0,0,0,103,262,267
219,0,0,0,0,102,262,268
220,0,0,0,0,102,264,267
221,0,0,0,0,102,261,268
222,0,0,0,0,103,263,268
223,0,0,0,0,103,263,268
224,0,0,0,0,103,264,268
225,0,0,0,0,103,263,269
226,0,0,0,0,102,264,268
227,0,0,0,0,102,264,269
228,0,0,0,0,102,262,269
229,0,0,0,0,102,260,270
230,0,0,0,0,102,261,269
231,0,0,0,0,103,260,269
232,0,0,0,0,102,260,270
233,0,0,0,0,103,259,270
234,0,0,0,0,103,258,271
235,0,0,0,0,103,258,270
236,0,0,0,0,103,256,271
237,0,0,0,0,102,256,271
238,0,0,0,0,102,254,271
239,0,0,0,0,102,255,271
240,0,0,0,0,103,250,271
241,0,0,0,0,103,251,271
242,0,0,0,0,103,252,271
243,0,0,0,0,102,252,272
244,0,0,0,0,103,254,271
245,0,0,0,0,102,257,272
246,0,0,0,0,103,256,271
247,0,0,0,0,102,255,272
248,0,0,0,0,102,256,271
249,0,0,0,0,102,253,271
250,0,0,0,0,102,250,270
251,0,0,0,0,102,244,269
252,0,0,0,0,102,243,267
253,0,0,0,0,102,240,267
254,0,0,0,0,100,236,260
255,0,0,0,0,96,232,224
256,0,0,0,0,92,233,224
257,0,0,0,0,93,235,225
258,0,0,0,0,97,235,226
259,0,0,0,0,99,238,227
260,0,0,0,0,100,237,229
261,0,0,0,0,101,241,235
262,0,0,0,0,101,242,237
263,0,0,0,0,101,244,236
264,0,0,0,0,101,243,234
265,0,0,0,0,100,243,253
266,0,0,0,0,102,241,253
267,0,0,0,0,102,240,254
268,0,0,0,0,101,239,251
269,0,0,0,0,101,237,239
270,0,0,0,0,101,239,234
271,0,0,0,0,101,238,227
272,0,0,0,0,100,228,234
273,0,0,0,0,100,212,244
274,0,0,0,0,98,201,259
275,0,0,0,0,87,200,259
276,0,0,0,0,87,200,259
277,0,0,0,0,90,206,247
278,0,0,0,0,90,209,246
279,0,0,0,0,89,218,245
280,0,0,0,0,90,219,207
281,0,0,0,0,86,210,207
282,0,0,0,0,83,202,215
283,0,0,0,0,78,197,241
284,0,0,0,0,66,187,255
285,0,0,0,0,67,193,246
286,0,0,0,0,77,198,229
287,0,0,0,0,80,206,204
288,0,0,0,0,85,216,204
289,0,0,0,0,86,218,202
290,0,0,0,0,80,209,202
291,0,0,0,0,76,201,204
292,0,0,0,0,76,199,207
293,0,0,0,0,76,198,206
294,0,0,0,0,78,200,203
295,0,0,0,0,79,201,202
296,0,0,0,0,82,208,199
297,0,0,0,0,85,209,199
298,0,0,0,0,85,207,199
299,0,0,0,0,82,205,201
300,0,0,0,0,81,202,201
301,0,0,0,0,79,201,201
302,0,0,0,0,79,202,202
303,0,0,0,0,78,205,185
